key,연도,실제예산,시뮬예산,위험지수,Y,Y_bin,시도,시군구,diff
경기도성남시,2017,98434000.0,158023116.37832412,-0.292702896641615,0.1036390347594859,1,경기도,성남시,59589116.37832412
경기도수원시,2017,0.0,172868111.49655867,-0.1726096396645257,0.0,0,경기도,수원시,172868111.49655867
경기도시흥시,2017,0.0,132311412.69833471,-0.5007058102678313,0.0,0,경기도,시흥시,132311412.69833471
경기도안산시,2017,0.0,156872055.05507666,-0.3020147692416501,0.0,0,경기도,안산시,156872055.05507666
경기도안성시,2017,125836000.0,93490693.48177283,-0.8147582280543078,0.0028958031120255,1,경기도,안성시,-32345306.518227175
경기도양주시,2017,42888000.0,155923392.33891767,-0.3096892746523206,0.0007996801705643,1,경기도,양주시,113035392.33891767
경기도양평군,2017,157205000.0,165014316.47127047,-0.2361453846550226,0.0175451792157488,1,경기도,양평군,7809316.471270472
경기도여주시,2017,0.0,110200417.20063755,-0.6795796625779965,9.999500033330834e-05,1,경기도,여주시,110200417.20063755
경기도오산시,2017,0.0,154464663.29054433,-0.321490122080762,0.0,0,경기도,오산시,154464663.29054433
경기도용인시,2017,615596000.0,137881019.75493497,-0.4556487222605669,0.0305292050348228,1,경기도,용인시,-477714980.24506503
경기도의왕시,2017,21799000.0,140042544.31282926,-0.4381623895183869,0.00129915573162,1,경기도,의왕시,118243544.31282926
경기도의정부시,2017,0.0,145836748.23098043,-0.3912883545606078,9.999500033330834e-05,1,경기도,의정부시,145836748.23098043
경기도이천시,2017,37785000.0,72362814.93971178,-0.9856788465471904,0.0014988761237358,1,경기도,이천시,34577814.93971178
경기도평택시,2017,149515000.0,127310891.0549802,-0.5411591028389567,0.0020977980821461,1,경기도,평택시,-22204108.945019796
경기도포천시,2017,334671000.0,156198428.8437649,-0.3074642803433547,0.0615653556581548,1,경기도,포천시,-178472571.1562351
경기도하남시,2017,58735000.0,154495516.2902417,-0.3212405270359903,0.0677521020508184,1,경기도,하남시,95760516.29024169
경기도화성시,2017,0.0,152053460.80080098,-0.3409963029799971,0.0,0,경기도,화성시,152053460.80080098
경상남도거제시,2017,504251000.0,365593074.5186729,1.3864995635230974,0.2824685053988935,1,경상남도,거제시,-138657925.48132712
경상남도거창군,2017,41017763.0,191310140.77297235,-0.0234170435449825,9.999500033330834e-05,1,경상남도,거창군,150292377.77297235
경상남도고성군,2017,141222000.0,363047786.78405076,1.3659086578636448,0.0365247746823722,1,경상남도,고성군,221825786.78405076
경상남도김해시,2017,979496920.0,230261502.13211736,0.2916922449427851,0.2510699539550488,1,경상남도,김해시,-749235417.8678826
경상남도남해군,2017,143708000.0,336440133.8261049,1.1506576807642446,0.0344014267173324,1,경상남도,남해군,192732133.82610488
경상남도밀양시,2017,2789020530.0,251093083.78422302,0.4602158765546671,0.3421702577358506,1,경상남도,밀양시,-2537927446.215777
경상남도사천시,2017,554842000.0,276307389.6677534,0.6641949342675445,0.249590721329058,1,경상남도,사천시,-278534610.3322466
경상남도산청군,2017,83711000.0,263933591.97684023,0.5640932061065136,0.0002999550089979,1,경상남도,산청군,180222591.97684023
경상남도양산시,2017,351911000.0,214265076.80273274,0.1622841311309517,0.2117994496135527,1,경상남도,양산시,-137645923.19726726
경상남도의령군,2017,183660000.0,300466254.0135721,0.8596356657093004,0.0653194661206425,1,경상남도,의령군,116806254.0135721
경상남도진주시,2017,229034000.0,269861103.90907234,0.6120456781715212,0.0422929121902514,1,경상남도,진주시,40827103.90907234
경상남도창녕군,2017,513795000.0,271329237.02412206,0.6239226027550577,0.3190353801097767,1,경상남도,창녕군,-242465762.97587794
경상남도창원시,2017,1418088000.0,274375459.1536101,0.6485659747529738,0.2717813229201039,1,경상남도,창원시,-1143712540.8463898
경상남도통영시,2017,289627000.0,362213979.2022415,1.3591633091859163,0.1083161434834588,1,경상남도,통영시,72586979.20224148
경상남도하동군,2017,17000000.0,277830044.60827357,0.6765129303061364,0.0716692866903596,1,경상남도,하동군,260830044.60827357
경상남도함안군,2017,181706000.0,232974082.41488075,0.313636516286381,0.151088854362856,1,경상남도,함안군,51268082.41488075
경상남도함양군,2017,0.0,172588483.04857934,-0.1748717819416919,0.0,0,경상남도,함양군,172588483.04857934
경상남도합천군,2017,108566000.0,314977664.54990345,0.9770302852938528,0.0003999200213269,1,경상남도,합천군,206411664.54990345
경상북도경산시,2017,75363000.0,194442161.7242759,0.0019204250069949,0.0002999550089979,1,경상북도,경산시,119079161.72427589
경상북도경주시,2017,1557477200.0,214574598.00732055,0.1647881002644115,0.3733550541899307,1,경상북도,경주시,-1342902601.9926794
경상북도고령군,2017,74611000.0,253489332.65875292,0.479601085480502,0.0589290675292874,1,경상북도,고령군,178878332.65875292
경상북도구미시,2017,1463293000.0,179906866.6366325,-0.1156674161674372,0.8027636268832683,1,경상북도,구미시,-1283386133.3633676
경상북도김천시,2017,61553000.0,133196224.10023433,-0.4935478501460347,0.004191204618468,1,경상북도,김천시,71643224.10023433
경상북도문경시,2017,292553000.0,190086315.90424618,-0.0333175597313672,0.0,0,경상북도,문경시,-102466684.09575382
경상북도봉화군,2017,258899000.0,226914632.37014958,0.2646166893638458,0.0,0,경상북도,봉화군,-31984367.629850417
경상북도상주시,2017,233870000.0,181789622.08892187,-0.1004362737820099,0.0105442138756711,1,경상북도,상주시,-52080377.911078125
경상북도성주군,2017,256028000.0,197642875.20454457,0.027813603376841,0.062880898039201,1,경상북도,성주군,-58385124.795455426
경상북도안동시,2017,1524260793.0,277838405.6719225,0.6765805697602015,0.3741120304501421,1,경상북도,안동시,-1246422387.3280776
경상북도영덕군,2017,79375000.0,278495540.8858699,0.6818966717520666,0.0150856374180408,1,경상북도,영덕군,199120540.88586992
경상북도영양군,2017,214286000.0,266646878.11241862,0.5860431876684572,0.0,0,경상북도,영양군,52360878.11241862
경상북도영주시,2017,128661000.0,178297870.72244725,-0.1286838946679919,0.00129915573162,1,경상북도,영주시,49636870.72244725
경상북도영천시,2017,232654000.0,227418748.27331346,0.2686948935143163,0.000499875041651,1,경상북도,영천시,-5235251.726686537
경상북도예천군,2017,150000000.0,192549291.21773085,-0.0133925462911666,0.0,0,경상북도,예천군,42549291.21773085
경상북도울릉군,2017,0.0,181914175.17000055,-0.0994286624588578,0.0,0,경상북도,울릉군,181914175.17000055
경상북도울진군,2017,0.0,300236595.4087715,0.8577777701947747,0.0,0,경상북도,울진군,300236595.4087715
경상북도의성군,2017,550774000.0,239757135.74641836,0.3685101595813558,0.0005998200719676,1,경상북도,의성군,-311016864.25358164
경상북도청도군,2017,276496000.0,226034348.38436696,0.2574953551986658,0.0330478540462003,1,경상북도,청도군,-50461651.61563304
경상북도청송군,2017,150000000.0,221166865.95250934,0.218118325171723,0.0,0,경상북도,청송군,71166865.95250934
경상북도칠곡군,2017,67016000.0,221989958.83864382,0.2247769939488614,0.0251802985302982,1,경상북도,칠곡군,154973958.83864382
경상북도포항시,2017,2854664000.0,233444608.2457548,0.3174429829824936,0.7971467705784301,1,경상북도,포항시,-2621219391.7542453
광주광역시광산구,2017,48832000.0,222088704.55791095,0.225575828501846,0.0007996801705643,1,광주광역시,광산구,173256704.55791095
광주광역시남구,2017,0.0,219384637.317495,0.2037004260917967,0.0001999800026662,1,광주광역시,남구,219384637.317495
광주광역시동구,2017,0.0,252910193.49603987,0.4749159570759961,0.0,0,광주광역시,동구,252910193.49603987
광주광역시북구,2017,0.0,217851706.70624045,0.1912993017829502,0.0,0,광주광역시,북구,217851706.70624045
광주광역시서구,2017,48831000.0,189900169.06309357,-0.0348234531487759,0.0010993954433009,1,광주광역시,서구,141069169.06309357
대구광역시남구,2017,0.0,197166569.80928,0.0239603810768334,0.0,0,대구광역시,남구,197166569.80928
대구광역시달서구,2017,81595000.0,209328274.77592492,0.1223463184386327,0.0034938892542557,1,대구광역시,달서구,127733274.77592492
대구광역시달성군,2017,371801000.0,293169372.86957693,0.8006052507190858,0.0697126124113003,1,대구광역시,달성군,-78631627.13042307
대구광역시동구,2017,0.0,260370320.61696208,0.5352670017398097,0.00129915573162,1,대구광역시,동구,260370320.61696208
대구광역시북구,2017,300328978.0,240623414.65917447,0.3755181953034872,0.2232235481143804,1,대구광역시,북구,-59705563.34082553
대구광역시서구,2017,43365000.0,142779580.69015577,-0.4160202729060234,0.0221528046411333,1,대구광역시,서구,99414580.69015577
대구광역시수성구,2017,161381000.0,227980824.90110302,0.2732419891761418,0.001998002662673,1,대구광역시,수성구,66599824.90110302
대전광역시대덕구,2017,5266000.0,162825544.90156364,-0.2538521406688438,0.0,0,대전광역시,대덕구,157559544.90156364
대전광역시동구,2017,4046000.0,156911097.26733407,-0.301698924986247,0.0,0,대전광역시,동구,152865097.26733407
대전광역시서구,2017,14434000.0,173090940.02574632,-0.1708069981948299,0.0,0,대전광역시,서구,158656940.02574632
대전광역시유성구,2017,0.0,207028462.47159627,0.1037412634781518,0.0,0,대전광역시,유성구,207028462.47159627
대전광역시중구,2017,0.0,157380755.5184374,-0.297899476849556,0.0,0,대전광역시,중구,157380755.5184374
부산광역시강서구,2017,29789000.0,238047329.85695577,0.3546781470795832,0.0103462920541443,1,부산광역시,강서구,208258329.85695577
부산광역시금정구,2017,28458000.0,318976880.0733277,1.0093831970823797,0.1246924439573182,1,부산광역시,금정구,290518880.0733277
부산광역시기장군,2017,418150000.0,308791036.43343765,0.926981611360656,0.3846499683942443,1,부산광역시,기장군,-109358963.56656235
부산광역시남구,2017,57202000.0,297426098.64295876,0.8350413726653851,0.0834216081390723,1,부산광역시,남구,240224098.64295876
부산광역시동구,2017,2793000.0,226260283.94177386,0.2593231319503472,0.0,0,부산광역시,동구,223467283.94177386
부산광역시동래구,2017,2793000.0,274666661.6114505,0.6509217486231067,0.0,0,부산광역시,동래구,271873661.6114505
부산광역시부산진구,2017,4473000.0,241539458.12331602,0.3829288170157304,0.0002999550089979,1,부산광역시,부산진구,237066458.12331602
부산광역시북구,2017,0.0,280798691.1688878,0.7005287303409967,0.0541093256470319,1,부산광역시,북구,280798691.1688878
부산광역시사상구,2017,700000.0,250906573.43868652,0.4587070424542176,0.0,0,부산광역시,사상구,250206573.43868652
부산광역시사하구,2017,26430000.0,254360289.73333445,0.4866469666640707,0.0062802379571504,1,부산광역시,사하구,227930289.73333445
부산광역시서구,2017,5313000.0,224545454.8528437,0.2454504826966118,0.0,0,부산광역시,서구,219232454.8528437
부산광역시수영구,2017,3633000.0,237023788.90184548,0.346397890604615,0.0009995003330835,1,부산광역시,수영구,233390788.90184548
부산광역시연제구,2017,2793000.0,234416844.06012705,0.325308190385244,0.0,0,부산광역시,연제구,231623844.06012705
부산광역시영도구,2017,67977000.0,273851791.5625687,0.6443296010741266,0.2949803749328925,1,부산광역시,영도구,205874791.56256872
부산광역시중구,2017,0.0,135640162.64271742,-0.4737768406521936,0.0,0,부산광역시,중구,135640162.64271742
부산광역시해운대구,2017,0.0,360018284.55674756,1.3414005467731065,0.0630686914669829,1,부산광역시,해운대구,360018284.55674756
서울특별시강남구,2017,0.0,174588507.77143094,-0.1586919529091502,0.0,0,서울특별시,강남구,174588507.77143094
서울특별시강동구,2017,6530000.0,194035632.00955674,-0.0013683249797683,0.0,0,서울특별시,강동구,187505632.00955674
서울특별시강북구,2017,0.0,175543008.0827868,-0.1509702224361257,0.0,0,서울특별시,강북구,175543008.0827868
서울특별시강서구,2017,499000.0,182602298.01570445,-0.0938618762738348,0.0,0,서울특별시,강서구,182103298.01570445
서울특별시관악구,2017,0.0,252012253.61944914,0.4676517900290884,0.0,0,서울특별시,관악구,252012253.61944914
서울특별시광진구,2017,0.0,212074309.27207777,0.1445612281632812,0.0,0,서울특별시,광진구,212074309.27207777
서울특별시구로구,2017,0.0,190141702.49331072,-0.0328694924992372,0.0,0,서울특별시,구로구,190141702.49331072
서울특별시금천구,2017,7230000.0,205742312.37215027,0.0933365477356622,0.0,0,서울특별시,금천구,198512312.37215027
서울특별시노원구,2017,7645000.0,236041352.9588332,0.3384501660531412,0.0,0,서울특별시,노원구,228396352.9588332
서울특별시도봉구,2017,5556000.0,140008727.58732,-0.4384359605552488,0.0,0,서울특별시,도봉구,134452727.58732
서울특별시동대문구,2017,0.0,180521731.1604108,-0.1106932762184452,0.0,0,서울특별시,동대문구,180521731.1604108
서울특별시동작구,2017,0.0,196796855.0282477,0.0209694570749652,0.0,0,서울특별시,동작구,196796855.0282477
서울특별시마포구,2017,1831000.0,177094778.57342583,-0.1384166869975817,0.0,0,서울특별시,마포구,175263778.57342583
서울특별시서대문구,2017,499000.0,243020389.7651558,0.3949092793070588,0.0,0,서울특별시,서대문구,242521389.7651558
서울특별시서초구,2017,0.0,201157027.04026482,0.0562424399040607,0.0,0,서울특별시,서초구,201157027.04026482
서울특별시성동구,2017,0.0,158154488.11080223,-0.2916401236934016,0.0,0,서울특별시,성동구,158154488.11080223
서울특별시성북구,2017,0.0,233808952.52930412,0.3203904606558728,0.0,0,서울특별시,성북구,233808952.52930412
서울특별시송파구,2017,7645000.0,184970528.27100825,-0.0747033327804947,0.0,0,서울특별시,송파구,177325528.27100825
서울특별시양천구,2017,0.0,181587595.2611928,-0.1020706333453173,0.0,0,서울특별시,양천구,181587595.2611928
서울특별시용산구,2017,0.0,232803732.46828285,0.3122584168158266,0.0,0,서울특별시,용산구,232803732.46828285
서울특별시은평구,2017,0.0,230970750.08055684,0.2974299292905418,0.0,0,서울특별시,은평구,230970750.08055684
서울특별시종로구,2017,0.0,262450595.24752375,0.5520960376405416,0.0,0,서울특별시,종로구,262450595.24752375
서울특별시중구,2017,0.0,171698675.893348,-0.1820701567813031,0.0,0,서울특별시,중구,171698675.893348
서울특별시중랑구,2017,0.0,219414682.12239555,0.2039434829905704,0.0,0,서울특별시,중랑구,219414682.12239555
울산광역시남구,2017,78791000.0,210672583.78184968,0.133221528946909,0.0746435429957658,1,울산광역시,남구,131881583.78184968
울산광역시동구,2017,1059488000.0,265928261.19763893,0.5802297101208144,1.5899084478255965,1,울산광역시,동구,-793559738.802361
울산광역시북구,2017,2328599000.0,251790613.8327379,0.4658587652655326,0.8043307095205604,1,울산광역시,북구,-2076808386.167262
울산광역시울주군,2017,7777751010.0,256319186.23284554,0.5024940759984714,0.8992666408683598,1,울산광역시,울주군,-7521431823.767155
울산광역시중구,2017,731243840.0,276809593.6362651,0.6682576712213154,1.3310987256519409,1,울산광역시,중구,-454434246.3637349
인천광역시강화군,2017,9242000.0,58370297.22638889,-1.2212346174203763,0.0,0,인천광역시,강화군,49128297.22638889
인천광역시계양구,2017,10294000.0,115401005.7763937,-0.637507865633231,0.0,0,인천광역시,계양구,105107005.7763937
인천광역시남동구,2017,7847000.0,159523845.63198015,-0.2805622753428603,0.0,0,인천광역시,남동구,151676845.63198015
인천광역시부평구,2017,0.0,152140160.9250948,-0.3402949150560648,0.0,0,인천광역시,부평구,152140160.9250948
인천광역시서구,2017,8270000.0,107675687.00282985,-0.7000042615777433,0.0,0,인천광역시,서구,99405687.00282985
인천광역시연수구,2017,3419000.0,153322397.34359708,-0.3307308417179421,0.0,0,인천광역시,연수구,149903397.34359708
인천광역시중구,2017,4000000.0,205076900.17452252,0.0879534864810824,0.0,0,인천광역시,중구,201076900.17452252
전라남도강진군,2017,0.0,140978055.58695745,-0.4305942768343454,0.0,0,전라남도,강진군,140978055.58695745
전라남도고흥군,2017,63017000.0,249139323.6371099,0.4444103193584481,0.0001999800026662,1,전라남도,고흥군,186122323.6371099
전라남도곡성군,2017,0.0,227199111.61255515,0.2669180736681685,0.0,0,전라남도,곡성군,227199111.61255515
전라남도광양시,2017,145946000.0,224985276.37698492,0.2490085572464559,0.0206845911928326,1,전라남도,광양시,79039276.37698492
전라남도구례군,2017,0.0,192921526.226045,-0.0103812341180533,0.0,0,전라남도,구례군,192921526.226045
전라남도나주시,2017,0.0,168486154.5314377,-0.2080588587234405,0.1656839156409313,1,전라남도,나주시,168486154.5314377
전라남도담양군,2017,0.0,205895714.94451648,0.094577546092172,0.0,0,전라남도,담양군,205895714.94451648
전라남도목포시,2017,0.0,133095655.03522553,-0.4943614352278655,0.0108410231778748,1,전라남도,목포시,133095655.03522553
전라남도무안군,2017,24067000.0,190919916.47394693,-0.0265738857431995,0.0,0,전라남도,무안군,166852916.47394693
전라남도보성군,2017,78371000.0,168876042.5333094,-0.2049047371068191,0.0001999800026662,1,전라남도,보성군,90505042.5333094
전라남도순천시,2017,0.0,179611667.5695494,-0.1180555218650308,0.0172503534065275,1,전라남도,순천시,179611667.5695494
전라남도신안군,2017,0.0,237146764.04229218,0.3473927366807393,0.0,0,전라남도,신안군,237146764.04229218
전라남도여수시,2017,78177000.0,284598027.40993583,0.7312646558097825,0.0241070753432331,1,전라남도,여수시,206421027.40993583
전라남도영광군,2017,0.0,215812472.9569952,0.174802278999585,0.0023971245997214,1,전라남도,영광군,215812472.9569952
전라남도영암군,2017,0.0,127223394.16004598,-0.5418669364895806,0.0,0,전라남도,영암군,127223394.16004598
전라남도완도군,2017,0.0,302243203.7387397,0.874010859387727,0.0,0,전라남도,완도군,302243203.7387397
전라남도장성군,2017,40000000.0,204763476.4557575,0.0854179467317879,0.0,0,전라남도,장성군,164763476.4557575
전라남도장흥군,2017,0.0,138593157.1409882,-0.4498876628984636,0.0,0,전라남도,장흥군,138593157.1409882
전라남도진도군,2017,0.0,220335333.06471828,0.2113913783466795,0.0,0,전라남도,진도군,220335333.06471828
전라남도함평군,2017,0.0,178017740.84594718,-0.1309500934088833,0.0002999550089979,1,전라남도,함평군,178017740.84594718
전라남도해남군,2017,0.0,168199374.89200848,-0.2103788528129948,0.0,0,전라남도,해남군,168199374.89200848
전라남도화순군,2017,0.0,230429473.79905668,0.2930511045720372,0.0,0,전라남도,화순군,230429473.79905668
전북특별자치도고창군,2017,0.0,220987711.54796034,0.2166689992694427,0.0001999800026662,1,전북특별자치도,고창군,220987711.54796034
전북특별자치도군산시,2017,1091044200.0,104560426.55247107,-0.7252061407859053,0.0172503534065275,1,전북특별자치도,군산시,-986483773.447529
전북특별자치도김제시,2017,81441000.0,113218528.06642246,-0.6551637054892107,9.999500033330834e-05,1,전북특별자치도,김제시,31777528.066422462
전북특별자치도남원시,2017,0.0,214902997.25950688,0.1674447893013421,9.999500033330834e-05,1,전북특별자치도,남원시,214902997.25950688
전북특별자치도무주군,2017,0.0,148964295.00970143,-0.3659870812349295,0.0,0,전북특별자치도,무주군,148964295.00970143
전북특별자치도부안군,2017,0.0,198299023.9198145,0.0331217247773866,9.999500033330834e-05,1,전북특별자치도,부안군,198299023.9198145
전북특별자치도순창군,2017,0.0,213898072.49070233,0.1593151343205567,0.0020977980821461,1,전북특별자치도,순창군,213898072.49070233
전북특별자치도완주군,2017,0.0,134397951.44584218,-0.4838260988229095,0.0,0,전북특별자치도,완주군,134397951.44584218
전북특별자치도익산시,2017,276635685.0,90648469.13694623,-0.8377512958129177,0.0006997551142733,1,전북특별자치도,익산시,-185987215.86305377
전북특별자치도임실군,2017,370441000.0,150986017.8676785,-0.3496317183139097,0.0118297517535772,1,전북특별자치도,임실군,-219454982.1323215
전북특별자치도장수군,2017,0.0,123370267.8157416,-0.5730380139164333,9.999500033330834e-05,1,전북특별자치도,장수군,123370267.8157416
전북특별자치도전주시,2017,20000000.0,58370297.22638889,-1.1238736910717455,0.0,0,전북특별자치도,전주시,38370297.22638889
전북특별자치도정읍시,2017,440955000.0,193926142.847566,-0.0022540719916354,0.0001999800026662,1,전북특별자치도,정읍시,-247028857.152434
전북특별자치도진안군,2017,0.0,92062561.41153435,-0.8263115516049302,0.0,0,전북특별자치도,진안군,92062561.41153435
충청남도계룡시,2017,16082000.0,162078875.5648368,-0.259892557106725,0.0,0,충청남도,계룡시,145996875.5648368
충청남도금산군,2017,29385000.0,124451542.69227053,-0.5642907007259859,0.0,0,충청남도,금산군,95066542.69227053
충청남도논산시,2017,177300000.0,119241023.061548,-0.606442838063364,9.999500033330834e-05,1,충청남도,논산시,-58058976.938452005
충청남도당진시,2017,0.0,121568725.89223081,-0.5876121539179634,0.0,0,충청남도,당진시,121568725.89223081
충청남도보령시,2017,146073094.0,182684883.5780797,-0.0931937743926327,0.0001999800026662,1,충청남도,보령시,36611789.5780797
충청남도부여군,2017,247269000.0,140881639.73070988,-0.4313742632276575,9.999500033330834e-05,1,충청남도,부여군,-106387360.26929012
충청남도서산시,2017,0.0,186864643.49816623,-0.0593802919234524,0.0,0,충청남도,서산시,186864643.49816623
충청남도서천군,2017,134183000.0,161958295.66207477,-0.2608680261542621,0.0,0,충청남도,서천군,27775295.662074775
충청남도아산시,2017,0.0,125045534.9651713,-0.5594854134150956,0.0,0,충청남도,아산시,125045534.9651713
충청남도예산군,2017,196199000.0,148274344.47556353,-0.3715686530803744,0.0,0,충청남도,예산군,-47924655.524436474
충청남도천안시,2017,62939000.0,92796929.31780313,-0.8203706514577194,0.0,0,충청남도,천안시,29857929.31780313
충청남도청양군,2017,260145000.0,181912751.17922235,-0.0994401822801243,0.0,0,충청남도,청양군,-78232248.82077765
충청남도태안군,2017,0.0,212590856.02714646,0.1487399955999206,0.0,0,충청남도,태안군,212590856.02714646
충청남도홍성군,2017,50000000.0,201614367.28046027,0.0599422376173172,0.0,0,충청남도,홍성군,151614367.28046027
충청북도괴산군,2017,0.0,188091863.52365372,-0.0494523095486206,0.0,0,충청북도,괴산군,188091863.52365372
충청북도단양군,2017,55733000.0,220692912.75086755,0.2142841316818263,0.0001999800026662,1,충청북도,단양군,164959912.75086755
충청북도보은군,2017,0.0,177027108.73476213,-0.1389641234406053,0.0,0,충청북도,보은군,177027108.73476213
충청북도영동군,2017,32454620.0,107300164.56217827,-0.7030421684686955,0.0,0,충청북도,영동군,74845544.56217827
충청북도옥천군,2017,0.0,112291972.08838814,-0.662659371488929,0.0,0,충청북도,옥천군,112291972.08838814
충청북도음성군,2017,0.0,132299111.39633942,-0.5008053255192618,0.0,0,충청북도,음성군,132299111.39633942
충청북도제천시,2017,0.0,158188347.29222465,-0.2913662091960772,0.0001999800026662,1,충청북도,제천시,158188347.29222465
충청북도증평군,2017,0.0,170797909.22627136,-0.1893571920389134,0.0,0,충청북도,증평군,170797909.22627136
충청북도진천군,2017,0.0,121979368.72410882,-0.5842901295763082,0.0,0,충청북도,진천군,121979368.72410882
충청북도청주시,2017,217084000.0,168245974.69562504,-0.210001869045319,9.999500033330834e-05,1,충청북도,청주시,-48838025.30437496
충청북도충주시,2017,0.0,119299869.50515822,-0.6059667812497117,0.0,0,충청북도,충주시,119299869.50515822
강원특별자치도강릉시,2018,0.0,252001383.31981388,0.387999716745784,0.0,0,강원특별자치도,강릉시,252001383.31981388
강원특별자치도고성군,2018,0.0,193970897.4030193,-0.0978512213092107,0.0,0,강원특별자치도,고성군,193970897.4030193
강원특별자치도동해시,2018,0.0,244711963.62267292,0.3269702192018466,0.0,0,강원특별자치도,동해시,244711963.62267292
강원특별자치도삼척시,2018,0.0,257400099.99340197,0.4331996064023481,0.0,0,강원특별자치도,삼척시,257400099.99340197
강원특별자치도속초시,2018,0.0,231728479.46512213,0.2182680800156814,0.0,0,강원특별자치도,속초시,231728479.46512213
강원특별자치도양구군,2018,22240000.0,149240698.63636002,-0.4723476379225041,0.0,0,강원특별자치도,양구군,127000698.63636002
강원특별자치도양양군,2018,0.0,301654750.91015893,0.8037145748972102,0.0,0,강원특별자치도,양양군,301654750.91015893
강원특별자치도영월군,2018,0.0,227717764.3619159,0.1846890109388162,0.0,0,강원특별자치도,영월군,227717764.3619159
강원특별자치도원주시,2018,0.0,138642213.56990162,-0.5610817546570056,0.0002999550089979,1,강원특별자치도,원주시,138642213.56990162
강원특별자치도인제군,2018,441000000.0,180368181.9785461,-0.2117377749829371,0.0,0,강원특별자치도,인제군,-260631818.0214539
강원특별자치도정선군,2018,146557000.0,207685666.1677008,0.0169734809874731,0.0002999550089979,1,강원특별자치도,정선군,61128666.1677008
강원특별자치도철원군,2018,0.0,102737972.99165416,-0.861684251594658,0.0,0,강원특별자치도,철원군,102737972.99165416
강원특별자치도춘천시,2018,0.0,172704717.4213618,-0.2758989031388817,0.0058826631581554,1,강원특별자치도,춘천시,172704717.4213618
강원특별자치도태백시,2018,0.0,110037136.86452767,-0.7036837107803865,0.0,0,강원특별자치도,태백시,110037136.86452767
강원특별자치도평창군,2018,0.0,115801251.8875512,-0.6329426177482036,0.0,0,강원특별자치도,평창군,115801251.8875512
강원특별자치도홍천군,2018,79473150.0,191634148.32260346,-0.1174152782834538,0.0009995003330835,1,강원특별자치도,홍천군,112160998.32260346
강원특별자치도화천군,2018,0.0,129570512.50908063,-0.6370331171266205,0.0,0,강원특별자치도,화천군,129570512.50908063
강원특별자치도횡성군,2018,0.0,185644194.5386419,-0.1675652058407817,0.0,0,강원특별자치도,횡성군,185644194.5386419
경기도가평군,2018,49402000.0,190865371.65669572,-0.1238517376441701,0.0009995003330835,1,경기도,가평군,141463371.65669572
경기도고양시,2018,0.0,61622654.914285704,-1.4008657524152592,0.0,0,경기도,고양시,61622654.914285704
경기도과천시,2018,0.0,132368476.93675885,-0.6136076086140586,0.0,0,경기도,과천시,132368476.93675885
경기도광명시,2018,0.0,106776748.84691015,-0.8278702483708438,0.0,0,경기도,광명시,106776748.84691015
경기도광주시,2018,2129759000.0,124607143.65505448,-0.6785881269726378,0.4929874656361109,1,경기도,광주시,-2005151856.3449454
경기도구리시,2018,0.0,153451119.94627735,-0.4370965606531677,0.0,0,경기도,구리시,153451119.94627735
경기도군포시,2018,0.0,100625433.8088502,-0.9026319274257448,0.0,0,경기도,군포시,100625433.8088502
경기도김포시,2018,0.0,61622654.914285704,-1.72184145626521,0.0,0,경기도,김포시,61622654.914285704
경기도남양주시,2018,1219412000.0,168270583.43035278,-0.3130229789579642,0.0849843239049972,1,경기도,남양주시,-1051141416.5696472
경기도동두천시,2018,266394000.0,144738477.57929224,-0.5100417617842913,0.0007996801705643,1,경기도,동두천시,-121655522.42070776
경기도부천시,2018,0.0,88243119.63329054,-0.9830400870641044,0.0,0,경기도,부천시,88243119.63329054
경기도성남시,2018,187180000.0,133528848.46925235,-0.6038925840257311,0.0919408736983572,1,경기도,성남시,-53651151.53074765
경기도수원시,2018,0.0,146474941.69665453,-0.4955034944065379,0.0,0,경기도,수원시,146474941.69665453
경기도시흥시,2018,0.0,117155043.86687368,-0.740979637492787,0.0,0,경기도,시흥시,117155043.86687368
경기도안산시,2018,0.0,135814932.48492718,-0.5847527121818058,0.0,0,경기도,안산시,135814932.48492718
경기도안성시,2018,624595000.0,108859818.87104271,-0.8104300786174807,0.0050870390485571,1,경기도,안성시,-515735181.1289573
경기도양주시,2018,70479000.0,176034707.1649876,-0.248019097979679,0.0020977980821461,1,경기도,양주시,105555707.1649876
경기도양평군,2018,464784000.0,156480730.89797083,-0.4117316287631873,0.0148886124937506,1,경기도,양평군,-308303269.1020292
경기도여주시,2018,220974000.0,124089063.81562915,-0.6829256673532763,0.0003999200213269,1,경기도,여주시,-96884936.18437085
경기도오산시,2018,0.0,128927175.10233629,-0.642419356404382,0.0,0,경기도,오산시,128927175.10233629
경기도용인시,2018,681934000.0,146232834.17476496,-0.4975305008112213,0.0231304173888543,1,경기도,용인시,-535701165.825235
경기도의왕시,2018,23595000.0,114847286.93585302,-0.7603009623451574,0.0,0,경기도,의왕시,91252286.93585302
경기도의정부시,2018,0.0,166314909.21011898,-0.3293965477713104,0.0,0,경기도,의정부시,166314909.21011898
경기도이천시,2018,117951000.0,90605174.47233886,-0.9632641616835306,0.0007996801705643,1,경기도,이천시,-27345825.527661145
경기도평택시,2018,238457800.0,102830246.04609686,-0.8609117102424717,0.0002999550089979,1,경기도,평택시,-135627553.95390314
경기도포천시,2018,443191000.0,176634488.49497914,-0.2429975249702422,0.0613772796749034,1,경기도,포천시,-266556511.50502086
