연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,위험지수
2023,경상북도,영천시,0.0088606284321965,1,1.2141261743619118,-0.9460393305353252,-2.1042865335867766,-0.030691517491899294,-0.46672280181302234,0.07913177544489579
2016,경상북도,예천군,0.0007996801705643,1,0.3794137277360254,-0.8678276272472554,-0.8589227181834087,-0.77542124558944,-0.5306894658210197,-0.4212783817002233
2017,경상북도,예천군,0.0,0,0.38371674006095297,0.33872896381676304,-0.1950797307316051,-0.800385304674733,-0.06825483288215553,-0.025979866932339002
2018,경상북도,예천군,0.0,0,0.3891483256329899,-0.496561499755624,0.6578713880181923,-0.8371323333944987,-0.0716685298747351,-0.3148485025057109
2019,경상북도,예천군,0.0,0,0.3891483256329899,-0.5221905628948289,-1.9944073164464342,-0.8102585557726198,-0.7344270273702234,-0.31443359767815293
2020,경상북도,예천군,0.0,0,0.415406078729452,-0.4778387163721096,-1.8193580301894312,-0.7716723463704528,-0.6633657535506354,-0.2780349946710368
2021,경상북도,예천군,0.0001999800026662,1,0.415406078729452,-0.3687933358008172,-2.1391902155201303,-0.7480782890875933,-0.7101639404197723,-0.23382184871965284
2022,경상북도,예천군,0.000899595242836,1,0.415406078729452,-0.6671043763858169,-2.0159969270302343,-0.7255288709572963,-0.7483060239109738,-0.3257423895378871
2023,경상북도,예천군,0.0005998200719676,1,0.415406078729452,-0.14149175926079244,-2.036966441717434,-0.7040506818531952,-0.6167757010254924,-0.14337878746151186
2016,경상북도,울릉군,0.0,0,-0.4993890305005836,0.2656969433005306,0.3848114650468531,-0.4760827214479278,-0.08124083590028192,-0.23659160288266023
2017,경상북도,울릉군,0.0,0,-0.49554853374060576,-0.23032043543950598,0.7093639704500472,-0.44988138042553427,-0.1165965947888997,-0.391916783201882
2018,경상북도,울릉군,0.0,0,-0.4886695179184273,-0.2957414269757485,0.6578713880181923,-0.4196190853210611,-0.13653966054926114,-0.401343343405079
2019,경상북도,울릉군,0.0,0,-0.4886695179184273,-0.2724915469176319,0.662093116707863,-0.32407726221363986,-0.10578630258545901,-0.36174610901656634
2020,경상북도,울릉군,0.0,0,-0.455024878644827,-0.8905553518180744,-0.9788107206822421,1.7012873001992759,-0.15577591273646685,0.11856902324545815
2021,경상북도,울릉군,0.0,0,-0.455024878644827,-0.05086110358930551,0.6619774963281565,1.7256209558498083,0.4704281174859581,0.40657832453855863
2022,경상북도,울릉군,0.0,0,-0.455024878644827,-0.4508131450079698,-1.1240253952832302,1.7437193879511677,-0.07153600774621482,0.279293788099457
2023,경상북도,울릉군,0.0,0,-0.455024878644827,-0.547524759603546,0.7311373456691727,1.6600717905786053,0.34716487449985123,0.21917405077674412
2016,경상북도,울진군,0.0,0,2.7370825227112534,-1.0719239497475501,0.3848114650468531,0.5353805137835105,0.6463376379485167,0.733513028915738
2017,경상북도,울진군,0.0,0,2.7426263806121107,-0.9717924694321356,0.7093639704500472,0.5486002647194083,0.7571995365873576,0.7731447252997944
2018,경상북도,울진군,0.0,0,2.7441747727124866,-0.6216815344562753,0.6578713880181923,0.5716400577721673,0.8380011710116427,0.8980444320094595
2019,경상북도,울진군,0.0,0,2.7441747727124866,0.28465907782698296,0.662093116707863,0.6733276570910198,1.091063656084588,1.2340538358768298
2020,경상북도,울진군,0.0,0,2.7970743118777124,-1.1611800151711753,-0.20589326232956595,0.5864273428548641,0.5041070943079589,0.7407738798538004
