"year","sigungu_cd","buffer_m","road_inter_ha","pine_ha","ratio"
"2016","26290","500","71.537366732352211","420.16742169455978","0.1702591944035971"
"2016","26320","100","10.372547450413595","854.72783013636467","0.01213549750539741"
"2016","26320","300","53.660626737176536","854.72783013636467","0.062780951836581042"
"2016","26320","500","124.8998858990706","854.72783013636467","0.14612825451014491"
"2016","26350","100","75.443960321945283","1854.0261530217567","0.040691961221250343"
"2016","26350","300","265.11126166641571","1854.0261530217567","0.14299219093232751"
"2016","26350","500","473.56058903019527","1854.0261530217567","0.25542282036225306"
"2016","26380","100","0.019965259629185099","505.4848147004281","3.9497249073678632E-05"
"2016","26380","300","6.6283773611385612","505.4848147004281","0.013112910948802332"
"2016","26380","500","39.817596938702962","505.4848147004281","0.078771104058389121"
"2016","26410","100","28.549708956305928","1845.8011310101283","0.015467380790194819"
"2016","26410","300","200.18216442722985","1845.8011310101283","0.10845272606246519"
"2016","26410","500","387.69591128774249","1845.8011310101283","0.21004208133493396"
"2016","26440","100","34.104252428976764","1799.4089315482447","0.018953030537440334"
"2016","26440","300","163.97571530222936","1799.4089315482447","0.091127543287862656"
"2016","26440","500","320.87415697363082","1799.4089315482447","0.17832197637117692"
"2016","26470","100","0.235429700020587","91.023927606980521","0.0025864594751076435"
"2016","26470","300","0.4271920235689633","91.023927606980521","0.0046931838122111795"
"2016","26470","500","0.8377921457084111","91.023927606980521","0.009204086966295242"
"2016","26500","100","7.8369502292012374","90.442837110863493","0.086650866774499999"
"2016","26500","300","30.101068176218099","90.442837110863493","0.33281870779131634"
"2016","26500","500","48.251256651510602","90.442837110863493","0.53350003375463473"
"2016","26530","100","14.267009891319059","534.24538077457623","0.026704975662370761"
"2016","26530","300","51.928962811453189","534.24538077457623","0.097200583627253687"
"2016","26530","500","100.96034357822256","534.24538077457623","0.18897747591536515"
"2016","26710","100","235.40328290458541","5168.8203149927658","0.045542941824031055"
"2016","26710","300","930.92129642154521","5168.8203149927658","0.18010324207272199"
"2016","26710","500","1481.4266147971596","5168.8203149927658","0.28660826349488472"
"2016","27110","100","","0",""
"2016","27110","300","","0",""
"2016","27110","500","","0",""
"2016","27140","100","67.443728332339703","5054.6796701927069","0.013342829364648629"
"2016","27140","300","228.929312623154","5054.6796701927069","0.045290567861924709"
"2016","27140","500","390.49661586671192","5054.6796701927069","0.077254473348619623"
"2016","27170","100","0.72161099228770731","29.4744631745872","0.024482583041915359"
"2016","27170","300","9.9747890146216225","29.4744631745872","0.33842139738178023"
"2016","27170","500","23.240934301536555","29.4744631745872","0.78851085985426272"
"2016","27200","100","4.1469687626442164","292.73579718212096","0.01416625094219087"
"2016","27200","300","29.528377699071751","292.73579718212096","0.10087040253809866"
"2016","27200","500","74.271262499001267","292.73579718212096","0.25371431582313309"
"2016","27230","100","33.435425844080008","2326.2538893957249","0.014373076815259104"
"2016","27230","300","157.08955492786342","2326.2538893957249","0.067528981098735313"
"2016","27230","500","274.04907474060099","2326.2538893957249","0.11780703559050851"
"2016","27260","100","35.733077369002935","1087.8358834766741","0.032847856842892181"
"2016","27260","300","125.30403342467299","1087.8358834766741","0.11518652337906614"
"2016","27260","500","229.17280672953169","1087.8358834766741","0.21066854863907025"
"2016","27290","100","29.611914006686071","824.6062940159311","0.035910366221524354"
"2016","27290","300","102.56125579629222","824.6062940159311","0.12437602834294006"
"2016","27290","500","198.71059016714145","824.6062940159311","0.2409763199834398"
"2016","27710","100","108.34819112705016","9612.1762154812914","0.011271973036922218"
"2016","27710","300","540.3146706393569","9612.1762154812914","0.056211482033499405"
"2016","27710","500","1077.0135710966476","9612.1762154812914","0.11204679845153261"
"2016","27720","100","121.43547436604624","18446.207007386136","0.0065832219229363343"
"2016","27720","300","649.24772047076635","18446.207007386136","0.035196814185745495"
"2016","27720","500","1429.5101422780665","18446.207007386136","0.077496156348330542"
"2016","28110","100","3.9500712802579829","987.3826441590794","0.0040005476130503849"
"2016","28110","300","32.147659937338325","987.3826441590794","0.032558461633399892"
"2016","28110","500","70.583552457809006","987.3826441590794","0.071485510582295728"
"2016","28140","100","","3.9580941743336688",""
"2016","28140","300","","3.9580941743336688",""
"2016","28140","500","","3.9580941743336688",""
"2016","28177","100","0","18.833217834767712","0"
"2016","28177","300","2.5019675785126028","18.833217834767712","0.13284865074378097"
"2016","28177","500","9.8716019720885875","18.833217834767712","0.52415907141820317"
"2016","28185","100","0","47.119489600012301","0"
"2016","28185","300","0.94343864531740818","47.119489600012301","0.020022259437147253"
"2016","28185","500","4.271719056690082","47.119489600012301","0.090657158915595865"
"2016","28200","100","3.8195037630749749","57.745072833029717","0.066144236654079508"
"2016","28200","300","10.872193794050238","57.745072833029717","0.18827915977328946"
"2016","28200","500","21.315595012374487","57.745072833029717","0.3691327063351133"
"2016","28237","100","1.0354721440567505","34.267621625271047","0.030217216571958697"
"2016","28237","300","2.9341358145430583","34.267621625271047","0.085624145341305108"
"2016","28237","500","8.1117153684181282","34.267621625271047","0.23671661421742943"
"2016","28245","100","0.22103064960470409","41.088418340379626","0.0053793905565716633"
"2016","28245","300","3.816743427833456","41.088418340379626","0.09289097955086173"
"2016","28245","500","4.0020205558483122","41.088418340379626","0.097400209535817739"
"2016","28260","100","0","99.115807629408479","0"
"2016","28260","300","0.4576785731322327","99.115807629408479","0.0046176143248863131"
"2016","28260","500","1.2225676843317563","99.115807629408479","0.012334739670415705"
"2016","28710","100","0.0043534358213392996","0",""
"2016","28710","300","0.60367026460427953","0",""
"2016","28710","500","2.7805004220190401","0",""
"2016","28720","100","0","1153.4834967443164","0"
"2016","28720","300","0","1153.4834967443164","0"
"2016","28720","500","0","1153.4834967443164","0"
"2016","29110","100","24.357604406857128","783.38037391165699","0.031092946948915998"
"2016","29110","300","113.58609429732708","783.38037391165699","0.1449948174348013"
"2016","29110","500","196.34099969645649","783.38037391165699","0.25063303375353413"
"2016","29140","100","0.047064419028566902","122.35353669199284","0.00038465924484916772"
"2016","29140","300","4.5072594514867212","122.35353669199284","0.036837998911572849"
"2016","29140","500","19.159499633372604","122.35353669199284","0.15659130215094513"
"2016","29155","100","18.821894422353903","426.47107373562739","0.04413404702336679"
"2016","29155","300","79.225455214949832","426.47107373562739","0.18576982143474116"
"2016","29155","500","127.8058179378112","426.47107373562739","0.2996822664156561"
"2016","29170","100","4.9447761331070703","1281.7880110647875","0.0038577175714098158"
"2016","29170","300","30.404740177658159","1281.7880110647875","0.023720568389776712"
"2016","29170","500","61.344102423380619","1281.7880110647875","0.047858227642823541"
"2016","29200","100","50.830310784154285","2450.2223898428442","0.020745182557659392"
"2016","29200","300","215.26928329984196","2450.2223898428442","0.087857038688496022"
"2016","29200","500","367.54039341720159","2450.2223898428442","0.1500028711437803"
"2016","30110","100","22.031642968504048","671.65317074445556","0.032802112650021933"
"2016","30110","300","115.69498372339172","671.65317074445556","0.17225405724677251"
"2016","30110","500","188.25252605210579","671.65317074445556","0.28028234549008091"
"2016","30140","100","6.4243099032621895","369.85601414237942","0.017369759197126623"
"2016","30140","300","22.817412564247967","369.85601414237942","0.061692690376164053"
"2016","30140","500","37.885218185847584","369.85601414237942","0.10243234322874449"
"2016","30170","100","9.0437323718220117","506.46500818257937","0.017856578886416907"
"2016","30170","300","47.209874422868182","506.46500818257937","0.093214484041608536"
"2016","30170","500","92.893683773212302","506.46500818257937","0.18341579827312446"
"2016","30200","100","35.919588025267018","1577.2334501846201","0.022773792948065183"
"2016","30200","300","144.49007083065203","1577.2334501846201","0.091609818961003536"
"2016","30200","500","252.58829900449877","1577.2334501846201","0.16014642535950052"
"2016","30230","100","6.3274419230383661","127.89744823706026","0.049472776902556623"
"2016","30230","300","31.987607838442312","127.89744823706026","0.25010356562511471"
"2016","30230","500","50.293891375664536","127.89744823706026","0.39323608147712136"
"2016","31110","100","41.224818430001285","795.28083140371132","0.05183680632316684"
"2016","31110","300","152.48167867008365","795.28083140371132","0.19173312451269031"
"2016","31110","500","254.66861389583855","795.28083140371132","0.32022476066263966"
"2016","31140","100","15.350402258212355","442.47721749287098","0.034691960741367829"
"2016","31140","300","55.030677885732459","442.47721749287098","0.12436951714156694"
"2016","31140","500","104.58639617609894","442.47721749287098","0.23636560718017985"
"2016","31170","100","0","876.09771866407755","0"
"2016","31170","300","0","876.09771866407755","0"
"2016","31170","500","0","876.09771866407755","0"
"2016","31200","100","51.266852635039839","3254.4924595423768","0.015752641394120366"
"2016","31200","300","198.34699221385472","3254.4924595423768","0.060945598946554276"
"2016","31200","500","376.60891163498121","3254.4924595423768","0.1157197063187964"
"2016","31710","100","309.18386448989241","15831.01382974732","0.019530263052952392"
"2016","31710","300","1392.9118862149217","15831.01382974732","0.087986271832923665"
"2016","31710","500","2462.792456094317","15831.01382974732","0.15556757656711778"
"2016","36110","100","23.223378337991356","1266.0621896527832","0.018342999678681152"
"2016","36110","300","111.5707461457464","1266.0621896527832","0.088124222536291527"
"2016","36110","500","191.88520777806528","1266.0621896527832","0.15156064950544781"
"2016","41110","100","8.4315476470269886","421.37285056426498","0.020009707876851135"
"2016","41110","300","35.964859942700926","421.37285056426498","0.085351630734016179"
"2016","41110","500","84.201025778032218","421.37285056426498","0.19982546494221853"
"2016","41130","100","17.468394628527349","204.18717042407084","0.08555089231241958"
"2016","41130","300","63.644458086345544","204.18717042407084","0.31169665534893343"
"2016","41130","500","92.810506796878599","204.18717042407084","0.45453642657431881"
"2016","41150","100","13.727251920366204","286.15341427612697","0.047971651692822151"
"2016","41150","300","59.755566784441868","286.15341427612697","0.20882353242439408"
"2016","41150","500","96.575079986812483","286.15341427612697","0.33749406845665408"
"2016","41170","100","5.0702945354612368","393.32167469014632","0.012890961423510537"
"2016","41170","300","35.202116871905602","393.32167469014632","0.08949956012375207"
"2016","41170","500","72.68040359079373","393.32167469014632","0.18478616427139544"
"2016","41190","100","0.43057550954163631","35.104050327995168","0.012265693147045661"
"2016","41190","300","5.2335469346803167","35.104050327995168","0.14908669756853127"
"2016","41190","500","14.206342476507562","35.104050327995168","0.40469240283586677"
"2016","41210","100","2.5969914550268856","42.545309635243271","0.061040605352078926"
"2016","41210","300","8.4910880550831109","42.545309635243271","0.19957753575847398"
"2016","41210","500","13.009315433314114","42.545309635243271","0.30577554952232816"
"2016","41220","100","20.946263508700959","679.83095256702188","0.030810988275259427"
"2016","41220","300","83.642368348747439","679.83095256702188","0.12303406903277395"
"2016","41220","500","140.58973348188317","679.83095256702188","0.20680101862238021"
"2016","41250","100","1.5607816587560213","621.77091459371229","0.0025102197965884152"
"2016","41250","300","7.462857257413404","621.77091459371229","0.012002583398887203"
"2016","41250","500","13.742777615081364","621.77091459371229","0.022102638274840169"
"2016","41270","100","8.2277703316506123","932.50951660768521","0.0088232561546201429"
"2016","41270","300","41.757007201153606","932.50951660768521","0.044779175394433143"
"2016","41270","500","82.75244431959635","932.50951660768521","0.088741661983929132"
"2016","41280","100","3.5692624248619218","396.50192859644562","0.0090018791018155915"
"2016","41280","300","22.556821500684965","396.50192859644562","0.056889563136634819"
"2016","41280","500","50.73487936383691","396.50192859644562","0.12795619820420645"
"2016","41290","100","0.37790282322955188","223.34360555692547","0.0016920243688518435"
"2016","41290","300","2.9054562015282097","223.34360555692547","0.013008907034894587"
"2016","41290","500","8.3508543794671457","223.34360555692547","0.037390165519373658"
"2016","41310","100","2.1948857872607723","161.14505903434895","0.013620559019392089"
"2016","41310","300","11.276331263591633","161.14505903434895","0.06997627684748324"
"2016","41310","500","36.875353752806447","161.14505903434895","0.22883328830421207"
"2016","41360","100","89.526278048669667","3434.395016144184","0.026067554147915506"
"2016","41360","300","353.88117918089114","3434.395016144184","0.10304032515694589"
"2016","41360","500","652.45689095995465","3434.395016144184","0.18997724137524283"
"2016","41370","100","1.2523517620705571","186.35076400480355","0.0067204004703639167"
"2016","41370","300","17.078830317381826","186.35076400480355","0.09164883443644796"
"2016","41370","500","47.80142858461533","186.35076400480355","0.25651318812614665"
"2016","41390","100","10.281080938985758","141.33433515643677","0.072742981580562721"
"2016","41390","300","49.899561211375598","141.33433515643677","0.35306043047603375"
"2016","41390","500","75.988527161122562","141.33433515643677","0.53765086224104142"
"2016","41410","100","5.6215522671008493","53.525560683214096","0.10502556526911447"
"2016","41410","300","11.607859884638151","53.525560683214096","0.21686573174521528"
"2016","41410","500","22.916086714745621","53.525560683214096","0.42813352017687933"
"2016","41430","100","7.6297884390006159","140.02505183745703","0.054488738542710038"
"2016","41430","300","25.119559877283983","140.02505183745703","0.17939332674872427"
"2016","41430","500","37.240782472491119","140.02505183745703","0.26595799811394266"
"2016","41450","100","6.8914695940912427","172.31307119203959","0.039993887558366553"
"2016","41450","300","27.066736917646189","172.31307119203959","0.15707883755075572"
"2016","41450","500","44.353269936254911","172.31307119203959","0.25739933499777301"
"2016","41460","100","49.248791327402081","2485.6480760585632","0.019813259890553287"
"2016","41460","300","211.31745487469649","2485.6480760585632","0.085015033668715434"
"2016","41460","500","361.3313877661119","2485.6480760585632","0.14536707398219745"
"2016","41480","100","18.312583586070922","383.24019946076231","0.047783566577403992"
"2016","41480","300","81.163440201359421","383.24019946076231","0.21178216772551614"
"2016","41480","500","163.07447967666226","383.24019946076231","0.42551506837256642"
"2016","41500","100","17.375135877160517","658.22901764504331","0.026396794142141931"
"2016","41500","300","59.47014981783915","658.22901764504331","0.090348720921794787"
"2016","41500","500","89.758870713197282","658.22901764504331","0.13636419590605267"
"2016","41550","100","51.117795561340962","2311.1940487582983","0.022117483206918205"
"2016","41550","300","234.2119570155528","2311.1940487582983","0.10133807550317311"
"2016","41550","500","403.32489400877546","2311.1940487582983","0.17450931661297067"
"2016","41570","100","2.1945694410313399","70.834188133182806","0.030981782933759319"
"2016","41570","300","10.951068897042443","70.834188133182806","0.15460145991159222"
"2016","41570","500","17.344457821643154","70.834188133182806","0.24485997904051662"
"2016","41590","100","39.171568873739318","2142.6502823392866","0.018281830309224742"
"2016","41590","300","191.8034357950155","2142.6502823392866","0.089516911544524097"
"2016","41590","500","327.07292574310844","2142.6502823392866","0.15264876794827162"
"2016","41610","100","63.273889807170292","1908.1894503644528","0.033159123584445643"
"2016","41610","300","272.13513566473353","1908.1894503644528","0.14261431725909465"
"2016","41610","500","454.42119339157858","1908.1894503644528","0.23814259810774388"
"2016","41630","100","54.009958530603043","2294.1791859539831","0.023542170926001235"
"2016","41630","300","225.29901583779301","2294.1791859539831","0.098204629009441324"
"2016","41630","500","404.98480657783131","2294.1791859539831","0.17652710348752793"
"2016","41650","100","180.65875382700128","8128.670398484328","0.022224883648952837"
"2016","41650","300","761.59706853231","8128.670398484328","0.093692698952871481"
"2016","41650","500","1421.6367205536189","8128.670398484328","0.17489166750059115"
"2016","41670","100","66.91263367622318","2081.8708641516678","0.032140626408876286"
"2016","41670","300","222.75141782715511","2081.8708641516678","0.10699579001886031"
"2016","41670","500","395.70470015083089","2081.8708641516678","0.19007168358258131"
"2016","41800","100","24.942113864304684","378.21379665028775","0.065947128542661812"
"2016","41800","300","92.025000989356514","378.21379665028775","0.24331476483510375"
"2016","41800","500","154.52438409047326","378.21379665028775","0.40856358350500088"
"2016","41820","100","314.9910012233251","14461.528634104574","0.021781307439414314"
"2016","41820","300","1300.5890541441906","14461.528634104574","0.089934410604216197"
"2016","41820","500","2332.5203948301646","14461.528634104574","0.16129141350447487"
"2016","41830","100","168.10040368900999","10199.714780154573","0.016480892584965254"
"2016","41830","300","679.59684845265144","10199.714780154573","0.066629005134038896"
"2016","41830","500","1189.674793252819","10199.714780154573","0.11663804517039543"
"2016","43110","100","65.895908692069355","4740.1399883909316","0.013901679877272593"
"2016","43110","300","359.53161411624933","4740.1399883909316","0.07584831144159826"
"2016","43110","500","630.96850140710535","4740.1399883909316","0.13311178635070045"
"2016","43130","100","169.08351262023248","8227.7662317079339","0.020550354477576575"
"2016","43130","300","683.55205983673636","8227.7662317079339","0.083078692391925613"
"2016","43130","500","1226.2069198497013","8227.7662317079339","0.14903278548729054"
"2016","43150","100","299.88468646918091","14499.410632856823","0.020682543177970161"
"2016","43150","300","1230.906736718895","14499.410632856823","0.084893570358615958"
"2016","43150","500","2233.1775477644665","14499.410632856823","0.1540185049110829"
"2016","43720","100","129.47319754703477","7945.0215659937949","0.016296141737513301"
"2016","43720","300","545.88055354917276","7945.0215659937949","0.068707246294414784"
"2016","43720","500","967.65129409933741","7945.0215659937949","0.12179341315334739"
"2016","43730","100","56.916012668146521","3461.084989142923","0.01644455794835618"
"2016","43730","300","197.27842378357289","3461.084989142923","0.056999011697896916"
"2016","43730","500","349.4238537798928","3461.084989142923","0.10095789467060197"
"2016","43740","100","135.55349089786847","9872.5921402675303","0.013730283695705798"
"2016","43740","300","672.3741104841564","9872.5921402675303","0.068105123855135397"
"2016","43740","500","1326.8582909121117","9872.5921402675303","0.13439816737695762"
"2016","43745","100","1.2259987564874415","448.4510789032455","0.0027338517268947278"
"2016","43745","300","7.5918160042168701","448.4510789032455","0.01692897254876451"
"2016","43745","500","19.963565909820161","448.4510789032455","0.044516708396920492"
"2016","43750","100","42.339326450905311","2625.972070216631","0.016123296561723333"
"2016","43750","300","212.40092562400969","2625.972070216631","0.080884685725727296"
"2016","43750","500","413.51478921053416","2625.972070216631","0.15747112998670282"
"2016","43760","100","362.32493590824168","14675.103804458691","0.024689769880752572"
"2016","43760","300","1416.00089338624","14675.103804458691","0.096490008674147906"
"2016","43760","500","2544.7901037557031","14675.103804458691","0.17340866120364529"
"2016","43770","100","43.019723191816603","2825.5411130339339","0.015225304276540516"
"2016","43770","300","173.35929117004233","2825.5411130339339","0.061354368680163078"
"2016","43770","500","330.49157171566651","2825.5411130339339","0.11696576283783042"
"2016","43800","100","304.79924158397193","15718.142896565196","0.019391555579417599"
"2016","43800","300","1239.3790246035769","15718.142896565196","0.078850219950246922"
"2016","43800","500","2284.6372712878674","15718.142896565196","0.14535033090881985"
"2016","44130","100","49.831543010076331","2552.8783253780689","0.019519748557815235"
"2016","44130","300","232.62033428957574","2552.8783253780689","0.091120807434144274"
"2016","44130","500","462.15710116893445","2552.8783253780689","0.18103373614584284"
"2016","44150","100","140.41907868965674","7653.9903926024035","0.018345865553394482"
"2016","44150","300","580.71973035533756","7653.9903926024035","0.075871499775673132"
"2016","44150","500","1092.8881371327498","7653.9903926024035","0.1427867139981033"
"2016","44180","100","201.43405516532695","11203.948179471963","0.017978845665708929"
"2016","44180","300","913.35139524384715","11203.948179471963","0.081520494437603952"
"2016","44180","500","1728.6138116896018","11203.948179471963","0.15428613056750773"
"2016","44200","100","36.429523315524939","3052.2933883947248","0.011935131614161151"
"2016","44200","300","202.99123176239945","3052.2933883947248","0.066504495450601969"
"2016","44200","500","416.31856445177306","3052.2933883947248","0.13639533015884986"
"2016","44210","100","215.19610361215743","11455.962398752716","0.018784637738998446"
"2016","44210","300","1034.0750119783706","11455.962398752716","0.090265223992962565"
"2016","44210","500","1922.5915363257609","11455.962398752716","0.16782453271102615"
"2016","44230","100","31.226485856961482","3051.8704831599689","0.010231917124028456"
"2016","44230","300","186.43690966388908","3051.8704831599689","0.061089391143115783"
"2016","44230","500","378.58484333469772","3051.8704831599689","0.1240501015438582"
"2016","44250","100","14.798731367172252","713.6154039255124","0.020737684873064977"
"2016","44250","300","61.837654453851151","713.6154039255124","0.086654035372120145"
"2016","44250","500","110.98640787632988","713.6154039255124","0.15552692285761632"
"2016","44270","100","128.91585355221051","5956.2213296062455","0.02164389911291844"
"2016","44270","300","564.92636496623061","5956.2213296062455","0.094846435970769541"
"2016","44270","500","944.58621115347921","5956.2213296062455","0.1585881650264202"
"2016","44710","100","91.463235161467921","5247.9698581065013","0.017428308018992394"
"2016","44710","300","389.4768935397953","5247.9698581065013","0.074214773344815063"
"2016","44710","500","753.03977730045096","5247.9698581065013","0.14349163536776718"
"2016","44760","100","65.765730246860429","5582.5831031600974","0.011780519704155024"
"2016","44760","300","308.60218188655642","5582.5831031600974","0.055279460454761155"
"2016","44760","500","632.10652407083489","5582.5831031600974","0.11322832323141278"
"2016","44770","100","187.66178303336935","5462.7250279784221","0.034353144643419278"
"2016","44770","300","755.47495979020937","5462.7250279784221","0.13829635500979742"
"2016","44770","500","1216.4150899256183","5462.7250279784221","0.22267551152501891"
"2016","44790","100","124.93429202499902","8010.3982861960494","0.015596514375607582"
"2016","44790","300","569.1802216488652","8010.3982861960494","0.071055171205370304"
"2016","44790","500","1068.3918933734406","8010.3982861960494","0.13337562692913174"
"2016","44800","100","142.38142238829411","6141.4084600673887","0.023183838579388643"
"2016","44800","300","658.33147216371117","6141.4084600673887","0.10719551979717816"
"2016","44800","500","1230.3768233916703","6141.4084600673887","0.2003411483525018"
"2016","44810","100","77.358757537659031","5661.5841199894912","0.013663800784046748"
"2016","44810","300","331.87070537093786","5661.5841199894912","0.058617994246379555"
"2016","44810","500","665.87907584024254","5661.5841199894912","0.11761356216349542"
"2016","44825","100","231.59757047580916","13623.83890554806","0.016999435480809691"
"2016","44825","300","928.24382706483243","13623.83890554806","0.068133793529136788"
"2016","44825","500","1655.2724561946077","13623.83890554806","0.12149824052312658"
"2016","45110","100","15.233533602766585","520.04895029226736","0.029292499473761734"
"2016","45110","300","55.839681384416103","520.04895029226736","0.10737389500168056"
"2016","45110","500","104.23155124848961","520.04895029226736","0.20042642368552327"
"2016","45130","100","50.417222340541706","2254.9102265247807","0.022358860121116063"
"2016","45130","300","228.15844069149441","2254.9102265247807","0.10118293757668895"
"2016","45130","500","413.37793214604505","2254.9102265247807","0.18332345442556011"
"2016","45140","100","19.887528539523771","2251.3229684613457","0.008833707476948895"
"2016","45140","300","85.421343864623921","2251.3229684613457","0.037942731923089945"
"2016","45140","500","166.97134889973901","2251.3229684613457","0.074165879902098039"
