"연도","시군구코드","시도","시군구","시군구_전체명","메인지수A_예산기반_pooled","메인지수A_예산기반_연도별표준화","확장지수B_예산법인_pooled","확장지수B_예산법인_연도별표준화","핵심_소나무림면적당_총대응예산_log","핵심_소나무림면적당_예찰예산_log","확장_소나무림1만ha당_방제법인수_log","원자료_총대응예산_원","원자료_예찰예산_원","소나무림면적_ha","활동방제법인수","예산관측여부","예산결측사유","예산기반지수_사용가능여부","확장지수_사용가능여부","법인자료_연도완전여부","법인자료_최신성주의플래그"
"2017","43150","충청북도","제천시","충청북도 제천시","0.0570109223","0.0177110158","0.3398237759","0.315953755","9.992604251933312","6.890439228852305","2.2991674262882356","317003000.0","14236000.0","14499.410632856823","13.0","1","observed","1","1","1","0"
"2017","43720","충청북도","보은군","충청북도 보은군","0.0698432841","0.0275761754","0.3072821866","0.2807864591","8.255128961624445","9.39497397629566","2.1461533573803075","30559000.0","95553000.0","7945.021565993795","6.0","1","observed","1","1","1","0"
"2017","43730","충청북도","옥천군","충청북도 옥천군","0.2374161435","0.1945392923","-0.1451362542","-0.1934011139","10.262993189520046","8.322119988661006","0.0","99165000.0","14235000.0","3461.084989142923","0.0","1","observed","1","1","1","0"
"2017","43740","충청북도","영동군","충청북도 영동군","0.3326540818","0.2872675269","0.4672340725","0.4387775901","10.003338416267395","9.628288552219463","2.0906703197366467","218175620.0","149939200.0","9872.59214026753","7.0","1","observed","1","1","1","0"
"2017","43745","충청북도","증평군","충청북도 증평군","0.6802620622","0.6281160275","0.1477599435","0.0956500429","10.61022271409293","12.269396720128418","0.0","18183000.0","95553000.0","448.4510789032455","0.0","1","observed","1","1","1","0"
"2017","43750","충청북도","진천군","충청북도 진천군","0.3352826505","0.2910305627","0.6523635419","0.6312567876","10.775674079934143","8.598192315664567","2.7870126005516918","125631000.0","14235000.0","2625.9720702166314","4.0","1","observed","1","1","1","0"
"2017","43760","충청북도","괴산군","충청북도 괴산군","-0.0626158141","-0.100602126","0.045874695","0.0144791676","9.128000506785748","6.878407121033375","1.483223893840756","135137000.0","14236000.0","14675.103804458691","5.0","1","observed","1","1","1","0"
"2017","43770","충청북도","음성군","충청북도 음성군","0.4380386873","0.3909528837","0.7572574088","0.7364151746","10.413995895834816","10.118975693612176","2.9282949162595266","94152000.0","70097000.0","2825.541113033934","5.0","1","observed","1","1","1","0"
"2017","43800","충청북도","단양군","충청북도 단양군","0.2157467025","0.1716699014","0.0557956139","0.0152884512","9.175238499041768","9.593484242638585","0.8208431204074615","151744060.0","230552000.0","15718.142896565196","2.0","1","observed","1","1","1","0"
"2017","44131","충청남도","천안시 동남구","충청남도 천안시 동남구","","","","","","","2.61139734356423","","","2377.543308260854","3.0","0","city_district_granularity","0","0","1","0"
"2017","44133","충청남도","천안시 서북구","충청남도 천안시 서북구","","","","","","","0.0","","","175.33501711721496","0.0","0","city_district_granularity","0","0","1","0"
"2017","44150","충청남도","공주시","충청남도 공주시","0.4139999456","0.3679782484","0.6410932382","0.6168596101","10.758403413561904","9.40787283648265","2.546203388933251","359910000.0","93248000.0","7653.9903926024035","9.0","1","observed","1","1","1","0"
"2017","44180","충청남도","보령시","충청남도 보령시","0.3745053222","0.3290410814","0.3450340372","0.3108182808","10.553108302056295","9.294273293778499","1.5195504097465728","429058444.0","121838000.0","11203.948179471963","4.0","1","observed","1","1","1","0"
"2017","44200","충청남도","아산시","충청남도 아산시","0.6072398804","0.558671299","0.8506189092","0.8283367146","11.87985659631204","9.803695127467911","2.855384856138697","440534000.0","55245000.0","3052.293388394725","5.0","1","observed","1","1","1","0"
"2017","44210","충청남도","서산시","충청남도 서산시","-0.6769493741","-0.7004935103","-0.5848980011","-0.6189022555","9.671797041997557","0.0","0.6274922460749682","181724000.0","0.0","11455.962398752716","1.0","1","observed","1","1","1","0"
"2017","44230","충청남도","논산시","충청남도 논산시","0.6519246019","0.6013130186","0.9252665979","0.9039113997","11.197574919425458","11.183085382477012","3.028203052823415","222641000.0","219438250.0","3051.870483159969","6.0","1","observed","1","1","1","0"
"2017","44250","충청남도","계룡시","충청남도 계룡시","0.4980469864","0.4496392377","0.0272210777","-0.0233344837","10.418363178679531","10.712236203939845","0.0","23883000.0","32042000.0","713.6154039255124","0.0","1","observed","1","1","1","0"
"2017","44270","충청남도","당진시","충청남도 당진시","0.1870896189","0.1441039907","0.4532697615","0.4289667114","9.470954176841076","8.902860493477093","2.404554933837705","77289500.0","43790000.0","5956.2213296062455","6.0","1","observed","1","1","1","0"
"2017","44710","충청남도","금산군","충청남도 금산군","0.4498718128","0.402824246","0.5617283448","0.5331788414","10.608424091721526","9.97121469872949","2.154316496001003","212403000.0","112309000.0","5247.969858106501","4.0","1","observed","1","1","1","0"
"2017","44760","충청남도","부여군","충청남도 부여군","-0.4511294429","-0.4771276133","-0.0478432329","-0.0683082677","11.320519866433136","0.0","2.0998741030756527","460542000.0","0.0","5582.583103160097","4.0","1","observed","1","1","1","0"
"2017","44770","충청남도","서천군","충청남도 서천군","0.4850464934","0.4376619558","0.2923403488","0.252537294","10.894558247779463","9.93111016431739","1.040484536129546","294339000.0","112309000.0","5462.725027978422","1.0","1","observed","1","1","1","0"
"2017","44790","충청남도","청양군","충청남도 청양군","-0.5366339964","-0.5617029703","-0.2473172258","-0.2727618502","10.69624676416527","0.0","1.5571192779403842","353969000.0","0.0","8010.39828619605","3.0","1","observed","1","1","1","0"
"2017","44800","충청남도","홍성군","충청남도 홍성군","-0.7682992425","-0.7908506599","-0.2804484337","-0.3001596767","9.004846998293285","0.0","2.0166566713287986","50000000.0","0.0","6141.408460067389","4.0","1","observed","1","1","1","0"
"2017","44810","충청남도","예산군","충청남도 예산군","0.4358818863","0.3893506038","0.4700213294","0.4385481345","10.742161906329807","9.648596530470034","1.840370301417983","261933000.0","87749000.0","5661.584119989491","3.0","1","observed","1","1","1","0"
"2017","44825","충청남도","태안군","충청남도 태안군","-0.6362201275","-0.6602068773","-0.5780915375","-0.6130665826","9.9691633465966","0.0","0.5504352063403257","290959000.0","0.0","13623.83890554806","1.0","1","observed","1","1","1","0"
"2017","45111","전라북도","전주시 완산구","전라북도 전주시 완산구","","","","","","","0.0","","","409.1654591119113","0.0","0","city_district_granularity","0","0","1","0"
"2017","45113","전라북도","전주시 덕진구","전라북도 전주시 덕진구","","","","","","","0.0","","","110.8834911803561","0.0","0","city_district_granularity","0","0","1","0"
"2017","45130","전라북도","군산시","전라북도 군산시","-0.1890655607","-0.2179116361","0.0192795745","-0.0065477932","13.233861623923872","0.0","1.6928165301878575","1260438200.0","0.0","2254.9102265247807","1.0","1","observed","1","1","1","0"
"2017","45140","전라북도","익산시","전라북도 익산시","0.7273543789","0.6759645007","0.179428707","0.127549025","11.77511187091903","11.146402512356493","0.0","292617685.0","156046000.0","2251.3229684613457","0.0","1","observed","1","1","1","0"
"2017","45180","전라북도","정읍시","전라북도 정읍시","0.4483536247","0.4016996519","0.5726425165","0.5446864849","10.841535296308852","9.637221698201476","2.1992462441979583","509827000.0","152889000.0","9977.284956948184","8.0","1","observed","1","1","1","0"
"2017","45190","전라북도","남원시","전라북도 남원시","-0.0529612137","-0.0931048391","0.1084888651","0.0784451184","7.869420745669748","8.696210642064486","1.699371888662432","52646000.0","120373000.0","20131.930252455182","9.0","1","observed","1","1","1","0"
"2017","45210","전라북도","김제시","전라북도 김제시","0.5328119198","0.4838305793","0.050260624","-0.0005402559","10.545393699467912","10.885650413062573","0.0","90055000.0","126556000.0","2369.806933246794","0.0","1","observed","1","1","1","0"
"2017","45710","전라북도","완주군","전라북도 완주군","-0.5457277784","-0.5706979282","-0.3711446325","-0.4010073732","10.629852598433775","0.0","1.10901252496341","203558000.0","0.0","4922.801803117838","1.0","1","observed","1","1","1","0"
"2017","45720","전라북도","진안군","전라북도 진안군","0.2737089242","0.2292230826","0.2779610946","0.2442028404","9.741437833039873","9.397879788809988","1.5192934275195018","95304000.0","67592000.0","5603.817299287868","2.0","1","observed","1","1","1","0"
"2017","45730","전라북도","무주군","전라북도 무주군","-0.643358075","-0.6672672551","-0.0789072418","-0.0947502851","9.917048828682317","0.0","2.467591638486618","131466000.0","0.0","6485.079268680864","7.0","1","observed","1","1","1","0"
"2017","45740","전라북도","장수군","전라북도 장수군","-0.2573523673","-0.2962126614","0.2700418865","0.2519528552","5.7698392700597205","9.526846935632914","2.8317010740253656","2000000.0","85902000.0","6260.050966131462","10.0","1","observed","1","1","1","0"
"2017","45750","전라북도","임실군","전라북도 임실군","0.435782809","0.3891875413","0.3606672238","0.3250298949","10.69930648121126","9.706221702917723","1.424664447822283","421270000.0","156046000.0","9504.30940080018","3.0","1","observed","1","1","1","0"
"2017","45770","전라북도","순창군","전라북도 순창군","0.4685481292","0.4212632092","0.4469288198","0.4134533141","10.722508596537034","10.001677043506131","1.670400151889266","420597810.0","204552000.0","9271.505594998516","4.0","1","observed","1","1","1","0"
"2017","45790","전라북도","고창군","전라북도 고창군","0.0782531921","0.0365904057","-0.0722173523","-0.1131006202","8.767053738383957","8.778780446810865","0.6803211528310366","65861000.0","66638000.0","10261.548919578408","1.0","1","observed","1","1","1","0"
"2017","45800","전라북도","부안군","전라북도 부안군","0.3231344199","0.2784596121","-0.088443728","-0.1374542341","10.327748090476877","9.089522622600926","0.0","220019000.0","63778000.0","7197.644415441628","0.0","1","observed","1","1","1","0"
"2017","46110","전라남도","목포시","전라남도 목포시","0.1389814559","0.0946227305","0.5974085562","0.5793449083","7.891987432585192","10.582055916936289","3.0766871210233","1293000.0","19056000.0","483.4084851141503","1.0","1","observed","1","1","1","0"
"2017","46130","전라남도","여수시","전라남도 여수시","-0.5979038009","-0.6223069425","-0.2076965359","-0.2297913365","10.248912800067176","0.0","1.8627259671043552","311517000.0","0.0","11026.834332748904","6.0","1","observed","1","1","1","0"
"2017","46150","전라남도","순천시","전라남도 순천시","0.3358407268","0.2904582677","0.5640595746","0.5391899433","10.051681879367","9.593989221398136","2.4509374807946314","372003000.0","235376000.0","16038.922630022427","17.0","1","observed","1","1","1","0"
"2017","46170","전라남도","나주시","전라남도 나주시","-0.1083594186","-0.1472552517","0.3689277469","0.3506542315","7.883135340102114","8.124254751881708","2.8294886949401796","14972000.0","19056000.0","5647.307308823615","9.0","1","observed","1","1","1","0"
"2017","46230","전라남도","광양시","전라남도 광양시","0.4934118615","0.4456697135","0.5572310707","0.5271188962","10.782926022538302","10.167327924047243","2.027402744421481","292311000.0","157938000.0","6065.811363469913","4.0","1","observed","1","1","1","0"
"2017","46710","전라남도","담양군","전라남도 담양군","-0.1940381829","-0.2335722909","0.2642664745","0.2440535776","6.241317492959827","9.514239037380754","2.6496726783976863","3508000.0","92744000.0","6844.415383359256","9.0","1","observed","1","1","1","0"
"2017","46720","전라남도","곡성군","전라남도 곡성군","-0.2779171063","-0.3154129605","0.0441475128","0.0185242481","6.358545036711927","8.516301509870505","2.0229813885835446","7907000.0","68514000.0","13717.76998448934","9.0","1","observed","1","1","1","0"
"2017","46730","전라남도","구례군","전라남도 구례군","-0.2129001949","-0.2501860342","-0.0493169179","-0.080117579","7.426778227141951","7.704498605822452","1.5020128749528396","14433000.0","19056000.0","8594.217402807397","3.0","1","observed","1","1","1","0"
"2017","46770","전라남도","고흥군","전라남도 고흥군","0.0973840282","0.0555706317","0.4017000164","0.378219147","8.943827426396153","8.728039837176924","2.4348859895316632","110319000.0","88904000.0","14402.971946490505","15.0","1","observed","1","1","1","0"
"2017","46780","전라남도","보성군","전라남도 보성군","0.2911630716","0.2465418616","0.718873337","0.7013162704","9.904040648603214","9.349777912499304","3.1525340188567186","178699000.0","102658000.0","8930.45575659835","20.0","1","observed","1","1","1","0"
"2017","46790","전라남도","화순군","전라남도 화순군","-0.0757605824","-0.1161049148","0.2351000401","0.2103826007","7.412544048112249","9.093422430900711","2.239197425434422","23692000.0","127295000.0","14309.912581105747","12.0","1","observed","1","1","1","0"
"2017","46800","전라남도","장흥군","전라남도 장흥군","-0.0300245635","-0.0686334963","0.3696954666","0.3494925149","9.192114272878232","7.116168239308317","2.6331035403726175","76012000.0","9528000.0","7741.79887330564","10.0","1","observed","1","1","1","0"
"2017","46810","전라남도","강진군","전라남도 강진군","-0.3491881692","-0.3812066403","-0.0227758051","-0.047112918","8.883623748320588","4.350979910133976","1.9431655609687355","36175080.0","384000.0","5016.039434864496","3.0","1","observed","1","1","1","0"
"2017","46820","전라남도","해남군","전라남도 해남군","-0.3959160763","-0.4271152564","0.0951590058","0.0768114913","8.74417149422106","4.075094807958806","2.5096002206284407","83270000.0","768000.0","13274.322437384442","15.0","1","observed","1","1","1","0"
"2017","46830","전라남도","영암군","전라남도 영암군","-0.1760389423","-0.2145844626","-0.0912838685","-0.1250923612","7.139575893039225","8.46540400728926","1.25015748824723","5058000.0","19056000.0","4014.624975692837","1.0","1","observed","1","1","1","0"
"2017","46840","전라남도","무안군","전라남도 무안군","0.481457468","0.4341749216","0.0164820491","-0.0336440277","10.909144003725329","9.875321362162921","0.0","249988000.0","88904000.0","4572.4194381640045","0.0","1","observed","1","1","1","0"
"2017","46860","전라남도","함평군","전라남도 함평군","-0.0591091976","-0.0990624279","0.0899328633","0.0594153473","7.904563010983181","8.586752765639234","1.6441761966750719","12970000.0","25662000.0","4788.419458839836","2.0","1","observed","1","1","1","0"
"2017","46870","전라남도","영광군","전라남도 영광군","-0.1935211818","-0.2303779794","-0.0100944293","-0.0397659515","7.982475277158482","7.137972352489641","1.6015182518664863","22180000.0","9528000.0","7574.690067421648","3.0","1","observed","1","1","1","0"
"2017","46880","전라남도","장성군","전라남도 장성군","-0.1122964493","-0.1499468939","0.1798294879","0.1549364257","8.633160680710509","7.059109878246225","2.118657054282761","46015000.0","9528000.0","8196.769762521515","6.0","1","observed","1","1","1","0"
"2017","46890","전라남도","완도군","전라남도 완도군","-0.7239962703","-0.7509937643","-0.5219291606","-0.553537516","6.760933559987209","3.51146486587251","0.9904952944375216","10191000.0","384000.0","11816.365950168814","2.0","1","observed","1","1","1","0"
"2017","46900","전라남도","진도군","전라남도 진도군","-0.6966622584","-0.7199921705","-0.1020075281","-0.1171178758","9.527872269054896","0.0","2.514445715392703","120921000.0","0.0","8803.005935440742","10.0","1","observed","1","1","1","0"
"2017","46910","전라남도","신안군","전라남도 신안군","0.0719411716","0.0327315203","-0.2545195725","-0.3012729619","10.265125560010652","6.666795544543242","0.0","387591000.0","10595000.0","13498.994568100252","0.0","1","observed","1","1","1","0"
"2017","47111","경상북도","포항시 남구","경상북도 포항시 남구","","","","","","","2.4146967785757627","","","6871.922554782899","7.0","0","city_district_granularity","0","0","1","0"
"2017","47113","경상북도","포항시 북구","경상북도 포항시 북구","","","","","","","1.8594363863749601","","","14759.8282065478","8.0","0","city_district_granularity","0","0","1","0"
"2017","47130","경상북도","경주시","경상북도 경주시","-0.3242631103","-0.3516399646","-0.118326509","-0.1452898307","12.246777425112464","0.0","1.5110436439453665","5898638500.0","0.0","28316.91969267933","10.0","1","observed","1","1","1","0"
"2017","47150","경상북도","김천시","경상북도 김천시","-0.5197872521","-0.5450393031","-0.2122257417","-0.2368488028","10.819245703279893","0.0","1.6480388087617812","595366000.0","0.0","11913.901707927653","5.0","1","observed","1","1","1","0"
"2017","47170","경상북도","안동시","경상북도 안동시","0.5371274367","0.4906699683","0.4181705837","0.3820955569","12.241653838901799","8.60872287348735","1.385849107822605","10368321793.0","274075000.0","50029.694570666376","15.0","1","observed","1","1","1","0"
"2017","47190","경상북도","구미시","경상북도 구미시","-0.3093270771","-0.3368662444","-0.0639497908","-0.0893030899","12.355826165075017","0.0","1.6801623033531565","2660168000.0","0.0","11451.010463493902","5.0","1","observed","1","1","1","0"
"2017","47210","경상북도","영주시","경상북도 영주시","-0.5308962505","-0.5560275776","-0.2265648252","-0.251396131","10.73813834002555","0.0","1.6215670524820092","680803000.0","0.0","14774.631531327144","6.0","1","observed","1","1","1","0"
"2017","47230","경상북도","영천시","경상북도 영천시","0.1682607935","0.1265710073","0.1189311301","0.0829142835","10.040128190807788","7.936363751767661","1.1789350432279222","509290000.0","62112000.0","22213.23543987101","5.0","1","observed","1","1","1","0"
"2017","47250","경상북도","상주시","경상북도 상주시","0.297279711","0.2530259161","0.387146386","0.3569882183","10.229669903541708","8.965485658285099","1.8745447882010968","502231000.0","141852000.0","18122.996070191883","10.0","1","observed","1","1","1","0"
"2017","47280","경상북도","문경시","경상북도 문경시","-0.5628644933","-0.5876484146","-0.2572632918","-0.2822935004","10.504736570316632","0.0","1.5855832518626445","563920000.0","0.0","15455.400865428795","6.0","1","observed","1","1","1","0"
"2017","47290","경상북도","경산시","경상북도 경산시","-0.4920202623","-0.5175740632","-0.1319940769","-0.1544144235","11.021973910750896","0.0","1.8830879532423734","439224000.0","0.0","7176.467286347215","4.0","1","observed","1","1","1","0"
"2017","47730","경상북도","의성군","경상북도 의성군","0.1916006633","0.1497718504","0.0592880766","0.0203476794","10.284753517976068","7.8348513603776535","0.8928998160097805","1015175160.0","87580000.0","34669.223390941406","5.0","1","observed","1","1","1","0"
"2017","47750","경상북도","청송군","경상북도 청송군","-0.6290545495","-0.6531191691","-0.3840950111","-0.4119347004","10.021479597207362","0.0","1.2703696947139036","526984000.0","0.0","23417.65688293314","6.0","1","observed","1","1","1","0"
"2017","47760","경상북도","영양군","경상북도 영양군","0.1767973394","0.1347799773","0.100381095","0.0633202748","9.950399820682597","8.14433236168818","1.0870525070422863","533182000.0","87580000.0","25438.55654523308","5.0","1","observed","1","1","1","0"
"2017","47770","경상북도","영덕군","경상북도 영덕군","-0.6364233944","-0.6604079352","-0.4488380657","-0.478908899","9.967679285262415","0.0","1.0426853227356148","464387000.0","0.0","21776.71201043028","4.0","1","observed","1","1","1","0"
"2017","47820","경상북도","청도군","경상북도 청도군","0.260588212","0.2165565351","0.1841407073","0.1473337244","9.847411929821257","9.121914663008573","1.1951699949360692","328253000.0","158893000.0","17360.21140662715","4.0","1","observed","1","1","1","0"
"2017","47830","경상북도","고령군","경상북도 고령군","-0.5677712377","-0.5925018364","-0.3969138464","-0.4270881067","10.468912178841355","0.0","1.066694752795173","369437000.0","0.0","10494.504420896628","2.0","1","observed","1","1","1","0"
"2017","47840","경상북도","성주군","경상북도 성주군","0.2640390913","0.2209414721","0.2574034019","0.2236140527","10.501759191774536","8.261405875707824","1.464062294395618","437834634.0","46584000.0","12035.551161974026","4.0","1","observed","1","1","1","0"
"2017","47850","경상북도","칠곡군","경상북도 칠곡군","0.31127327","0.2673505647","0.2863774473","0.2521502553","10.64471775173297","8.537550859071356","1.4552533242713042","383215000.0","46584000.0","9130.838616900546","3.0","1","observed","1","1","1","0"
"2017","47900","경상북도","예천군","경상북도 예천군","-0.5411720341","-0.5661916921","-0.3898686168","-0.4205783437","10.663114319753292","0.0","1.0262627536184348","477473000.0","0.0","11169.33375496292","2.0","1","observed","1","1","1","0"
"2017","47920","경상북도","봉화군","경상북도 봉화군","-0.6785560852","-0.7020827609","-0.4903180752","-0.5206897377","9.660066362582699","0.0","0.991376644129919","647484000.0","0.0","41299.35083515478","7.0","1","observed","1","1","1","0"
"2017","47930","경상북도","울진군","경상북도 울진군","0.0457899343","0.0056768673","-0.0271558903","-0.0649266218","9.305135985202938","7.718657398697977","0.9324472781453266","428112000.0","87580000.0","38942.84651856584","6.0","1","observed","1","1","1","0"
"2017","47940","경상북도","울릉군","경상북도 울릉군","-2.0016623643","-2.0108105573","-1.6299902017","-1.663634347","0.0","0.0","0.0","0.0","0.0","626.9992741646664","0.0","1","observed","1","1","1","0"
"2017","48121","경상남도","창원시 의창구","경상남도 창원시 의창구","","","","","","","1.5883425275559249","","","2566.98032563519","1.0","0","city_district_granularity","0","0","1","0"
"2017","48123","경상남도","창원시 성산구","경상남도 창원시 성산구","","","","","","","0.0","","","1352.9747995789487","0.0","0","city_district_granularity","0","0","1","0"
"2017","48125","경상남도","창원시 마산합포구","경상남도 창원시 마산합포구","","","","","","","1.588548674076729","","","7698.94625205914","3.0","0","city_district_granularity","0","0","1","0"
"2017","48127","경상남도","창원시 마산회원구","경상남도 창원시 마산회원구","","","","","","","1.664538104697602","","","2334.6853728937867","1.0","0","city_district_granularity","0","0","1","0"
"2017","48129","경상남도","창원시 진해구","경상남도 창원시 진해구","","","","","","","0.0","","","2231.301133458337","0.0","0","city_district_granularity","0","0","1","0"
"2017","48170","경상남도","진주시","경상남도 진주시","0.3782873895","0.3310224174","0.4555364496","0.4247684617","9.44123793204775","10.852776122801325","1.9323962677014748","255934000.0","1049971000.0","20318.18567149176","12.0","1","observed","1","1","1","0"
"2017","48220","경상남도","통영시","경상남도 통영시","0.4751717936","0.4274948854","0.3984204385","0.3627930981","10.563641247375893","10.285107192706418","1.4694754361349491","346889660.0","262556000.0","8963.373091122503","3.0","1","observed","1","1","1","0"
"2017","48240","경상남도","사천시","경상남도 사천시","-0.4670338658","-0.4928591993","-0.1330499812","-0.1562641328","11.20440086467791","0.0","1.8159124349238251","856303000.0","0.0","11657.99620409298","6.0","1","observed","1","1","1","0"
"2017","48250","경상남도","김해시","경상남도 김해시","-0.3660346313","-0.3929575455","-0.0095127689","-0.0310924113","11.941801421677038","0.0","2.0306046997674025","1159987920.0","0.0","7554.36271927702","5.0","1","observed","1","1","1","0"
"2017","48270","경상남도","밀양시","경상남도 밀양시","0.6994855165","0.6492496857","0.5274840814","0.4899374018","12.122844938516367","10.392504205274182","1.3936274810322336","3644778620.0","645926000.0","19805.63873536237","6.0","1","observed","1","1","1","0"
"2017","48310","경상남도","거제시","경상남도 거제시","0.634519115","0.585290791","0.5892086062","0.5560680975","11.843766001814654","10.125463520839588","1.7923268498455212","1669416380.0","299434000.0","11991.832963000526","6.0","1","observed","1","1","1","0"
"2017","48330","경상남도","양산시","경상남도 양산시","0.5882289094","0.539500509","0.665307297","0.6364459358","11.503777112789345","10.128228708861226","2.1988511470847856","741804000.0","187449000.0","7486.289758684128","6.0","1","observed","1","1","1","0"
"2017","48720","경상남도","의령군","경상남도 의령군","0.2054667828","0.1620002437","0.0455727975","0.0051656244","9.423028747206514","9.151920989534384","0.8073672146564502","199179000.0","151877000.0","16103.091847198206","2.0","1","observed","1","1","1","0"
"2017","48730","경상남도","함안군","경상남도 함안군","0.3392788533","0.2936936899","0.3690277665","0.3366048665","9.969713730886093","9.740431921815278","1.7004497817449191","190942000.0","151817000.0","8935.731927519762","4.0","1","observed","1","1","1","0"
"2017","48740","경상남도","창녕군","경상남도 창녕군","0.4476649552","0.4011489511","0.2767110588","0.2376078301","10.921005300829757","9.521651438986929","1.074986465245706","860001000.0","212199000.0","15544.41802785028","3.0","1","observed","1","1","1","0"
"2017","48820","경상남도","고성군","경상남도 고성군","0.230222511","0.1865409919","0.2123857044","0.177572315","9.63877006347838","9.104052600847323","1.379358956265931","258170000.0","151238000.0","16821.68206530507","5.0","1","observed","1","1","1","0"
"2017","48840","경상남도","남해군","경상남도 남해군","0.3231483274","0.2782838971","0.2689453171","0.2334103362","10.205153794538685","9.257337089803423","1.359843992531207","280163000.0","108581000.0","10360.598868676796","3.0","1","observed","1","1","1","0"
"2017","48850","경상남도","하동군","경상남도 하동군","-0.5148356125","-0.5401414741","-0.1387448516","-0.1607327248","10.855397876165986","0.0","1.915075697227141","805723590.0","0.0","15550.883385853002","9.0","1","observed","1","1","1","0"
"2017","48860","경상남도","산청군","경상남도 산청군","0.0632982148","0.0216068193","0.1087278585","0.0750847435","8.534097930785864","8.948062378562032","1.4067351143556297","98960000.0","149717000.0","19464.061070453736","6.0","1","observed","1","1","1","0"
"2017","48870","경상남도","함양군","경상남도 함양군","0.0383814579","-0.003620881","0.2356998739","0.2074132418","7.975475752498467","9.463290341743072","1.9534375452201667","43235000.0","191470000.0","14868.928935227048","9.0","1","observed","1","1","1","0"
"2017","48880","경상남도","거창군","경상남도 거창군","-0.1125883562","-0.1515365815","-0.1406647965","-0.1781567871","7.788571817235443","8.211362353834756","0.9015791325871964","49440763.0","75468000.0","20498.941238220614","3.0","1","observed","1","1","1","0"
"2017","48890","경상남도","합천군","경상남도 합천군","-0.048809658","-0.0885020245","-0.0901462236","-0.1276660344","8.221168644299668","8.256572173305138","0.932617780933752","120619000.0","124967000.0","32443.24934394089","5.0","1","observed","1","1","1","0"
"2017","50110","제주특별자치도","제주시","제주특별자치도 제주시","","","","","","","2.880698718045113","","","9508.683538333917","16.0","0","metropolitan_headquarters","0","0","1","0"
"2017","50130","제주특별자치도","서귀포시","제주특별자치도 서귀포시","","","","","","","2.4147697289219616","","","4908.12289714066","5.0","0","metropolitan_headquarters","0","0","1","0"
"2017","51110","강원특별자치도","춘천시","강원특별자치도 춘천시","0.3646723363","0.3188195972","0.5529604328","0.5267445961","10.160539952505365","9.733009116504181","2.3360125361452164","443023000.0","288897000.0","17130.760052797013","16.0","1","observed","1","1","1","0"
"2017","51130","강원특별자치도","원주시","강원특별자치도 원주시","0.4155788591","0.3686179788","0.1487230566","0.1054555265","10.172855929126024","10.224509023212189","0.6700739166529438","274332000.0","288875000.0","10477.987158381084","1.0","1","observed","1","1","1","0"
"2017","51150","강원특별자치도","강릉시","강원특별자치도 강릉시","0.1375311212","0.0950249684","0.261515121","0.2314195757","9.070861785428928","8.95519422571218","1.800374004003916","241017000.0","214688000.0","27712.288362127525","14.0","1","observed","1","1","1","0"
"2017","51170","강원특별자치도","동해시","강원특별자치도 동해시","-0.0149197313","-0.0560238038","-0.3130818077","-0.360443178","7.792915727884926","9.180725124849197","0.0","11361000.0","45527000.0","4690.028793632587","0.0","1","observed","1","1","1","0"
"2017","51190","강원특별자치도","태백시","강원특별자치도 태백시","0.0321725021","-0.0097679073","0.1647955641","0.1340073434","7.926553336064503","9.468201185728919","1.6993875424570484","12387000.0","57892000.0","4473.676582756398","2.0","1","observed","1","1","1","0"
"2017","51210","강원특별자치도","속초시","강원특별자치도 속초시","0.2296049183","0.1848077653","0.494977527","0.4704925772","8.907464188611577","10.098112569138786","2.457301945571374","13840000.0","45527000.0","1873.839293759796","2.0","1","observed","1","1","1","0"
"2017","51230","강원특별자치도","삼척시","강원특별자치도 삼척시","-0.3564068056","-0.3917749634","-0.3300736394","-0.3670569553","6.61096527794812","7.38727318614615","0.7962272769370019","30489000.0","66314000.0","41079.22020830035","5.0","1","observed","1","1","1","0"
"2017","51720","강원특별자치도","홍천군","강원특별자치도 홍천군","-0.6780912255","-0.701622953","-0.3314298651","-0.3557944589","9.663460326723454","0.0","1.5946813390463785","560859000.0","0.0","35652.81320403021","14.0","1","observed","1","1","1","0"
"2017","51730","강원특별자치도","횡성군","강원특별자치도 횡성군","0.0911048695","0.0483712978","0.0504587611","0.0135055503","8.257917271260158","9.603475292303541","1.1156108655513437","75207000.0","288875000.0","19498.57822394212","4.0","1","observed","1","1","1","0"
"2017","51750","강원특별자치도","영월군","강원특별자치도 영월군","0.0088391886","-0.0308372963","-0.210669187","-0.2542669946","9.058041284986599","7.687631078883674","0.32764390646552816","221471000.0","56235000.0","25793.489291269954","1.0","1","observed","1","1","1","0"
"2017","51760","강원특별자치도","평창군","강원특별자치도 평창군","0.2388969549","0.1947549251","0.1572773538","0.1199837155","9.46493436325727","9.428434148297608","1.148194041316427","299614655.0","288875000.0","23228.863168648888","5.0","1","observed","1","1","1","0"
"2017","51770","강원특별자치도","정선군","강원특별자치도 정선군","0.3481134971","0.3019651841","0.323443326","0.2888603797","9.731709244734004","10.154178612996812","1.5052280802782798","432448000.0","659810000.0","25676.27707683394","9.0","1","observed","1","1","1","0"
"2017","51780","강원특별자치도","철원군","강원특별자치도 철원군","0.9584358733","0.9026722357","1.5816593392","1.5752838835","12.256121049930842","12.796057745377668","4.752710761516938","36600000.0","62802000.0","174.06738674227793","2.0","1","observed","1","1","1","0"
