"연도","시군구코드","시도","시군구","방제법인수_소나무림1만ha당_log","이동통제예산_소나무림ha당_log","예찰진단예산비중","이동통제예산비중","반출금지구역_지정여부","반출금지구역면적비율","예산자료_사용가능여부","법인자료_연도완전여부","법인자료_최신성주의플래그","반출금지구역자료_완전성플래그"
"2019","48890","경상남도","합천군","0.932617780933752","5.745484667158158","0.404760276","0.0294318734765222","1.0","0.8828955354112692","1","1","0","1"
"2019","50110","제주특별자치도","제주시","2.819892925211763","","","","0.0","0.0","0","1","0","1"
"2019","50130","제주특별자치도","서귀포시","2.7253707678356043","","","","0.0","0.0","0","1","0","1"
"2019","51110","강원특별자치도","춘천시","2.277900819322591","0.0","0.031350997","0.0","1.0","3.2783133863830236","1","1","0","1"
"2019","51130","강원특별자치도","원주시","1.0677280951209054","8.259051453294965","0.215019798","0.1285758775637318","1.0","2.549440039982577","1","1","0","1"
"2019","51150","강원특별자치도","강릉시","1.7388964753278449","7.286877868768976","0.337528621","0.302749135750737","0.0","0.0","1","1","0","1"
"2019","51170","강원특별자치도","동해시","0.0","0.0","0.793856767","0.0","0.0","0.0","1","1","0","1"
"2019","51190","강원특별자치도","태백시","2.4995070142148252","0.0","0.734881397","0.0","0.0","0.0","1","1","0","1"
"2019","51210","강원특별자치도","속초시","2.457301945571374","0.0","0.540640553","0.0","0.0","0.0","1","1","0","1"
"2019","51230","강원특별자치도","삼척시","0.9947412397140133","0.0","0.512420102","0.0","0.0","0.0","1","1","0","1"
"2019","51720","강원특별자치도","홍천군","1.8451695378072763","0.0","0.0","0.0","1.0","1.2179964523834887","1","1","0","1"
"2019","51730","강원특별자치도","횡성군","1.270964743833219","7.6382093656642365","0.306172594","0.1830827220771698","1.0","1.1486478523084793","1","1","0","1"
"2019","51750","강원특별자치도","영월군","0.9363987794648835","0.0","0.125487847","0.0","0.0","0.0","1","1","0","1"
"2019","51760","강원특별자치도","평창군","1.3896617568825769","0.0","0.429927564","0.0","0.0","0.0","1","1","0","1"
"2019","51770","강원특별자치도","정선군","1.6647042380012176","8.055966050744885","0.08243873","0.0985921499107529","1.0","1.5217548822626261","1","1","0","1"
"2019","51780","강원특별자치도","철원군","4.752710761516938","0.0","0.52651975","0.0","0.0","0.0","1","1","0","1"
"2019","51790","강원특별자치도","화천군","2.309473793348911","0.0","0.596487826","0.0","0.0","0.0","1","1","0","1"
"2019","51800","강원특별자치도","양구군","3.123322473156971","0.0","1.0","0.0","1.0","1.7420116847249578","1","1","0","1"
"2019","51810","강원특별자치도","인제군","1.150772805942683","0.0","0.159579846","0.0","1.0","0.2283430585335894","1","1","0","1"
"2019","51820","강원특별자치도","고성군","2.998319144924825","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2019","51830","강원특별자치도","양양군","1.738097307680652","0.0","0.525611746","0.0","0.0","0.0","1","1","0","1"
"2020","11110","서울특별시","종로구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","11140","서울특별시","중구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","11170","서울특별시","용산구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","11200","서울특별시","성동구","0.0","0.0","0.376753507","0.0","0.0","0.0","1","1","0","1"
"2020","11215","서울특별시","광진구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","11230","서울특별시","동대문구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","11260","서울특별시","중랑구","4.899325660960531","0.0","","","0.0","0.0","1","1","0","1"
"2020","11290","서울특별시","성북구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","11305","서울특별시","강북구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","11320","서울특별시","도봉구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","11350","서울특별시","노원구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","11380","서울특별시","은평구","3.7579382829165486","10.642209153476383","0.381287608","0.1676304453495583","0.0","0.0","1","1","0","1"
"2020","11410","서울특별시","서대문구","0.0","0.0","0.082669063","0.0","0.0","0.0","1","1","0","1"
"2020","11440","서울특별시","마포구","0.0","0.0","0.066190932","0.0","0.0","0.0","1","1","0","1"
"2020","11470","서울특별시","양천구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","11500","서울특별시","강서구","0.0","12.74880002922884","0.051369577","0.0439927331271746","0.0","0.0","1","1","0","1"
"2020","11530","서울특별시","구로구","0.0","13.67672292519814","0.058141596","0.031651739089154","0.0","0.0","1","1","0","1"
"2020","11545","서울특별시","금천구","6.047835004771088","0.0","0.185035207","0.0","0.0","0.0","1","1","0","1"
"2020","11560","서울특별시","영등포구","","","","","0.0","","0","1","0","1"
"2020","11590","서울특별시","동작구","0.0","0.0","0.252808867","0.0","0.0","0.0","1","1","0","1"
"2020","11620","서울특별시","관악구","3.5122595271482275","0.0","","","0.0","0.0","1","1","0","1"
"2020","11650","서울특별시","서초구","0.0","0.0","0.050936263","0.0","0.0","0.0","1","1","0","1"
"2020","11680","서울특별시","강남구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","11710","서울특별시","송파구","0.0","13.513422664325097","0.353620432","0.1110844053379035","1.0","78.23904940838767","1","1","0","1"
"2020","11740","서울특별시","강동구","0.0","12.981333544271031","0.0","0.1021160920975534","0.0","0.0","1","1","0","1"
"2020","26110","부산광역시","중구","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","26140","부산광역시","서구","0.0","0.0","0.766168489","0.0","0.0","0.0","1","1","0","1"
"2020","26170","부산광역시","동구","0.0","0.0","0.871893753","0.0","0.0","0.0","1","1","0","1"
"2020","26200","부산광역시","영도구","0.0","0.0","0.692846114","0.0","0.0","0.0","1","1","0","1"
"2020","26230","부산광역시","부산진구","0.0","0.0","0.754702993","0.0","1.0","7.24271818701105","1","1","0","1"
"2020","26260","부산광역시","동래구","3.6391233973861983","0.0","0.816772648","0.0","1.0","1.1599297965283146","1","1","0","1"
"2020","26290","부산광역시","남구","0.0","0.0","0.809065209","0.0","0.0","0.0","1","1","0","1"
"2020","26320","부산광역시","북구","0.0","0.0","0.865709346","0.0","0.0","0.0","1","1","0","1"
"2020","26350","부산광역시","해운대구","0.0","0.0","0.661094526","0.0","0.0","0.0","1","1","0","1"
"2020","26380","부산광역시","사하구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","26410","부산광역시","금정구","1.8738228842089364","10.037392296286637","0.468246218","0.1441230743568447","1.0","3.0989404216782757","1","1","0","1"
"2020","26440","부산광역시","강서구","0.0","10.916351034708327","0.407294251","0.4959134256076051","0.0","0.0","1","1","0","1"
"2020","26470","부산광역시","연제구","4.742147957536866","0.0","1.0","0.0","0.0","0.0","1","1","0","1"
"2020","26500","부산광역시","수영구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","26530","부산광역시","사상구","0.0","0.0","0.850473402","0.0","1.0","2.328025882688581","1","1","0","1"
"2020","26710","부산광역시","기장군","2.392713327883951","10.212312169695688","0.0","0.2336204205495084","0.0","0.0","1","1","0","1"
"2020","27110","대구광역시","중구","","","","","0.0","","0","1","0","1"
"2020","27140","대구광역시","동구","0.0","0.0","","","1.0","0.32977705276000957","1","1","0","1"
"2020","27170","대구광역시","서구","0.0","0.0","0.746919628","0.0","0.0","0.0","1","1","0","1"
"2020","27200","대구광역시","남구","0.0","0.0","","","1.0","3.2251318161485516","1","1","0","1"
"2020","27230","대구광역시","북구","0.0","0.0","0.123242519","0.0","1.0","0.8026163765178406","1","1","0","1"
"2020","27260","대구광역시","수성구","0.0","0.0","0.455215784","0.0","1.0","0.5766024603150499","1","1","0","1"
"2020","27290","대구광역시","달서구","0.0","0.0","0.560299822","0.0","0.0","0.0","1","1","0","1"
"2020","27710","대구광역시","달성군","0.7186664741830996","0.0","0.036649856","0.0","1.0","1.1681180772222493","1","1","0","1"
"2020","27720","대구광역시","군위군","0.9805876663896468","","","","1.0","1.4769844922899935","0","1","0","1"
"2020","28110","인천광역시","중구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","28140","인천광역시","동구","","","","","0.0","","0","1","0","1"
"2020","28177","인천광역시","미추홀구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","28185","인천광역시","연수구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","28200","인천광역시","남동구","0.0","12.758176204272862","0.256908182","0.2323569619685798","0.0","0.0","1","1","0","1"
"2020","28237","인천광역시","부평구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","28245","인천광역시","계양구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","28260","인천광역시","서구","5.190084931668839","12.821542027285433","0.191975014","0.173629078851516","0.0","0.0","1","1","0","1"
"2020","28710","인천광역시","강화군","0.0","11.41451750193788","0.060934738","0.0551115599792693","0.0","0.0","1","1","0","1"
"2020","28720","인천광역시","옹진군","0.0","0.0","0.135240994","0.0","0.0","0.0","1","1","0","1"
"2020","29110","광주광역시","동구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","29140","광주광역시","서구","4.408683443061346","0.0","0.0","0.0","1.0","24.957075869441983","1","1","0","1"
"2020","29155","광주광역시","남구","0.0","11.482569701152778","0.0","0.67957919575263","1.0","9.894584687655971","1","1","0","1"
"2020","29170","광주광역시","북구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","29200","광주광역시","광산구","0.0","0.0","0.552105282","0.0","1.0","5.080323975574896","1","1","0","1"
"2020","30110","대전광역시","동구","0.0","10.141657346688726","0.406046598","0.4407162402699184","0.0","0.0","1","1","0","1"
"2020","30140","대전광역시","중구","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","30170","대전광역시","서구","0.0","10.399270321425131","0.333675363","0.3621657024342321","0.0","0.0","1","1","0","1"
"2020","30200","대전광역시","유성구","0.0","0.0","0.210285903","0.0","1.0","6.951058470741854","1","1","0","1"
"2020","30230","대전광역시","대덕구","0.0","11.770774571495354","0.297128638","0.3224790528587258","0.0","0.0","1","1","0","1"
"2020","31110","울산광역시","중구","2.654423728532664","10.911670882207497","0.093819363","0.0862548288904154","1.0","4.892856016082218","1","1","0","1"
"2020","31140","울산광역시","남구","0.0","0.0","0.304619125","0.0","1.0","17.100962290619904","1","1","0","1"
"2020","31170","울산광역시","동구","0.0","10.758964949301935","0.0","0.1092932609824297","1.0","3.8550387218694464","1","1","0","1"
"2020","31200","울산광역시","북구","0.0","10.170109434861093","0.0","0.0472819402699143","1.0","3.2222671864433656","1","1","0","1"
"2020","31710","울산광역시","울주군","2.602867204245338","9.29809823063825","0.0","0.0513063430907661","1.0","4.793682109472483","1","1","0","1"
"2020","36110","세종특별자치시","세종시","0.0","","","","1.0","11.707628664411677","0","1","0","1"
"2020","41111","경기도","수원시 장안구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41113","경기도","수원시 권선구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41115","경기도","수원시 팔달구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41117","경기도","수원시 영통구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41131","경기도","성남시 수정구","0.0","","","","1.0","196.83577860768258","0","1","0","1"
"2020","41133","경기도","성남시 중원구","5.6497029887923595","","","","0.0","0.0","0","1","0","1"
"2020","41135","경기도","성남시 분당구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41150","경기도","의정부시","0.0","0.0","0.208618336","0.0","0.0","0.0","1","1","0","1"
"2020","41171","경기도","안양시 만안구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41173","경기도","안양시 동안구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41190","경기도","부천시","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","41210","경기도","광명시","0.0","0.0","","","0.0","0.0","1","1","0","1"
"2020","41220","경기도","평택시","0.0","0.0","0.126190614","0.0","1.0","15.712125808762016","1","1","0","1"
"2020","41250","경기도","동두천시","0.0","0.0","0.0","0.0","1.0","15.77048846675116","1","1","0","1"
"2020","41271","경기도","안산시 상록구","5.0311828283386655","","","","0.0","0.0","0","1","0","1"
"2020","41273","경기도","안산시 단원구","3.2751258344723455","","","","0.0","0.0","0","1","0","1"
"2020","41281","경기도","고양시 덕양구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41285","경기도","고양시 일산동구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41287","경기도","고양시 일산서구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41290","경기도","과천시","3.7993541065834466","0.0","0.469247616","0.0","1.0","2.2010850093808556","1","1","0","1"
"2020","41310","경기도","구리시","0.0","0.0","0.584785104","0.0","0.0","0.0","1","1","0","1"
"2020","41360","경기도","남양주시","1.9292143903842143","10.102507557704529","0.0","0.0509669439312002","1.0","10.32500662028769","1","1","0","1"
"2020","41370","경기도","오산시","0.0","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","41390","경기도","시흥시","0.0","0.0","0.326679063","0.0","0.0","0.0","1","1","0","1"
"2020","41410","경기도","군포시","0.0","0.0","0.350200733","0.0","0.0","0.0","1","1","0","1"
"2020","41430","경기도","의왕시","0.0","0.0","0.507386219","0.0","1.0","15.611475184701947","1","1","0","1"
"2020","41450","경기도","하남시","0.0","0.0","0.205802754","0.0","1.0","45.18992294860919","1","1","0","1"
"2020","41461","경기도","용인시 처인구","3.3222001014368248","","","","1.0","25.78335644204332","0","1","0","1"
"2020","41463","경기도","용인시 기흥구","3.6555712906797972","","","","0.0","0.0","0","1","0","1"
"2020","41465","경기도","용인시 수지구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","41480","경기도","파주시","0.0","0.0","0.173576887","0.0","1.0","18.528357971230932","1","1","0","1"
"2020","41500","경기도","이천시","3.5965013710831366","0.0","0.188848829","0.0","1.0","18.08842165286472","1","1","0","1"
"2020","41550","경기도","안성시","2.666843632515394","0.0","0.018546797","0.0","1.0","8.788272502695476","1","1","0","1"
"2020","41570","경기도","김포시","0.0","0.0","0.336153367","0.0","0.0","0.0","1","1","0","1"
"2020","41590","경기도","화성시","2.839515786728654","0.0","0.109026883","0.0","1.0","6.1123429675434044","1","1","0","1"
"2020","41610","경기도","광주시","2.860486456551069","10.033017595525301","0.039654166","0.0143437838241719","1.0","23.5016252149165","1","1","0","1"
"2020","41630","경기도","양주시","0.0","9.807510656669871","0.224599771","0.1104738818891345","1.0","7.33398135100118","1","1","0","1"
"2020","41650","경기도","포천시","0.7595106292766428","8.45902034088465","0.0","0.038492791824934","1.0","7.512314374708926","1","1","0","1"
"2020","41670","경기도","여주시","2.3923381603244134","9.933584704268982","0.125608139","0.113609717078302","1.0","6.152266562747622","1","1","0","1"
"2020","41800","경기도","연천군","0.0","10.9101035474222","0.0","0.0558963936158455","1.0","32.067595490581084","1","1","0","1"
"2020","41820","경기도","가평군","1.354587372094965","8.000362725880176","0.04269358","0.0386153760593215","1.0","5.302620336169986","1","1","0","1"
"2020","41830","경기도","양평군","1.3886604161436327","8.333606629369188","0.045880326","0.0345811785934057","1.0","7.400500702663631","1","1","0","1"
"2020","43111","충청북도","청주시 상당구","2.4906241946294836","","","","1.0","2.6407406429947846","0","1","0","1"
"2020","43112","충청북도","청주시 서원구","4.476216198020199","","","","0.0","0.0","0","1","0","1"
"2020","43113","충청북도","청주시 흥덕구","5.416303931714247","","","","0.0","0.0","0","1","0","1"
"2020","43114","충청북도","청주시 청원구","4.016479776358873","","","","0.0","0.0","0","1","0","1"
"2020","43130","충청북도","충주시","2.8246080777734868","0.0","0.076664782","0.0","0.0","0.0","1","1","0","1"
"2020","43150","충청북도","제천시","2.063396268897105","7.550216153057529","0.035897666","0.0495852650268568","1.0","1.7587623489947022","1","1","0","1"
"2020","43720","충청북도","보은군","2.001250371183705","0.0","0.657649433","0.0","0.0","0.0","1","1","0","1"
"2020","43730","충청북도","옥천군","2.2903546306210556","9.009859391341765","0.369800714","0.1622459039481714","1.0","1.3196321702700569","1","1","0","1"
"2020","43740","충청북도","영동군","2.0869267132224465","7.933668202959055","0.169322484","0.0824137828251214","1.0","1.4134372643012771","1","1","0","1"
"2020","43745","충청북도","증평군","3.2648526090100853","0.0","0.906754111","0.0","0.0","0.0","1","1","0","1"
"2020","43750","충청북도","진천군","3.0286812459340866","9.294469998078148","0.265549367","0.1976819842557968","1.0","0.7801104557236953","1","1","0","1"
"2020","43760","충청북도","괴산군","2.156817356773323","0.0","0.293862032","0.0","0.0","0.0","1","1","0","1"
"2020","43770","충청북도","음성군","3.27988363244622","0.0","0.298947479","0.0","0.0","0.0","1","1","0","1"
"2020","43800","충청북도","단양군","1.066764296960746","7.47166700658644","0.048544378","0.0236269929506993","1.0","0.9091016771131623","1","1","0","1"
"2020","44131","충청남도","천안시 동남구","2.6318447903661304","","","","1.0","5.435200014486956","0","1","0","1"
"2020","44133","충청남도","천안시 서북구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","44150","충청남도","공주시","2.8017304577933855","0.0","0.071798325","0.0","1.0","0.39920670689144966","1","1","0","1"
"2020","44180","충청남도","보령시","1.5554668464519747","9.020068296880648","0.050960226","0.0786589971906929","1.0","1.919195749824039","1","1","0","1"
"2020","44200","충청남도","아산시","3.0239171633191435","0.0","0.024333788","0.0","1.0","0.4759189144131704","1","1","0","1"
"2020","44210","충청남도","서산시","0.6666988640622963","0.0","0.0","0.0","1.0","0.5989317248052277","1","1","0","1"
"2020","44230","충청남도","논산시","3.0038273571990675","0.0","0.13053479","0.0","1.0","0.9334210116797891","1","1","0","1"
"2020","44250","충청남도","계룡시","0.0","0.0","0.391190119","0.0","0.0","0.0","1","1","0","1"
"2020","44270","충청남도","당진시","2.077678095042514","0.0","0.251662971","0.0","0.0","0.0","1","1","0","1"
"2020","44710","충청남도","금산군","3.140953832926523","8.24909768642926","0.083400175","0.0377132339166289","1.0","1.6262989749969459","1","1","0","1"
"2020","44760","충청남도","부여군","2.652698832240177","9.039745022738554","0.038689276","0.0781119312159611","1.0","0.40142252683992347","1","1","0","1"
"2020","44770","충청남도","서천군","2.175111470261937","0.0","0.0","0.0","1.0","2.1397680502631458","1","1","0","1"
"2020","44790","충청남도","청양군","2.1630131384953986","0.0","0.0","0.0","1.0","1.1878223572264963","1","1","0","1"
"2020","44800","충청남도","홍성군","2.4579391469618788","0.0","","","1.0","0.5333236764845375","1","1","0","1"
"2020","44810","충청남도","예산군","2.3179230592037947","0.0","0.020676777","0.0","1.0","1.1846735547807745","1","1","0","1"
"2020","44825","충청남도","태안군","0.5645040077943477","0.0","0.0","0.0","1.0","1.4077640913249483","1","1","0","1"
"2020","45111","전라북도","전주시 완산구","0.0","","","","1.0","7.210694474841027","0","1","0","1"
"2020","45113","전라북도","전주시 덕진구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","45130","전라북도","군산시","1.6836998933110874","0.0","0.0","0.0","1.0","16.32481799334399","1","1","0","1"
"2020","45140","전라북도","익산시","0.0","0.0","0.389038462","0.0","1.0","6.4862957726524","1","1","0","1"
"2020","45180","전라북도","정읍시","2.516277333299767","0.0","0.315327428","0.0","1.0","1.1676288417120255","1","1","0","1"
"2020","45190","전라북도","남원시","1.9637540227454493","0.0","0.177723918","0.0","1.0","0.21665719689399704","1","1","0","1"
"2020","45210","전라북도","김제시","0.0","0.0","0.342148221","0.0","1.0","1.8458696619407398","1","1","0","1"
"2020","45710","전라북도","완주군","0.0","0.0","0.304184578","0.0","1.0","0.061873549490749635","1","1","0","1"
"2020","45720","전라북도","진안군","2.2922994168486297","0.0","0.364714758","0.0","0.0","0.0","1","1","0","1"
"2020","45730","전라북도","무주군","3.0128866384476107","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","45740","전라북도","장수군","3.2107488657172483","0.0","0.188567715","0.0","0.0","0.0","1","1","0","1"
"2020","45750","전라북도","임실군","2.1321007862278845","9.285016381903155","0.113839737","0.3732120592443295","1.0","1.3794837353830218","1","1","0","1"
"2020","45770","전라북도","순창군","1.7062870646570596","0.0","0.172069622","0.0","1.0","2.5919199001989734","1","1","0","1"
"2020","45790","전라북도","고창군","1.1180791445859803","0.0","0.10610418","0.0","1.0","0.005044483144544476","1","1","0","1"
"2020","45800","전라북도","부안군","0.0","0.0","0.078751535","0.0","0.0","0.0","1","1","0","1"
"2020","46110","전라남도","목포시","3.0698983123817887","0.0","0.722470848","0.0","1.0","0.647000935610385","1","1","0","1"
"2020","46130","전라남도","여수시","2.1087327949309143","0.0","0.270646168","0.0","1.0","3.716065252760524","1","1","0","1"
"2020","46150","전라남도","순천시","2.7226696409094617","0.0","0.156344738","0.0","1.0","3.273775391891771","1","1","0","1"
"2020","46170","전라남도","나주시","3.0980868993255597","0.0","0.007946876","0.0","0.0","0.0","1","1","0","1"
"2020","46230","전라남도","광양시","2.0221083797739903","8.824225256505631","0.101333984","0.0611080298028613","1.0","5.893568428689513","1","1","0","1"
"2020","46710","전라남도","담양군","2.650071227225629","0.0","0.362648179","0.0","1.0","0.7849177944396919","1","1","0","1"
"2020","46720","전라남도","곡성군","2.0142744069461784","0.0","0.182420089","0.0","0.0","0.0","1","1","0","1"
"2020","46730","전라남도","구례군","2.06964741730734","7.780360759649837","0.217044874","0.1963108165536816","1.0","1.2575020176407636","1","1","0","1"
"2020","46770","전라남도","고흥군","2.6486149173606828","0.0","0.301123506","0.0","1.0","0.10438429490152658","1","1","0","1"
"2020","46780","전라남도","보성군","3.2362251157062194","7.742504420812075","0.037476889","0.0328506992358865","1.0","0.6878050126145111","1","1","0","1"
"2020","46790","전라남도","화순군","2.303208937102421","0.0","0.642325048","0.0","0.0","0.0","1","1","0","1"
"2020","46800","전라남도","장흥군","2.9362832224536","0.0","0.171140409","0.0","0.0","0.0","1","1","0","1"
"2020","46810","전라남도","강진군","2.390096994431686","0.0","0.012923556","0.0","0.0","0.0","1","1","0","1"
"2020","46820","전라남도","해남군","2.5632163322255423","0.0","0.230782461","0.0","1.0","0.0313136508961523","1","1","0","1"
"2020","46830","전라남도","영암군","1.2383582244732803","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","46840","전라남도","무안군","0.0","8.414559829913646","0.067326866","0.0304476025174521","1.0","0.6696767478448764","1","1","0","1"
"2020","46860","전라남도","함평군","1.9709347937032773","0.0","0.33923234","0.0","1.0","0.3187529486389977","1","1","0","1"
"2020","46870","전라남도","영광군","1.8369624749832076","0.0","0.101391259","0.0","0.0","0.0","1","1","0","1"
"2020","46880","전라남도","장성군","2.116148565766635","0.0","0.199538689","0.0","1.0","0.7189625684911267","1","1","0","1"
"2020","46890","전라남도","완도군","1.8013719957584375","0.0","0.0","0.0","0.0","0.0","1","1","0","1"
"2020","46900","전라남도","진도군","2.601615539125227","0.0","0.116924584","0.0","0.0","0.0","1","1","0","1"
"2020","46910","전라남도","신안군","0.0","0.0","0.111828723","0.0","0.0","0.0","1","1","0","1"
"2020","47111","경상북도","포항시 남구","2.246008206817554","","","","1.0","13.902120069229486","0","1","0","1"
"2020","47113","경상북도","포항시 북구","1.9564337194962582","","","","0.0","0.0","0","1","0","1"
"2020","47130","경상북도","경주시","1.7817857528646623","0.0","0.0","0.0","1.0","4.472311723991565","1","1","0","1"
"2020","47150","경상북도","김천시","2.041866120868108","0.0","0.0","0.0","1.0","2.6321214361316883","1","1","0","1"
"2020","47170","경상북도","안동시","1.6948505533186753","6.687908171475665","0.019673628","0.0059310915681933","1.0","2.6440329644171374","1","1","0","1"
"2020","47190","경상북도","구미시","2.3592350011614758","0.0","0.0","0.0","1.0","5.3602120959717405","1","1","0","1"
"2020","47210","경상북도","영주시","1.6173720249999786","0.0","0.0","0.0","1.0","1.4878687832286497","1","1","0","1"
"2020","47230","경상북도","영천시","1.3059096891478061","0.0","0.026433369","0.0","1.0","2.904041503942295","1","1","0","1"
"2020","47250","경상북도","상주시","1.7849256849720763","0.0","0.198835679","0.0","1.0","2.2177812026653902","1","1","0","1"
"2020","47280","경상북도","문경시","1.7112240686550244","0.0","0.0","0.0","1.0","0.07198856946908803","1","1","0","1"
"2020","47290","경상북도","경산시","1.3292372017497682","0.0","0.0","0.0","1.0","2.6623110289351537","1","1","0","1"
"2020","47730","경상북도","의성군","1.1957656420685163","0.0","0.0","0.0","1.0","1.6432895410176889","1","1","0","1"
"2020","47750","경상북도","청송군","1.2703614950753825","7.479836583253237","0.0","0.0853805913149459","0.0","0.0","1","1","0","1"
"2020","47760","경상북도","영양군","1.2135493255581404","7.399991358453969","0.106227569","0.09607601837035","0.0","0.0","1","1","0","1"
"2020","47770","경상북도","영덕군","1.0099442796132319","0.0","0.0","0.0","1.0","1.4800526598609756","1","1","0","1"
"2020","47820","경상북도","청도군","0.45508327398986603","0.0","0.175022938","0.0","1.0","3.2614808646896143","1","1","0","1"
"2020","47830","경상북도","고령군","1.3339706941271694","0.0","0.0","0.0","1.0","2.9773662151803917","1","1","0","1"
"2020","47840","경상북도","성주군","1.4643005829927211","0.0","0.169695099","0.0","1.0","2.9141058507343223","1","1","0","1"
"2020","47850","경상북도","칠곡군","1.862744564049055","0.0","0.217109949","0.0","1.0","4.083764203974916","1","1","0","1"
"2020","47900","경상북도","예천군","1.522797640702741","0.0","0.44949284","0.0","1.0","0.966525314162121","1","1","0","1"
"2020","47920","경상북도","봉화군","0.898007529492073","7.606890307281444","0.12372063","0.1196596046134476","1.0","0.4367031325084866","1","1","0","1"
"2020","47930","경상북도","울진군","1.1131050445897408","8.757480247535613","0.0","0.2580596318382162","1.0","0.1359634527478919","1","1","0","1"
"2020","47940","경상북도","울릉군","0.0","11.785172785086928","0.404515806","0.3847991686537944","0.0","0.0","1","1","0","1"
"2020","48121","경상남도","창원시 의창구","1.5963960649702509","","","","0.0","0.0","0","1","0","1"
"2020","48123","경상남도","창원시 성산구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","48125","경상남도","창원시 마산합포구","1.283382264410364","","","","0.0","0.0","0","1","0","1"
"2020","48127","경상남도","창원시 마산회원구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","48129","경상남도","창원시 진해구","0.0","","","","0.0","0.0","0","1","0","1"
"2020","48170","경상남도","진주시","2.2451027023177983","7.265795914268316","0.289086168","0.0081847201120825","1.0","3.5392245210542517","1","1","0","1"
"2020","48220","경상남도","통영시","1.4769518475728438","7.7566073840092855","0.183281854","0.0263329721015774","1.0","2.1427636463872477","1","1","0","1"
"2020","48240","경상남도","사천시","1.8217852390986427","7.8965135493111696","0.0","0.0523469015110844","1.0","3.3189477733956196","1","1","0","1"
"2020","48250","경상남도","김해시","2.0511720860992173","7.94149549417746","0.14914784","0.0224231081548711","1.0","6.28161158211563","1","1","0","1"
"2020","48270","경상남도","밀양시","1.2740790121142096","7.379732388669795","0.037107718","0.0078808928698685","1.0","4.0448827052511955","1","1","0","1"
"2020","48310","경상남도","거제시","1.9262351373839879","7.865747523120812","0.080851627","0.0182330307205751","1.0","2.9751342559141203","1","1","0","1"
"2020","48330","경상남도","양산시","2.2131306175868555","7.943051831980885","0.116165961","0.0174662477900307","1.0","6.5890093128236575","1","1","0","1"
"2020","48720","경상남도","의령군","1.0673314683991117","7.185038540722628","0.136010271","0.0296359899084137","1.0","2.867328724359525","1","1","0","1"
"2020","48730","경상남도","함안군","1.7005240652073508","8.040841392083836","0.159732127","0.0450461131486382","1.0","0.5659885908937129","1","1","0","1"
"2020","48740","경상남도","창녕군","1.441698557319768","7.200173116678938","0.067884924","0.0093724151958236","1.0","3.439748455400454","1","1","0","1"
"2020","48820","경상남도","고성군","1.6532126936549647","7.132650121612211","0.198154031","0.0446859955434684","1.0","1.1069806460200653","1","1","0","1"
