key,연도,실제예산,시뮬예산,위험지수,Y,Y_bin,시도,시군구,diff
서울특별시서대문구,2021,0.0,149507778.4716985,0.2142259342819255,0.0,0.0,서울특별시,서대문구,149507778.4716985
서울특별시서초구,2021,0.0,116664427.5995295,-0.1516718542841163,0.0,0.0,서울특별시,서초구,116664427.5995295
서울특별시성동구,2021,0.0,84862680.41571307,-0.5059654527779025,0.0,0.0,서울특별시,성동구,84862680.41571307
서울특별시성북구,2021,0.0,142147793.41722313,0.1322305780287467,0.0,0.0,서울특별시,성북구,142147793.41722313
서울특별시송파구,2021,0.0,95541253.98473124,-0.3869987106464077,0.0,0.0,서울특별시,송파구,95541253.98473124
서울특별시양천구,2021,0.0,101427598.76577798,-0.321420732732243,0.0,0.0,서울특별시,양천구,101427598.76577798
서울특별시용산구,2021,0.0,141525264.85402545,0.125295176538205,0.0,0.0,서울특별시,용산구,141525264.85402545
서울특별시은평구,2021,0.0,140619244.75753042,0.1152014820490463,0.0,0.0,서울특별시,은평구,140619244.75753042
서울특별시종로구,2021,0.0,161741896.11116734,0.350522520058492,0.0,0.0,서울특별시,종로구,161741896.11116734
서울특별시중구,2021,0.0,97093001.27029447,-0.3697111658276459,0.0,0.0,서울특별시,중구,97093001.27029447
서울특별시중랑구,2021,0.0,130176320.73381163,-0.0011399601294317,0.0,0.0,서울특별시,중랑구,130176320.73381163
울산광역시남구,2021,28933440.0,158949537.91875088,0.3194137062390339,0.0124225199985571,1.0,울산광역시,남구,130016097.91875088
울산광역시동구,2021,73000000.0,216963825.9842042,0.9657332547833456,0.4015909465595638,1.0,울산광역시,동구,143963825.9842042
울산광역시북구,2021,755923350.0,204373176.21960968,0.8254646529769906,0.4358649804992477,1.0,울산광역시,북구,-551550173.7803903
울산광역시울주군,2021,1375712130.0,469609714.22614014,0.7673871527100177,0.2356253288162656,1.0,울산광역시,울주군,-906102415.7738599
울산광역시중구,2021,284067500.0,220370664.2070782,1.0036878038366268,0.4850153868661734,1.0,울산광역시,중구,-63696835.79292181
인천광역시강화군,2021,13149000.0,39083593.408004,-1.1734616328475005,0.0,0.0,인천광역시,강화군,25934593.408004
인천광역시계양구,2021,4382000.0,67069894.50142649,-0.7041894721176362,0.0,0.0,인천광역시,계양구,62687894.50142649
인천광역시남동구,2021,1753000.0,102828602.9910414,-0.30581257052642,0.0,0.0,인천광역시,남동구,101075602.9910414
인천광역시미추홀구,2021,0.0,82977260.40953651,-0.5269703439494294,0.0,0.0,인천광역시,미추홀구,82977260.40953651
인천광역시부평구,2021,0.0,97098890.23219863,-0.3696455586931586,0.0,0.0,인천광역시,부평구,97098890.23219863
인천광역시서구,2021,0.0,57086986.74269607,-0.8303530384332816,0.0,0.0,인천광역시,서구,57086986.74269607
인천광역시연수구,2021,9641000.0,94359495.42743766,-0.4001643235102015,0.0,0.0,인천광역시,연수구,84718495.42743766
인천광역시옹진군,2021,0.0,165763913.21189427,0.3953305899919972,0.0,0.0,인천광역시,옹진군,165763913.21189427
인천광역시중구,2021,4382000.0,122915983.48947763,-0.0820251704200963,0.0,0.0,인천광역시,중구,118533983.48947763
전라남도강진군,2021,0.0,130745955.51880406,0.0052061678564199,0.0,0.0,전라남도,강진군,130745955.51880406
전라남도고흥군,2021,0.0,170112711.29136062,0.4437792274769552,0.0,0.0,전라남도,고흥군,170112711.29136062
전라남도곡성군,2021,20699000.0,169386648.67172623,0.3558536531811058,0.0,0.0,전라남도,곡성군,148687648.67172623
전라남도광양시,2021,523996600.0,175023633.38456893,0.4984903177283371,0.0825012215117436,1.0,전라남도,광양시,-348972966.6154311
전라남도구례군,2021,0.0,155122989.6920045,0.0900396100800593,0.0009995003330835,1.0,전라남도,구례군,155122989.6920045
전라남도나주시,2021,0.0,123823286.4289442,-0.1228530593694229,0.0,0.0,전라남도,나주시,123823286.4289442
전라남도담양군,2021,0.0,148943093.96410576,0.0993400395091918,9.999500033330834e-05,1.0,전라남도,담양군,148943093.96410576
전라남도목포시,2021,0.0,108603031.94765104,-0.2414814127928898,0.0,0.0,전라남도,목포시,108603031.94765104
전라남도무안군,2021,20022000.0,140714474.5865483,0.1162624086268113,0.0,0.0,전라남도,무안군,120692474.5865483
전라남도보성군,2021,507955000.0,154998242.3443609,0.2753935233329951,0.0,0.0,전라남도,보성군,-352956757.6556391
전라남도순천시,2021,0.0,137998881.7082569,0.0860088138374168,0.0896578719305353,1.0,전라남도,순천시,137998881.7082569
전라남도신안군,2021,0.0,184521680.15384868,0.6043051696325391,0.0,0.0,전라남도,신안군,184521680.15384868
전라남도여수시,2021,0.0,226401916.58780983,1.070880153270844,0.2225033464267864,1.0,전라남도,여수시,226401916.58780983
전라남도영광군,2021,0.0,156899620.022049,0.2965761940721267,0.0,0.0,전라남도,영광군,156899620.022049
전라남도영암군,2021,0.0,125990610.81787112,-0.0477716819589905,0.0,0.0,전라남도,영암군,125990610.81787112
전라남도완도군,2021,0.0,243409805.3688673,1.260359872237021,0.0,0.0,전라남도,완도군,243409805.3688673
전라남도장성군,2021,123306000.0,123527812.79174085,-0.0752089661433359,0.0002999550089979,1.0,전라남도,장성군,221812.7917408496
전라남도장흥군,2021,0.0,110006181.70847888,-0.2258493478275292,0.0,0.0,전라남도,장흥군,110006181.70847888
전라남도진도군,2021,0.0,171931561.5107664,0.4640424848895039,0.0,0.0,전라남도,진도군,171931561.5107664
전라남도함평군,2021,0.0,126574282.57396989,-0.0412691723449067,0.0,0.0,전라남도,함평군,126574282.57396989
전라남도해남군,2021,0.0,142869603.8868131,0.1402720490593589,0.0,0.0,전라남도,해남군,142869603.8868131
전라남도화순군,2021,0.0,165943790.43648738,0.3973345474733207,0.0,0.0,전라남도,화순군,165943790.43648738
전북특별자치도고창군,2021,0.0,137059996.9638782,0.0755489842961606,0.0,0.0,전북특별자치도,고창군,137059996.9638782
전북특별자치도군산시,2021,214097100.0,79570745.21296391,-0.6093996154624044,0.0241070753432331,1.0,전북특별자치도,군산시,-134526354.7870361
전북특별자치도김제시,2021,39266000.0,92525173.33225004,-0.4205999483877993,0.0001999800026662,1.0,전북특별자치도,김제시,53259173.332250044
전북특별자치도남원시,2021,52835000.0,165447209.54799,0.2464787645274599,0.0,0.0,전북특별자치도,남원시,112612209.54799
전북특별자치도무주군,2021,0.0,107867441.03874078,-0.2496764075090843,0.0,0.0,전북특별자치도,무주군,107867441.03874078
전북특별자치도부안군,2021,44370000.0,155516627.3475264,0.2811686930780775,0.0,0.0,전북특별자치도,부안군,111146627.3475264
전북특별자치도순창군,2021,106021830.0,163080048.38133985,0.2761100227887148,0.0023971245997214,1.0,전북특별자치도,순창군,57058218.38133985
전북특별자치도완주군,2021,0.0,118339023.4582128,-0.1330156908549062,0.0,0.0,전북특별자치도,완주군,118339023.4582128
전북특별자치도익산시,2021,21941000.0,68853075.77539283,-0.6906301937162095,0.0,0.0,전북특별자치도,익산시,46912075.77539283
전북특별자치도임실군,2021,106857000.0,105651647.1938616,-0.2761610854545865,0.0035935355101301,1.0,전북특별자치도,임실군,-1205352.8061383963
전북특별자치도장수군,2021,0.0,94789775.5417465,-0.5071445594340048,0.0,0.0,전북특별자치도,장수군,94789775.5417465
전북특별자치도전주시,2021,186015000.0,55912225.51247884,-0.8284936706903635,0.0,0.0,전북특별자치도,전주시,-130102774.48752116
전북특별자치도정읍시,2021,31380000.0,145695149.37165,0.171750592415624,0.0002999550089979,1.0,전북특별자치도,정읍시,114315149.37165001
전북특별자치도진안군,2021,0.0,73458638.82882264,-0.7769693714952549,0.0,0.0,전북특별자치도,진안군,73458638.82882264
충청남도계룡시,2021,16080000.0,99293586.39459024,-0.345195115876925,0.0,0.0,충청남도,계룡시,83213586.39459024
충청남도공주시,2021,123702040.0,121255960.80876008,-0.570965349013466,9.999500033330834e-05,1.0,충청남도,공주시,-2446079.1912399232
충청남도금산군,2021,218489000.0,97415555.6440645,-0.366117685597382,0.0,0.0,충청남도,금산군,-121073444.3559355
충청남도논산시,2021,170071000.0,67942603.78651942,-0.7099881106423921,0.0,0.0,충청남도,논산시,-102128396.21348058
충청남도당진시,2021,5506000.0,92169315.79555582,-0.4245644490329304,0.0,0.0,충청남도,당진시,86663315.79555582
충청남도보령시,2021,50299000.0,130476073.57668033,0.0021994951761164,0.000499875041651,1.0,충청남도,보령시,80177073.57668033
충청남도부여군,2021,356567282.0,79746026.58574717,-0.5683768453577032,0.0,0.0,충청남도,부여군,-276821255.4142528
충청남도서산시,2021,350871234.0,141643098.6170854,0.1266079266741415,9.999500033330834e-05,1.0,충청남도,서산시,-209228135.3829146
충청남도서천군,2021,270405000.0,120548641.16488151,-0.1083990116496318,0.0009995003330835,1.0,충청남도,서천군,-149856358.83511847
충청남도아산시,2021,0.0,52013469.42376037,-0.8719285271571352,0.0,0.0,충청남도,아산시,52013469.42376037
충청남도예산군,2021,389371000.0,98199050.73131016,-0.3573890049919423,0.0,0.0,충청남도,예산군,-291171949.2686899
충청남도천안시,2021,13896000.0,39083593.408004,-1.089614134013815,9.999500033330834e-05,1.0,충청남도,천안시,25187593.408004
충청남도청양군,2021,896280678.0,109491561.7537248,-0.2315825723127334,0.0027960873020012,1.0,충청남도,청양군,-786789116.2462752
충청남도태안군,2021,721240990.0,164284406.0986229,0.3788478509736574,0.0018981972830802,1.0,충청남도,태안군,-556956583.9013771
충청남도홍성군,2021,0.0,123988006.63189438,-0.0700820864568125,9.999500033330834e-05,1.0,충청남도,홍성군,123988006.63189438
충청북도괴산군,2021,0.0,123292358.64760868,-0.0778320891913461,0.0,0.0,충청북도,괴산군,123292358.64760868
충청북도단양군,2021,29883000.0,145988966.15806293,0.1750239159206007,0.0,0.0,충청북도,단양군,116105966.15806293
충청북도보은군,2021,0.0,93053898.35453765,-0.4908963271345876,0.0,0.0,충청북도,보은군,93053898.35453765
충청북도영동군,2021,39858000.0,65815942.46210394,-0.7546278993629955,0.0,0.0,충청북도,영동군,25957942.46210394
충청북도옥천군,2021,0.0,50119712.318011165,-1.0333627587934358,0.0,0.0,충청북도,옥천군,50119712.318011165
충청북도음성군,2021,0.0,80499388.88425703,-0.5545755574058555,0.0,0.0,충청북도,음성군,80499388.88425703
충청북도제천시,2021,0.0,95992740.72390783,-0.3819688341251421,0.000499875041651,1.0,충청북도,제천시,95992740.72390783
충청북도증평군,2021,0.0,80881826.59680742,-0.5503149351011741,0.0,0.0,충청북도,증평군,80881826.59680742
충청북도진천군,2021,13600000.0,51454288.26236938,-0.8781581945000655,0.0,0.0,충청북도,진천군,37854288.26236938
충청북도청주시,2021,47987000.0,104521660.24159767,-0.636774524572155,0.0,0.0,충청북도,청주시,56534660.24159767
충청북도충주시,2021,0.0,76298731.24148658,-0.6013738073163175,0.0,0.0,충청북도,충주시,76298731.24148658
강원특별자치도강릉시,2022,0.0,234824536.41219893,0.5131279905631939,0.0,0.0,강원특별자치도,강릉시,234824536.41219893
강원특별자치도고성군,2022,0.0,170817573.55916765,-0.1370958746604679,0.0,0.0,강원특별자치도,고성군,170817573.55916765
강원특별자치도동해시,2022,0.0,217808839.063462,0.1918845468277212,0.0016985566355814,1.0,강원특별자치도,동해시,217808839.063462
강원특별자치도삼척시,2022,0.0,220613794.21437722,0.3019429496534612,0.0,0.0,강원특별자치도,삼척시,220613794.21437722
강원특별자치도속초시,2022,0.0,202235837.9007042,0.1366895688236961,0.0,0.0,강원특별자치도,속초시,202235837.9007042
강원특별자치도양구군,2022,0.0,131642000.80029789,-0.1177201383110945,0.0,0.0,강원특별자치도,양구군,131642000.80029789
강원특별자치도양양군,2022,24000000.0,267044192.5460258,0.6971069620988253,0.0,0.0,강원특별자치도,양양군,243044192.5460258
강원특별자치도영월군,2022,285000000.0,204616511.86244804,0.2701047654271884,0.0,0.0,강원특별자치도,영월군,-80383488.13755196
강원특별자치도원주시,2022,10000000.0,122458760.92909187,-0.3462347572929669,0.004987541511039,1.0,강원특별자치도,원주시,112458760.92909187
강원특별자치도인제군,2022,0.0,165588813.70366138,0.1590215031693751,0.0,0.0,강원특별자치도,인제군,165588813.70366138
강원특별자치도정선군,2022,121330000.0,174922273.4274263,0.0777102255405472,9.999500033330834e-05,1.0,강원특별자치도,정선군,53592273.42742631
강원특별자치도철원군,2022,0.0,66140284.75116674,-0.8046463616215456,0.0,0.0,강원특별자치도,철원군,66140284.75116674
강원특별자치도춘천시,2022,500000000.0,143491792.18872494,-0.0420360202129042,0.0591176044830888,1.0,강원특별자치도,춘천시,-356508207.81127506
강원특별자치도태백시,2022,0.0,76283560.18086085,-0.770033111671399,0.0,0.0,강원특별자치도,태백시,76283560.18086085
강원특별자치도평창군,2022,0.0,82667092.84489606,-0.703929844279107,0.0,0.0,강원특별자치도,평창군,82667092.84489606
강원특별자치도홍천군,2022,50000000.0,157715506.252079,0.0702580942559962,0.0025966258472659,1.0,강원특별자치도,홍천군,107715506.25207901
강원특별자치도화천군,2022,0.0,124771610.82903773,-0.2474702118265964,0.0,0.0,강원특별자치도,화천군,124771610.82903773
강원특별자치도횡성군,2022,0.0,172163457.33957404,0.0358303275993017,0.0026963615477426,1.0,강원특별자치도,횡성군,172163457.33957404
경기도가평군,2022,521749000.0,162111635.6735432,0.1156735968657359,0.0051865266873,1.0,경기도,가평군,-359637364.3264568
경기도고양시,2022,0.0,61455245.64627855,-0.8760030658955561,0.0,0.0,경기도,고양시,61455245.64627855
경기도과천시,2022,30000000.0,124346683.5351779,-0.2347286775141289,0.0,0.0,경기도,과천시,94346683.5351779
경기도광명시,2022,0.0,97837128.11811745,-0.4392703681797358,0.0,0.0,경기도,광명시,97837128.11811745
경기도광주시,2022,2057020000.0,89222022.57928035,-0.3419326587452588,0.1831545430978465,1.0,경기도,광주시,-1967797977.4207196
경기도구리시,2022,0.0,145034673.07563883,-0.0747556416832401,0.0,0.0,경기도,구리시,145034673.07563883
경기도군포시,2022,0.0,81241985.85580437,-0.5130163045746418,0.0,0.0,경기도,군포시,81241985.85580437
경기도김포시,2022,0.0,61455245.64627855,-1.226921341511389,0.0,0.0,경기도,김포시,61455245.64627855
경기도남양주시,2022,1226326000.0,154913470.42047247,-0.0168604227769291,0.0983056887841233,1.0,경기도,남양주시,-1071412529.5795275
