시도,시군구,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,노출도_점수_기여,기후위험도_점수_기여,지자체대응역량_점수_기여,인위적확산_점수_기여,배분갭,축A_위험요인유형,축B_배분적정성
부산광역시,연제구,-0.5901984911642909,0.1629526111343017,0.20799913397592293,1.161051231849709,0.2354511214489107,-0.14754962279107273,0.040738152783575426,0.05199978349398073,0.29026280796242726,-1.0520984326490534,인위적확산-우세형,적정
부산광역시,영도구,0.7444662271573774,0.1629526111343017,-0.43595135444837113,0.8306450473838846,0.32552813280679815,0.18611655678934436,0.040738152783575426,-0.10898783861209278,0.20766126184597114,5.111967942412669,복합형,과다
부산광역시,중구,-1.3008698283414504,0.1629526111343017,0.6820382281501978,-0.5182582301877008,-0.24353430481116298,-0.3252174570853626,0.040738152783575426,0.17050955703754944,-0.1295645575469252,-4.729723418347983,인위적확산-우세형,부족
부산광역시,해운대구,2.1455186742343466,0.1629526111343017,-0.04170813804551684,1.246745456704111,0.8783771510068106,0.5363796685585867,0.040738152783575426,-0.01042703451137921,0.31168636417602774,-0.06902882650733932,노출도-우세형,적정
서울특별시,강남구,-1.3301815243811081,0.11812201979577348,0.6820382281501978,0.09162144571769039,-0.10959995767936165,-0.33254538109527704,0.02953050494894337,0.17050955703754944,0.022905361429422597,-5.036232288276002,인위적확산-우세형,부족
서울특별시,강동구,-1.2759484333810107,0.11812201979577348,0.47906679234242516,0.5704517577031021,-0.027076965884927483,-0.3189871083452527,0.02953050494894337,0.11976669808560629,0.14261293942577552,-3.209177287959083,인위적확산-우세형,적정
서울특별시,강북구,-0.8509000738680603,0.11812201979577348,0.6820382281501978,-0.37587612821623767,-0.10665398853458169,-0.21272501846701508,0.02953050494894337,0.17050955703754944,-0.09396903205405942,-5.042974141226693,복합형,부족
서울특별시,강서구,-1.2967017080472363,0.11812201979577348,0.5259421123595022,0.2554510762042406,-0.09929662492192999,-0.32417542701180907,0.02953050494894337,0.13148552808987554,0.06386276905106016,-3.5094674374855686,인위적확산-우세형,적정
서울특별시,관악구,-0.26782343040228423,0.11812201979577348,0.6820382281501978,0.8902498554828431,0.35564666825663255,-0.06695585760057106,0.02953050494894337,0.17050955703754944,0.22256246387071077,-6.1009495964742815,인위적확산-우세형,부족
서울특별시,광진구,-0.6382286784367888,0.11812201979577348,0.6820382281501978,0.3026408089478581,0.11614309461426015,-0.1595571696091972,0.02953050494894337,0.17050955703754944,0.07566020223696453,-5.552845459836315,인위적확산-우세형,부족
서울특별시,구로구,-1.2952409730296888,0.11812201979577348,0.6820382281501978,0.21173572183146297,-0.07083625081306365,-0.3238102432574222,0.02953050494894337,0.17050955703754944,0.05293393045786574,-5.124943065162216,인위적확산-우세형,부족
서울특별시,금천구,-1.167880098879744,0.11812201979577348,0.3478583277829697,0.6404679672656731,-0.015357946008831896,-0.291970024719936,0.02953050494894337,0.08696458194574243,0.16011699181641828,-1.905412861265337,인위적확산-우세형,적정
서울특별시,노원구,-0.36528188518475996,0.11812201979577348,0.5231645788873412,0.5854057997237022,0.21535262830551427,-0.09132047129618999,0.02953050494894337,0.1307911447218353,0.14635144993092555,-4.201956110783361,인위적확산-우세형,부족
서울특별시,도봉구,-0.9936858017520879,0.11812201979577348,0.15658658483479002,-1.1078328022499178,-0.45670249984286054,-0.24842145043802197,0.02953050494894337,0.039146646208697504,-0.27695820056247944,0.9636080999126682,복합형,적정
서울특별시,동대문구,-1.2954672076118248,0.11812201979577348,0.6820382281501978,0.20761798281652563,-0.07192224421233197,-0.3238668019029562,0.02953050494894337,0.17050955703754944,0.05190449570413141,-5.122457768323225,인위적확산-우세형,부족
서울특별시,동작구,-1.2507141909614805,0.11812201979577348,0.6820382281501978,0.47921381818800973,0.007164968793125129,-0.3126785477403701,0.02953050494894337,0.17050955703754944,0.11980345454700243,-5.303448924088552,인위적확산-우세형,부족
서울특별시,마포구,-1.3320546463981509,0.11812201979577348,0.29419681583851487,0.1324787964130927,-0.19681425358769244,-0.3330136615995377,0.02953050494894337,0.07354920395962872,0.03311969910327318,-0.9456049000265754,인위적확산-우세형,적정
서울특별시,서대문구,-0.7859950275236506,0.11812201979577348,0.31226036212732317,1.2053394918157478,0.21243171155379847,-0.19649875688091265,0.02953050494894337,0.07806509053183079,0.30133487295393696,-2.0512566062569606,인위적확산-우세형,적정
서울특별시,서초구,-1.1935413846327256,0.11812201979577348,0.6820382281501978,0.5560494395672456,0.04066707572012282,-0.2983853461581814,0.02953050494894337,0.17050955703754944,0.1390123598918114,-5.380118524936321,인위적확산-우세형,부족
서울특별시,성동구,-1.3498756327859658,0.11812201979577348,0.6820382281501978,-0.34306846033714833,-0.22319596129428573,-0.33746890819649145,0.02953050494894337,0.17050955703754944,-0.08576711508428708,-4.776267735179806,인위적확산-우세형,부족
서울특별시,성북구,-0.7443722816991108,0.11812201979577348,0.6820382281501978,0.9291578715372125,0.24623645944601824,-0.1860930704247777,0.02953050494894337,0.17050955703754944,0.23228946788430313,-5.850564238429203,인위적확산-우세형,부족
서울특별시,송파구,-1.3007619782854933,0.11812201979577348,0.23832579640921067,0.11173655706889578,-0.20814440125290337,-0.32519049457137333,0.02953050494894337,0.05958144910230267,0.027934139267223945,-0.3539362418049974,인위적확산-우세형,적정
서울특별시,양천구,-1.3087812971003694,0.11812201979577348,0.5180728189976119,0.1778653973695582,-0.12368026523435645,-0.32719532427509235,0.02953050494894337,0.12951820474940298,0.04446634934238955,-3.3422109282195587,인위적확산-우세형,적정
서울특별시,용산구,-0.8978885170825931,0.11812201979577348,0.6820382281501978,1.0599048798958022,0.2405441526897951,-0.22447212927064827,0.02953050494894337,0.17050955703754944,0.26497621997395054,-5.837537389465534,인위적확산-우세형,부족
서울특별시,은평구,-0.5279284665341291,0.11812201979577348,0.6820382281501978,0.65290832875289,0.23128502754118305,-0.13198211663353226,0.02953050494894337,0.17050955703754944,0.1632270821882225,-5.81634787350791,인위적확산-우세형,부족
서울특별시,종로구,-0.3427469307368007,0.11812201979577348,0.6820382281501978,1.2026575931351677,0.41501772758608463,-0.08568673268420017,0.02953050494894337,0.17050955703754944,0.30066439828379193,-6.236820317399899,인위적확산-우세형,부족
서울특별시,중구,-1.306575983179213,0.11812201979577348,0.6820382281501978,-0.017182672583398822,-0.1308996019541601,-0.32664399579480324,0.02953050494894337,0.17050955703754944,-0.0042956681458497055,-4.987488033823388,인위적확산-우세형,부족
서울특별시,중랑구,-0.9290647871010643,0.11812201979577348,0.6820382281501978,0.7387894732731078,0.15247123352950367,-0.23226619677526608,0.02953050494894337,0.17050955703754944,0.18469736831827696,-5.635982437347706,인위적확산-우세형,부족
울산광역시,남구,-0.7522564974231285,-0.023601241655386167,-0.4217707889836504,1.3814963348392773,0.045966951694277974,-0.18806412435578213,-0.005900310413846542,-0.1054426972459126,0.3453740837098193,5.628033811751515,인위적확산-우세형,과다
울산광역시,동구,1.1590609149644229,-0.023601241655386167,-0.5138751269727831,1.2872265051201504,0.47720276286410107,0.2897652287411057,-0.005900310413846542,-0.1284687817431958,0.3218066262800376,5.5581570035966426,복합형,과다
울산광역시,북구,0.7784628392676542,-0.023601241655386167,-0.5640555598269641,1.2869118159821948,0.36942946344187466,0.19461570981691356,-0.005900310413846542,-0.14101388995674102,0.3217279539955487,6.303993853118476,인위적확산-우세형,과다
울산광역시,울주군,0.7925685905555954,-0.023601241655386167,-0.48605260609564643,1.1755331834808453,0.364611981571352,0.19814214763889884,-0.005900310413846542,-0.12151315152391161,0.29388329587021134,5.533008231814128,복합형,과다
울산광역시,중구,0.8461859330645516,-0.023601241655386167,-0.5720055172261557,1.7891936748350954,0.5099432122545263,0.2115464832661379,-0.005900310413846542,-0.14300137930653892,0.44729841870877385,6.051881502761673,인위적확산-우세형,과다
인천광역시,강화군,-1.3091757213008757,-0.6959021624191298,-0.28254404805714084,-1.1782711261664591,-0.8664732644859013,-0.3272939303252189,-0.17397554060478246,-0.07063601201428521,-0.2945677815416148,6.309848188628374,복합형,과다
인천광역시,계양구,-1.2804783972407405,-0.8410512493102367,-0.3916821790289215,-0.41899524654204634,-0.7330517680304863,-0.32011959931018513,-0.21026281232755917,-0.09792054475723037,-0.10474881163551159,7.0943902929465334,인위적확산-우세형,과다
인천광역시,남동구,-1.260047446427696,-0.8410512493102367,-0.31114831210226385,0.6939174928267663,-0.42958237875335764,-0.315011861606924,-0.21026281232755917,-0.07778707802556596,0.17347937320669157,5.597647099155158,인위적확산-우세형,과다
인천광역시,미추홀구,-1.2877441490020618,-0.8690631357995988,0.6761761626966521,0.10761646310495228,-0.34325366475001406,-0.32193603725051545,-0.2172657839498997,0.16904404067416304,0.02690411577623807,-4.504869411849082,인위적확산-우세형,부족
인천광역시,부평구,-1.2541563243509284,-0.8410512493102367,0.34872546214643624,0.5023075374460845,-0.3110436435171611,-0.3135390810877321,-0.21026281232755917,0.08718136553660906,0.12557688436152112,-1.2108880940650693,인위적확산-우세형,적정
인천광역시,서구,-1.3059099120949995,-0.8410512493102367,-0.004805128468517106,-0.6760260894410863,-0.7069480948287099,-0.3264774780237499,-0.21026281232755917,-0.0012012821171292765,-0.16900652236027158,3.1771464190148784,인위적확산-우세형,과다
인천광역시,연수구,-1.2961146340338414,-0.8410512493102367,-0.4038426843629031,0.5116578347570379,-0.5073376832374858,-0.32402865850846035,-0.21026281232755917,-0.10096067109072578,0.12791445868925946,6.702024568924116,인위적확산-우세형,과다
인천광역시,옹진군,1.7131151335677546,-0.5394206008461936,0.685726502456205,0.49711085434925334,0.5891329723817549,0.42827878339193864,-0.1348551502115484,0.17143162561405126,0.12427771358731333,-6.633173051847784,노출도-우세형,부족
인천광역시,중구,-0.6924307656370922,-0.8410512493102367,0.16266407604645214,0.958871138771057,-0.10298670003245491,-0.17310769140927304,-0.21026281232755917,0.040666019011613035,0.23971778469276425,0.08519617882038677,인위적확산-우세형,적정
전라남도,강진군,-0.3103053516722843,0.13219700574062082,0.6820382281501978,-0.5672567098354289,-0.015831706904223638,-0.07757633791807107,0.033049251435155205,0.17050955703754944,-0.14181417745885722,-5.25082101174909,복합형,부족
전라남도,고흥군,0.499801606375063,0.24684373585935393,0.11342225832433002,0.652570569321905,0.378159542470163,0.12495040159376575,0.06171093396483848,0.028355564581082505,0.16314264233047626,-0.4703097950158801,복합형,적정
전라남도,곡성군,1.2849005000861011,0.2405991869107886,0.47014467373941354,-0.295528255331248,0.4250290263512639,0.3212251250215253,0.06014979672769715,0.11753616843485339,-0.073882063832812,-4.182463773783809,노출도-우세형,부족
전라남도,광양시,-0.0044118442126251795,0.6404626055071118,-0.37032975852421374,0.479705263781659,0.18635656663798295,-0.0011029610531562949,0.16011565137677794,-0.09258243963105343,0.11992631594541475,4.780750252561615,복합형,과다
전라남도,구례군,0.7036216655636949,0.09377369637846122,0.6820382281501978,-0.16159918216982136,0.32945860198063315,0.17590541639092372,0.023443424094615306,0.17050955703754944,-0.04039979554245534,-6.041018184019211,노출도-우세형,부족
전라남도,나주시,-0.3821003493494571,0.6677874412241609,0.6820382281501978,-0.7333355356956966,0.05859744608230122,-0.09552508733736427,0.16694686030604022,0.17050955703754944,-0.18333388392392416,-5.421152193108786,복합형,부족
전라남도,담양군,0.2240983713647959,0.2405991869107886,0.6820382281501978,0.10161303994581322,0.3120872065928989,0.05602459284119898,0.06014979672769715,0.17050955703754944,0.025403259986453305,-6.0012637305620435,복합형,부족
전라남도,목포시,-0.421569159324332,-0.8287990064768423,0.6820382281501978,-0.49958131251217147,-0.266977812540787,-0.105392289831083,-0.2071997516192106,0.17050955703754944,-0.12489532812804287,-4.676072930513935,복합형,부족
전라남도,무안군,-0.3093989610943975,-0.8287990064768423,-0.08411216686509836,0.5706236550023083,-0.16292161985850753,-0.07734974027359938,-0.2071997516192106,-0.02102804171627459,0.14265591375057707,2.7396989651886647,인위적확산-우세형,적정
전라남도,보성군,0.051905001974392705,-0.1014319476512478,-0.27990845289836136,-0.5391951125612812,-0.2171576277841244,0.012976250493598176,-0.02535798691281195,-0.06997711322459034,-0.1347987781403203,4.798386822828389,노출도-우세형,과다
전라남도,순천시,0.49629119402682637,-0.12048331728440732,0.23630806442092198,-0.1997174388555714,0.1030996255769424,0.12407279850670659,-0.03012082932110183,0.059077016105230494,-0.04992935971389285,-1.0785701507881171,노출도-우세형,적정
전라남도,신안군,0.7306816517840331,-0.8287990064768423,0.5861775406035202,0.8812155365449043,0.34231893061390384,0.18267041294600828,-0.2071997516192106,0.14654438515088006,0.22030388413622606,-5.098895644102132,복합형,부족
전라남도,여수시,0.8339779347431002,-0.50632607054283,0.3550755369621615,1.0057933830304246,0.42213019604821406,0.20849448368577506,-0.1265815176357075,0.08876888424054037,0.25144834575760616,-3.037533181405864,복합형,적정
전라남도,영광군,0.29610444135695596,-0.05353019146690247,0.6820382281501978,0.6265255904621665,0.38778451712560447,0.07402611033923899,-0.013382547866725618,0.17050955703754944,0.15663139761554162,-6.174497091569416,복합형,부족
전라남도,영암군,-0.669419451994577,0.13219700574062082,0.6820382281501978,-0.41544447168502346,-0.06765717244719543,-0.16735486299864424,0.033049251435155205,0.17050955703754944,-0.10386111792125587,-5.132218388768162,복합형,부족
전라남도,완도군,1.6883700674372966,0.1415104239193856,0.6820382281501978,0.7565529202457301,0.8171179099381526,0.42209251685932414,0.0353776059798464,0.17050955703754944,0.18913823006143252,-7.157026934521783,노출도-우세형,부족
전라남도,장성군,0.3038176052770969,0.031408970294881024,-0.17223544006522165,-0.42575151188228055,-0.06569009409388109,0.07595440131927422,0.007852242573720256,-0.04305886001630541,-0.10643787797057014,3.375931602696956,노출도-우세형,과다
전라남도,장흥군,-0.04680121380668737,0.16290541937031838,0.6820382281501978,-1.152662806493277,-0.08863009319486204,-0.011700303451671843,0.040726354842579596,0.17050955703754944,-0.2881657016233192,-5.084221841391623,노출도-우세형,부족
전라남도,진도군,0.6877205116910118,-0.3052211352155396,0.6820382281501978,0.5331328664893118,0.39941761777874546,0.17193012792275295,-0.0763052838038849,0.17050955703754944,0.13328321662232795,-6.201119452534406,복합형,부족
전라남도,함평군,-0.06306522053389442,-0.05353019146690247,0.6820382281501978,0.06080483086862789,0.1565619117545072,-0.015766305133473605,-0.013382547866725618,0.17050955703754944,0.015201207717156972,-5.645343958024334,복합형,부족
전라남도,해남군,-0.027527946700869315,-0.31893129326494146,0.6820382281501978,0.21988912230959237,0.13886702762349484,-0.006881986675217329,-0.07973282331623537,0.17050955703754944,0.05497228057739809,-5.604849200296754,복합형,부족
전라남도,화순군,0.5560746697387244,0.6677874412241609,0.575016607488138,-0.14463397456459393,0.41356118597160735,0.1390186674346811,0.16694686030604022,0.1437541518720345,-0.03615849364114848,-5.148816928042162,노출도-우세형,부족
전북특별자치도,고창군,0.35256083736732663,0.031408970294881024,0.6820382281501978,-0.003310749292793548,0.26567432162990295,0.08814020934183166,0.007852242573720256,0.17050955703754944,-0.000827687323198387,-5.895047802947094,복합형,부족
전북특별자치도,군산시,-0.7955290185604978,-0.1745859002657759,-0.4630846990763433,-0.8258834654845897,-0.5647707708468016,-0.19888225464012446,-0.04364647506644397,-0.11577117476908583,-0.20647086637114742,7.43073180122835,복합형,과다
전북특별자치도,김제시,-0.9286368949850363,0.1797680521981938,-0.274193163761651,-0.7127865041020667,-0.43396212766264003,-0.23215922374625908,0.04494201304954845,-0.06854829094041275,-0.17819662602551667,5.246633811459775,복합형,과다
전북특별자치도,남원시,1.4248304752241852,0.09377369637846122,0.43600808187692763,-0.39286525631763186,0.3904367492904856,0.3562076188060463,0.023443424094615306,0.10900202046923191,-0.09821631407940797,-3.769364543514636,노출도-우세형,적정
전북특별자치도,무주군,-0.26203185817542424,0.08930090439818224,0.6820382281501978,-0.327760766903119,0.045386626867459194,-0.06550796454385606,0.02232522609954556,0.17050955703754944,-0.08194019172577975,-5.390919221842799,복합형,부족
전북특별자치도,부안군,0.01605225094603687,0.1797680521981938,0.4236319791877256,0.430163929384135,0.2624040529290228,0.004013062736509218,0.04494201304954845,0.1059079947969314,0.10754098234603375,-3.354509763275933,복합형,적정
전북특별자치도,순창군,0.5472106495100623,0.2405991869107886,-0.26010789263783257,0.21454082173867803,0.18556069138042408,0.13680266237751557,0.06014979672769715,-0.06502697315945814,0.05363520543466951,0.3167280287221823,복합형,적정
전북특별자치도,완주군,-0.7199125395336271,0.41390645927733344,0.5510237799807106,-0.7210167813573962,-0.11899977040824483,-0.17997813488340678,0.10347661481933336,0.13775594499517765,-0.18025419533934905,-3.735870058911015,복합형,적정
전북특별자치도,익산시,-0.9091613154733902,-0.1745859002657759,-0.2724326584046441,-1.0196644892671844,-0.5939610908527487,-0.22729032886834755,-0.04364647506644397,-0.06810816460116102,-0.2549161223167961,5.5955447036595505,복합형,과다
전북특별자치도,임실군,0.3053378953055232,0.03120816226930717,-0.23925337855797646,-0.6168466404971639,-0.12988849037007746,0.0763344738263808,0.007802040567326793,-0.059813344639494115,-0.15421166012429097,4.201423007031113,노출도-우세형,과다
전북특별자치도,장수군,-0.12226953080193977,-0.26401892534718274,0.6820382281501978,-0.7192292428363909,-0.10586986770882889,-0.03056738270048494,-0.06600473133679569,0.17050955703754944,-0.17980731070909772,-5.044768602418578,노출도-우세형,부족
전북특별자치도,전주시,-1.1105774502924726,0.4139064592773334,-0.4497098328206663,-2.3417081566934654,-0.8720222451323177,-0.27764436257311814,0.10347661481933335,-0.11242745820516657,-0.5854270391733664,7.994232064509707,노출도-우세형,과다
전북특별자치도,정읍시,0.11733517382923436,0.1504674298113378,-0.16888847154640393,0.1130802819723642,0.0529986035166331,0.02933379345730859,0.03761685745283445,-0.042222117886600984,0.02827007049309105,3.0839795248561934,복합형,적정
전북특별자치도,진안군,-0.6172904994434092,-0.26401892534718274,0.6820382281501978,-1.0133174359472596,-0.30314715814691345,-0.1543226248608523,-0.06600473133679569,0.17050955703754944,-0.2533293589868149,-4.593299351628602,복합형,부족
충청남도,계룡시,-0.13635113391791404,0.42162400158573443,-0.2702625372315505,-1.0539939413652326,-0.2597459027322407,-0.03408778347947851,0.10540600039643361,-0.06756563430788763,-0.26349848534130815,4.804891671349301,노출도-우세형,과다
충청남도,공주시,-0.4093427164990229,0.260176841886305,-0.17784788081376543,-1.0343110459625775,-0.34033120034726516,-0.10233567912475572,0.06504421047157626,-0.04446197020344136,-0.2585777614906444,4.028572477327402,노출도-우세형,과다
충청남도,금산군,-0.39145261028754347,0.08930090439818224,-0.2703298126769192,-0.6321911964579766,-0.3011681787560643,-0.09786315257188587,0.02232522609954556,-0.0675824531692298,-0.15804779911449415,4.899424639940202,복합형,과다
충청남도,논산시,-0.7787789669104194,0.29460925121092135,-0.36561486274946775,-1.0985137873710822,-0.48707459145501203,-0.19469474172760484,0.07365231280273034,-0.09140371568736694,-0.27462844684277055,6.279393466663484,복합형,과다
충청남도,당진시,-0.49994713933968543,-0.38366161421309625,0.4027721390525038,-0.5550002494999933,-0.25895921600006777,-0.12498678483492136,-0.09591540355327406,0.10069303476312595,-0.13875006237499832,-1.960061683784295,복합형,적정
충청남도,보령시,0.6090500200106459,-0.15798391133597825,-0.16279296457111306,-0.20653007537556087,0.020435767181998427,0.15226250500266147,-0.03949597783399456,-0.040698241142778264,-0.05163251884389022,3.094378225752158,노출도-우세형,과다
충청남도,부여군,-0.448036273959244,0.29460925121092135,-0.3957691678651479,-0.9467716797339855,-0.3739919675868639,-0.112009068489811,0.07365231280273034,-0.09894229196628697,-0.23669291993349637,6.318222513416371,복합형,과다
충청남도,서산시,0.19094083910762974,-0.38366161421309625,-0.08627998390925613,0.402982217593167,0.030995364644611084,0.047735209776907435,-0.09591540355327406,-0.021569995977314033,0.10074555439829175,2.3065690905726406,복합형,적정
충청남도,서천군,0.15031635882845826,-0.1745859002657759,-0.27324333218031743,-0.29636165762014943,-0.14846863280944614,0.037579089707114564,-0.04364647506644397,-0.06831083304507936,-0.07409041440503736,4.564328094493384,복합형,과다
충청남도,아산시,-0.7735695956452235,-0.2115386627640061,0.5629527326651079,-1.028791696767944,-0.3627368056280164,-0.19339239891130589,-0.052884665691001524,0.14073818316627698,-0.257197924191986,-3.2945178534981068,복합형,적정
충청남도,예산군,-0.2882150618062363,-0.02336859711098101,-0.35223120640372246,-0.5898568286487057,-0.31341792349241143,-0.07205376545155907,-0.005842149277745253,-0.08805780160093062,-0.14746420716217642,5.742436653539643,복합형,과다
충청남도,천안시,-0.9272344707440586,-0.211538662764006,-0.15245020473679735,-1.5837666495106049,-0.7187474969388666,-0.23180861768601466,-0.0528846656910015,-0.03811255118419934,-0.3959416623776512,4.6869622471184496,노출도-우세형,과다
충청남도,청양군,0.37017454841479447,0.29460925121092135,-0.3849236119509715,-0.7650921406277232,-0.1213079882382447,0.09254363710369862,0.07365231280273034,-0.09623090298774288,-0.1912730351569308,5.630931046961811,노출도-우세형,과다
충청남도,태안군,1.2670789333262251,-0.38366161421309625,-0.0015729166360990698,0.02474839129275137,0.2266481984424453,0.3167697333315563,-0.09591540355327406,-0.00039322915902476746,0.0061870978231878425,0.9909220912992449,노출도-우세형,적정
충청남도,홍성군,0.029699138443844048,-0.02336859711098101,0.27605666840014753,0.14419902843398974,0.10664655954175006,0.007424784610961012,-0.005842149277745253,0.06901416710003688,0.036049757108497435,-1.4431494646422625,복합형,적정
충청북도,괴산군,0.4531130235606891,0.0425949849025728,-1.1812324667161045,-0.5582727841111411,-0.3109493105909959,0.11327825589017228,0.0106487462256432,-0.2953081166790261,-0.13956819602778528,-5.641468270513721,노출도-우세형,부족
충청북도,단양군,0.7585035402586181,-0.767512324188039,-1.9387483207741596,0.39764321019726384,-0.3875284736265791,0.18962588506465453,-0.19187808104700976,-0.4846870801935399,0.09941080254931596,2.09254021069363,복합형,적정
충청북도,보은군,0.0566196981074919,0.02381658949153283,-1.1812324667161045,-0.6486654636587392,-0.4373654106939547,0.014154924526872975,0.005954147372883208,-0.2953081166790261,-0.1621663659146848,-5.3521649154517466,노출도-우세형,부족
충청북도,영동군,-0.14353802824493497,-1.0105993155339605,-1.8925680263545344,-1.0663055263154526,-1.0282527241122208,-0.03588450706123374,-0.25264982888349014,-0.4731420065886336,-0.26657638157886315,3.09490022106099,노출도-우세형,과다
충청북도,옥천군,-0.7015033555670591,0.02381658949153283,-1.3158124234638986,-1.4782660711432534,-0.8679413151706695,-0.17537583889176478,0.005954147372883208,-0.32895310586597465,-0.36956651778581334,-3.0162861735199726,노출도-우세형,적정
충청북도,음성군,-0.8026973144554043,0.0425949849025728,-1.1812324667161045,-0.7193034185060152,-0.6651595536937377,-0.20067432861385107,0.0106487462256432,-0.2953081166790261,-0.1798258546265038,-4.830857821026027,복합형,부족
충청북도,제천시,0.36833936541899465,-0.36289912491166026,-1.1812324667161045,-0.4742804020018789,-0.4125181570526622,0.09208484135474866,-0.09072478122791507,-0.2953081166790261,-0.11857010050046972,-5.409027877025844,노출도-우세형,부족
충청북도,증평군,-0.8229522633762612,0.47912313181912825,-1.1812324667161045,-0.8974728863865322,-0.6056336211649423,-0.2057380658440653,0.11978078295478206,-0.2953081166790261,-0.22436822159663306,-4.967082969403074,복합형,부족
충청북도,진천군,-0.6996941479676423,-0.2115386627640061,-1.8473091537381938,-1.1275819886987688,-0.9715309882921527,-0.17492353699191057,-0.052884665691001524,-0.46182728843454846,-0.2818954971746922,2.5301234838956477,복합형,적정
충청북도,청주시,-0.8424969834754807,0.47912313181912825,-2.067808231803784,-0.9949261665496624,-0.8565270625024497,-0.21062424586887019,0.11978078295478206,-0.516952057950946,-0.2487315416374156,4.456964607345447,복합형,과다
충청북도,충주시,-0.4848422018419713,0.0425949849025728,-1.3185699832344315,-1.231091226687939,-0.7479771067154423,-0.12121055046049282,0.0106487462256432,-0.3296424958086079,-0.30777280667198476,-3.3007586554493775,노출도-우세형,적정
