"연도","시군구코드","시도","시군구","대응자원투입예산_소나무림ha당_log","예찰진단예산_소나무림ha당_log","예산자료_사용가능여부"
"2023","28140","인천광역시","동구","","","0"
"2023","28177","인천광역시","미추홀구","15.653025528752734","0.0","1"
"2023","28185","인천광역시","연수구","13.33171223313248","0.0","1"
"2023","28200","인천광역시","남동구","12.64353527917917","12.94173429581993","1"
"2023","28237","인천광역시","부평구","13.30998921686465","0.0","1"
"2023","28245","인천광역시","계양구","13.750931567374833","0.0","1"
"2023","28260","인천광역시","서구","13.663346279038816","13.005100148473149","1"
"2023","28710","인천광역시","강화군","14.973717797945644","11.598074225841321","1"
"2023","28720","인천광역시","옹진군","10.855115207800159","10.384667399820437","1"
"2023","29110","광주광역시","동구","8.957184039358216","9.684692276421906","1"
"2023","29140","광주광역시","서구","11.026213321541537","0.0","1"
"2023","29155","광주광역시","남구","10.630621092753536","0.0","1"
"2023","29170","광주광역시","북구","10.430391475103951","0.0","1"
"2023","29200","광주광역시","광산구","12.195736541390165","9.61972689504781","1"
"2023","30110","대전광역시","동구","11.428732434152346","9.875711925802563","1"
"2023","30140","대전광역시","중구","11.231554528035883","0.0","1"
"2023","30170","대전광역시","서구","11.518524443216501","10.133322174068272","1"
"2023","30200","대전광역시","유성구","12.175725124434608","10.125058208079569","1"
"2023","30230","대전광역시","대덕구","12.662602007703864","12.085118444056569","1"
"2023","31110","울산광역시","중구","12.96391655342729","11.101273026347132","1"
"2023","31140","울산광역시","남구","12.244817826930337","11.67334993277868","1"
"2023","31170","울산광역시","동구","12.438979241549278","0.0","1"
"2023","31200","울산광역시","북구","13.303803627386536","0.0","1"
"2023","31710","울산광역시","울주군","12.89354787362778","0.0","1"
"2023","36110","세종특별자치시","세종시","","","0"
"2023","41111","경기도","수원시 장안구","","","0"
"2023","41113","경기도","수원시 권선구","","","0"
"2023","41115","경기도","수원시 팔달구","","","0"
"2023","41117","경기도","수원시 영통구","","","0"
"2023","41131","경기도","성남시 수정구","","","0"
"2023","41133","경기도","성남시 중원구","","","0"
"2023","41135","경기도","성남시 분당구","","","0"
"2023","41150","경기도","의정부시","13.255189889300313","12.063028952332122","1"
"2023","41171","경기도","안양시 만안구","","","0"
"2023","41173","경기도","안양시 동안구","","","0"
"2023","41190","경기도","부천시","0.0","0.0","1"
"2023","41210","경기도","광명시","0.0","0.0","1"
"2023","41220","경기도","평택시","12.368009794455666","11.043094600425343","1"
"2023","41250","경기도","동두천시","14.06202709063985","0.0","1"
"2023","41271","경기도","안산시 상록구","","","0"
"2023","41273","경기도","안산시 단원구","","","0"
"2023","41281","경기도","고양시 덕양구","","","0"
"2023","41285","경기도","고양시 일산동구","","","0"
"2023","41287","경기도","고양시 일산서구","","","0"
"2023","41290","경기도","과천시","12.929862440216157","8.794145995140171","1"
"2023","41310","경기도","구리시","12.690482546551308","12.664571978932042","1"
"2023","41360","경기도","남양주시","13.505651391960955","0.0","1"
"2023","41370","경기도","오산시","13.8347070252058","0.0","1"
"2023","41390","경기도","시흥시","13.803243459024856","9.225821022875046","1"
"2023","41410","경기도","군포시","15.085378810991442","13.67346437251497","1"
"2023","41430","경기도","의왕시","13.40489399448593","12.748841223296871","1"
"2023","41450","경기도","하남시","14.80774881705241","12.628254665808246","1"
"2023","41461","경기도","용인시 처인구","","","0"
"2023","41463","경기도","용인시 기흥구","","","0"
"2023","41465","경기도","용인시 수지구","","","0"
"2023","41480","경기도","파주시","13.820891945398602","11.915475864040575","1"
"2023","41500","경기도","이천시","13.838826868586697","11.389350488627292","1"
"2023","41550","경기도","안성시","11.653627012924359","8.295423199872928","1"
"2023","41570","경기도","김포시","13.932277171312577","13.196465991026985","1"
"2023","41590","경기도","화성시","11.327153971106279","10.194496237607074","1"
"2023","41610","경기도","광주시","14.379747175536982","11.13309466248536","1"
"2023","41630","경기도","양주시","11.74163136285474","10.578619332146848","1"
"2023","41650","경기도","포천시","12.395439993054651","0.0","1"
"2023","41670","경기도","여주시","12.251477917410316","10.117151166544875","1"
"2023","41800","경기도","연천군","13.290738963321544","0.0","1"
"2023","41820","경기도","가평군","12.34815758086772","9.283757691712275","1"
"2023","41830","경기도","양평군","11.534214483891368","8.740284604015976","1"
"2023","43111","충청북도","청주시 상당구","","","0"
"2023","43112","충청북도","청주시 서원구","","","0"
"2023","43113","충청북도","청주시 흥덕구","","","0"
"2023","43114","충청북도","청주시 청원구","","","0"
"2023","43130","충청북도","충주시","11.616548211036365","9.284111863877111","1"
"2023","43150","충청북도","제천시","10.991242329825791","7.27791805195735","1"
"2023","43720","충청북도","보은군","9.20809933514338","9.062110236633481","1"
"2023","43730","충청북도","옥천군","9.7117673024806","8.737387345481839","1"
"2023","43740","충청북도","영동군","8.887742665249382","9.111159359178895","1"
"2023","43745","충청북도","증평군","10.44440035339179","12.018608685483859","1"
"2023","43750","충청북도","진천군","10.251192716115364","9.839138307912252","1"
"2023","43760","충청북도","괴산군","8.544049114588844","7.288867969494478","1"
"2023","43770","충청북도","음성군","11.093545571453864","10.088372665073754","1"
"2023","43800","충청북도","단양군","10.602197722191226","8.632066437785536","1"
"2023","44131","충청남도","천안시 동남구","","","0"
"2023","44133","충청남도","천안시 서북구","","","0"
"2023","44150","충청남도","공주시","10.708089977031742","8.489048520276226","1"
"2023","44180","충청남도","보령시","11.456379526971823","8.45464117617406","1"
"2023","44200","충청남도","아산시","13.591239547644768","9.072686452308748","1"
"2023","44210","충청남도","서산시","10.818152988406629","7.775997326265402","1"
"2023","44230","충청남도","논산시","9.928748040756222","9.395926492761275","1"
"2023","44250","충청남도","계룡시","10.81878053714214","9.787175712301448","1"
"2023","44270","충청남도","당진시","12.33995925331688","8.387020740886946","1"
"2023","44710","충청남도","금산군","10.367928563412722","8.846631340860426","1"
"2023","44760","충청남도","부여군","11.200687052704058","8.433857034087795","1"
"2023","44770","충청남도","서천군","11.520697772954257","0.0","1"
"2023","44790","충청남도","청양군","11.955409763669305","0.0","1"
"2023","44800","충청남도","홍성군","0.0","0.0","1"
"2023","44810","충청남도","예산군","11.683596653150948","7.769647842055093","1"
"2023","44825","충청남도","태안군","11.888934966933784","0.0","1"
"2023","45111","전라북도","전주시 완산구","","","0"
"2023","45113","전라북도","전주시 덕진구","","","0"
"2023","45130","전라북도","군산시","12.60089507139203","0.0","1"
"2023","45140","전라북도","익산시","11.145091407392231","10.052518783368358","1"
"2023","45180","전라북도","정읍시","9.199116283003333","8.32305225162923","1"
"2023","45190","전라북도","남원시","7.829040878161344","7.847501359433463","1"
"2023","45210","전라북도","김제시","10.092026191364226","9.755562916426404","1"
"2023","45710","전라북도","완주군","9.974989457087542","8.891243087128537","1"
"2023","45720","전라북도","진안군","8.554546649592499","8.808249697589275","1"
"2023","45730","전라북도","무주군","9.667286244935527","0.0","1"
"2023","45740","전라북도","장수군","8.121099557961118","8.667118443480751","1"
"2023","45750","전라북도","임실군","9.707041358312026","9.428461504388041","1"
"2023","45770","전라북도","순창군","9.996169848210382","8.862363583814352","1"
"2023","45790","전라북도","고창군","9.95704850008801","8.261067024825246","1"
"2023","45800","전라북도","부안군","9.724016675407096","8.5900270326196","1"
"2023","46110","전라남도","목포시","8.99170357856954","10.84606562207688","1"
"2023","46130","전라남도","여수시","12.516866694860685","10.710441244128297","1"
"2023","46150","전라남도","순천시","10.693213918888707","8.729340748073572","1"
"2023","46170","전라남도","나주시","10.364641772468692","4.737794179321084","1"
"2023","46230","전라남도","광양시","11.668165941992237","9.703968481573115","1"
"2023","46710","전라남도","담양군","8.644352114011587","8.847622530379029","1"
"2023","46720","전라남도","곡성군","8.307990004779393","7.498092481131889","1"
"2023","46730","전라남도","구례군","10.41826497760193","8.659936060861076","1"
"2023","46770","전라남도","고흥군","9.379873117130526","7.894324510815006","1"
"2023","46780","전라남도","보성군","11.55008443916613","8.17598323211158","1"
"2023","46790","전라남도","화순군","9.330886015890561","8.467675701771286","1"
"2023","46800","전라남도","장흥군","8.439136157741407","8.066703429127482","1"
"2023","46810","전라남도","강진군","8.993874422648396","4.854393521147998","1"
"2023","46820","전라남도","해남군","8.105338403212894","7.534660679193486","1"
"2023","46830","전라남도","영암군","8.315630806147299","8.719914745107506","1"
"2023","46840","전라남도","무안군","11.283941679031596","8.933786177891394","1"
"2023","46860","전라남도","함평군","9.551623745379969","8.546162640052309","1"
"2023","46870","전라남도","영광군","9.335446255536388","8.538481816411997","1"
"2023","46880","전라남도","장성군","10.606894731968485","8.947087158001167","1"
"2023","46890","전라남도","완도군","9.73170882037129","0.0","1"
"2023","46900","전라남도","진도군","9.431057632473811","7.950711663050209","1"
"2023","46910","전라남도","신안군","8.829725651336947","7.522195390129475","1"
"2023","47111","경상북도","포항시 남구","","","0"
"2023","47113","경상북도","포항시 북구","","","0"
"2023","47130","경상북도","경주시","12.903879423637104","0.0","1"
"2023","47150","경상북도","김천시","11.34377179212402","0.0","1"
"2023","47170","경상북도","안동시","12.273946898168065","7.9743211062261725","1"
"2023","47190","경상북도","구미시","13.132512225577752","0.0","1"
"2023","47210","경상북도","영주시","11.780929942285209","0.0","1"
"2023","47230","경상북도","영천시","10.731561133415932","8.773787511244167","1"
"2023","47250","경상북도","상주시","10.970065646189436","8.59042515494632","1"
"2023","47280","경상북도","문경시","10.939205784353634","0.0","1"
"2023","47290","경상북도","경산시","10.915130706178616","0.0","1"
"2023","47730","경상북도","의성군","9.814363894832155","0.0","1"
"2023","47750","경상북도","청송군","9.79054668121589","0.0","1"
"2023","47760","경상북도","영양군","9.065263455591992","7.993892313059135","1"
"2023","47770","경상북도","영덕군","11.067697872864272","0.0","1"
"2023","47820","경상북도","청도군","11.316513255005386","9.333360939656504","1"
"2023","47830","경상북도","고령군","12.052302289010289","0.0","1"
"2023","47840","경상북도","성주군","11.449214204420228","8.98515289502336","1"
"2023","47850","경상북도","칠곡군","10.866299785438459","9.986714436225682","1"
"2023","47900","경상북도","예천군","11.047394214144695","9.799869601307384","1"
"2023","47920","경상북도","봉화군","9.517248480577377","7.7534720162759845","1"
"2023","47930","경상북도","울진군","8.916462128491675","0.0","1"
"2023","47940","경상북도","울릉군","7.238735526956368","0.0","1"
"2023","48121","경상남도","창원시 의창구","","","0"
"2023","48123","경상남도","창원시 성산구","","","0"
"2023","48125","경상남도","창원시 마산합포구","","","0"
"2023","48127","경상남도","창원시 마산회원구","","","0"
"2023","48129","경상남도","창원시 진해구","","","0"
"2023","48170","경상남도","진주시","11.5703313097761","11.01026338003481","1"
"2023","48220","경상남도","통영시","11.386421720828318","9.551348007620724","1"
"2023","48240","경상남도","사천시","12.028139545044697","0.0","1"
"2023","48250","경상남도","김해시","12.267793420534165","10.013669554224016","1"
"2023","48270","경상남도","밀양시","13.25056736565616","9.557231634920159","1"
"2023","48310","경상남도","거제시","11.744465854243064","9.591532158186688","1"
"2023","48330","경상남도","양산시","12.840321363106712","10.207737227458392","1"
"2023","48720","경상남도","의령군","11.290404544247266","9.297806760026171","1"
"2023","48730","경상남도","함안군","11.765885959684365","10.17145371546956","1"
"2023","48740","경상남도","창녕군","11.870980484893106","9.17694618220686","1"
"2023","48820","경상남도","고성군","10.034925856923914","8.716234142335528","1"
"2023","48840","경상남도","남해군","10.42192546123132","9.81017249743443","1"
"2023","48850","경상남도","하동군","12.154746552463191","9.211534194749753","1"
"2023","48860","경상남도","산청군","8.933379450717393","7.8704126865631405","1"
"2023","48870","경상남도","함양군","7.968453859637184","8.823003732484382","1"
"2023","48880","경상남도","거창군","8.196495637520586","8.58014668039168","1"
"2023","48890","경상남도","합천군","9.664254090515973","8.272245273095521","1"
"2023","50110","제주특별자치도","제주시","","","0"
"2023","50130","제주특별자치도","서귀포시","","","0"
"2023","51110","강원특별자치도","춘천시","11.636394811982912","8.896545670372063","1"
"2023","51130","강원특별자치도","원주시","10.395143427776775","8.874143277677769","1"
"2023","51150","강원특별자치도","강릉시","7.84173582535465","7.208343916756425","1"
"2023","51170","강원특별자치도","동해시","10.473107519744303","9.374013383833484","1"
"2023","51190","강원특별자치도","태백시","7.896491394112035","9.021482509317392","1"
"2023","51210","강원특별자치도","속초시","10.660768519163476","9.875989669791773","1"
"2023","51230","강원특별자치도","삼척시","7.972494574706645","7.398649611866027","1"
"2023","51720","강원특별자치도","홍천군","10.559583230986373","0.0","1"
"2023","51730","강원특별자치도","횡성군","8.790519920901277","8.306302221112004","1"
"2023","51750","강원특별자치도","영월군","9.599123528367251","7.542020109706749","1"
"2023","51760","강원특별자치도","평창군","7.722747182141223","7.680981423311462","1"
"2023","51770","강원특별자치도","정선군","9.800339876147111","8.280717062818939","1"
"2023","51780","강원특별자치도","철원군","11.307787154427235","10.67386095659471","1"
"2023","51790","강원특별자치도","화천군","9.48312499625839","8.679576397608685","1"
"2023","51800","강원특별자치도","양구군","0.0","8.648331434493231","1"
"2023","51810","강원특별자치도","인제군","8.440943283801518","7.1360859468273325","1"
"2023","51820","강원특별자치도","고성군","10.130553647111498","9.379696209060485","1"
"2023","51830","강원특별자치도","양양군","8.445833388863505","8.124901756655214","1"
