year,sigungu_cd,buffer_m,road_inter_ha,pine_ha,ratio
2016,11110,100,2.8768051120937765,236.3380504095327,0.012172416194128597
2016,11140,100,0.0,5.677328911138141,0.0
2016,11170,100,0.0,97.12961906598258,0.0
2016,11200,100,0.0,2.9984379544998263,0.0
2016,11215,100,0.0,116.90856639083398,0.0
2016,11230,100,0.0,9.21884241031151,0.0
2016,11260,100,0.1916032729686236,79.04433266810034,0.002423997603637791
2016,11290,100,3.241349159883629,145.07422297425637,0.02234269530058976
2016,11305,100,0.0,115.00982494842624,0.0
2016,11320,100,0.0,73.28591370155792,0.0
2016,11350,100,12.663976074594036,342.629869805798,0.03696109764677538
2016,11380,100,0.5882016239728405,235.43842164253857,0.0024983246993810345
2016,11410,100,2.8128979484614707,96.35265559778222,0.029193777078690253
2016,11440,100,2.513892743980104,8.01715368311193,0.31356424528515636
2016,11470,100,0.0,10.490697981839414,0.0
2016,11500,100,1.177202253727145,26.64259896071815,0.04418496316604893
2016,11530,100,0.0,16.079101788615233,0.0
2016,11545,100,1.3076795785895667,25.61304832421682,0.0510552106893568
2016,11590,100,0.0,19.78023516826956,0.0
2016,11620,100,34.44842023589886,309.4111662481816,0.11133541382364805
2016,11650,100,3.722904251824541,80.70372588686055,0.04613051269830741
2016,11680,100,1.0546851267616133,13.375270459764742,0.07885336823164055
2016,11710,100,0.3836997166914151,28.51808124942784,0.013454611947257613
2016,11740,100,2.2249673670557466,18.168988088480827,0.1224596194471821
2016,26110,100,0.0,1.9206728470322727,0.0
2016,26140,100,0.1545053648552388,174.17301864018526,0.0008870797903228811
2016,26170,100,12.443910101490564,122.06456414754766,0.10194531220747056
2016,26200,100,0.0,290.4035146521948,0.0
2016,26230,100,8.515717584476283,392.6969012927685,0.021685217164796357
2016,26260,100,8.69976597973903,269.6896622776364,0.03225843329056831
2016,26290,100,10.24646340297893,420.1674216945598,0.024386620365887353
2016,26320,100,10.372547450413595,854.7278301363647,0.01213549750539741
2016,26350,100,75.44396032194528,1854.0261530217572,0.040691961221250336
2016,26380,100,0.0199652596291851,505.4848147004281,3.949724907367863e-05
2016,26410,100,28.549708956305928,1845.8011310101283,0.015467380790194819
2016,26440,100,34.104252428976764,1799.408931548245,0.01895303053744033
2016,26470,100,0.235429700020587,91.02392760698054,0.0025864594751076435
2016,26500,100,7.836950229201237,90.4428371108635,0.0866508667745
2016,26530,100,14.26700989131906,534.2453807745762,0.02670497566237076
2016,26710,100,235.4032829045854,5168.820314992766,0.045542941824031055
2016,27140,100,67.4437283323397,5054.679670192707,0.01334282936464863
2016,27170,100,0.7216109922877073,29.4744631745872,0.02448258304191536
2016,27200,100,4.146968762644216,292.73579718212096,0.01416625094219087
2016,27230,100,33.43542584408001,2326.253889395725,0.014373076815259104
2016,27260,100,35.733077369002935,1087.835883476674,0.03284785684289218
2016,27290,100,29.61191400668607,824.6062940159311,0.035910366221524354
2016,27710,100,108.34819112705016,9612.176215481291,0.011271973036922218
2016,27720,100,121.43547436604624,18446.207007386136,0.006583221922936334
2016,28110,100,3.950071280257983,987.3826441590792,0.004000547613050386
2016,28177,100,0.0,18.833217834767712,0.0
2016,28185,100,0.0,47.1194896000123,0.0
2016,28200,100,3.819503763074975,57.74507283302972,0.06614423665407951
2016,28237,100,1.0354721440567505,34.26762162527105,0.030217216571958697
2016,28245,100,0.2210306496047041,41.088418340379626,0.005379390556571663
2016,28260,100,0.0,99.1158076294085,0.0
2016,28710,100,0.0043534358213393,0.0,
2016,28720,100,0.0,1153.4834967443164,0.0
2016,29110,100,24.357604406857128,783.380373911657,0.031092946948915998
2016,29140,100,0.0470644190285669,122.35353669199284,0.0003846592448491677
2016,29155,100,18.821894422353903,426.4710737356274,0.04413404702336679
2016,29170,100,4.94477613310707,1281.7880110647875,0.003857717571409816
2016,29200,100,50.830310784154285,2450.222389842844,0.020745182557659392
2016,30110,100,22.03164296850405,671.6531707444556,0.03280211265002193
2016,30140,100,6.4243099032621895,369.8560141423794,0.017369759197126623
2016,30170,100,9.043732371822012,506.46500818257937,0.017856578886416907
2016,30200,100,35.91958802526702,1577.23345018462,0.022773792948065183
2016,30230,100,6.327441923038366,127.89744823706026,0.04947277690255662
2016,31110,100,41.224818430001285,795.2808314037114,0.05183680632316683
2016,31140,100,15.350402258212355,442.477217492871,0.03469196074136783
2016,31170,100,0.0,876.0977186640777,0.0
2016,31200,100,51.26685263503984,3254.4924595423768,0.015752641394120366
2016,31710,100,309.1838644898924,15831.01382974732,0.01953026305295239
2016,36110,100,23.223378337991356,1266.0621896527832,0.01834299967868115
2016,41111,100,3.283850440838199,115.40834556044857,0.02845418522283715
2016,41113,100,3.5846836232902053,253.7072431722083,0.014129212782691575
2016,41115,100,0.0,26.09973735007635,0.0
2016,41117,100,1.5630135828985836,26.157524481531816,0.05975388015032268
