year,sigungu_cd,buffer_m,road_inter_ha
2018,11110,100,2.8768051120937765
2018,11140,100,0.0
2018,11170,100,0.0
2018,11200,100,0.0
2018,11215,100,0.0
2018,11230,100,0.0
2018,11260,100,0.687541795826899
2018,11290,100,3.241349159883629
2018,11305,100,0.0
2018,11320,100,0.0
2018,11350,100,13.44201833067252
2018,11380,100,0.5882016239728405
2018,11410,100,2.8128979484614707
2018,11440,100,2.513892743980104
2018,11470,100,0.0
2018,11500,100,1.177202253727145
2018,11530,100,0.0
2018,11545,100,1.3076795785895667
2018,11590,100,0.0
2018,11620,100,34.448420235898425
2018,11650,100,3.7229042518245414
2018,11680,100,1.0546851267616133
2018,11710,100,0.3836997166914151
2018,11740,100,2.2249673670557466
2018,26110,100,0.0
2018,26140,100,0.15450536485523883
2018,26170,100,12.44391010149025
2018,26200,100,0.0
2018,26230,100,8.515717584476002
2018,26260,100,8.69976597973903
2018,26290,100,10.24646340297893
2018,26320,100,14.161724175761602
2018,26350,100,75.77944460313903
2018,26380,100,0.019965259629185186
2018,26410,100,41.6865894782484
2018,26440,100,53.55062136225225
2018,26470,100,0.23542970002058705
2018,26500,100,7.836950229201237
2018,26530,100,14.26700989131906
2018,26710,100,260.47412534345995
2018,27140,100,67.42792403442996
2018,27170,100,0.7216109922877073
2018,27200,100,4.146968762644216
2018,27230,100,33.4836635653827
2018,27260,100,35.73307736216651
2018,27290,100,29.611914006694224
2018,27710,100,106.52149049494507
2018,27720,100,205.26734457120241
2018,28110,100,3.947809946960742
2018,28177,100,0.0
2018,28185,100,0.0
2018,28200,100,3.761158715109761
2018,28237,100,1.011790479562176
2018,28245,100,0.22103071332448704
2018,28260,100,0.0
2018,28710,100,2.1064771457068803
2018,28720,100,0.0
2018,29110,100,24.35760430388682
2018,29140,100,0.047064419028566916
2018,29155,100,18.821894422354234
2018,29170,100,7.422018117579943
2018,29200,100,50.830311197129994
2018,30110,100,22.031642968504052
2018,30140,100,6.4243099032621895
2018,30170,100,9.020886301991307
2018,30200,100,33.59359982555992
2018,30230,100,6.327441923038366
2018,31110,100,44.244969669763655
2018,31140,100,15.562660974743359
2018,31170,100,0.0
2018,31200,100,82.36445999660887
2018,31710,100,315.42788804071034
2018,36110,100,28.57241136689284
2018,41111,100,3.283850440838199
2018,41113,100,3.584683455789429
2018,41115,100,0.0
2018,41117,100,1.5010119557676207
2018,41131,100,4.401756660478997
2018,41133,100,4.628390633633824
2018,41135,100,10.616073223042722
2018,41150,100,20.869056432315116
2018,41171,100,11.271670931494794
2018,41173,100,12.55031883339293
2018,41190,100,0.43057550954163637
2018,41210,100,2.6572943987046727
2018,41220,100,20.957421913411817
2018,41250,100,1.5607816587560213
2018,41271,100,6.5382217959083615
2018,41273,100,1.6895483788006076
2018,41281,100,3.293542431209751
2018,41285,100,0.27571999365217104
2018,41287,100,0.0
2018,41290,100,0.37790282322955193
2018,41310,100,7.385565085271937
2018,41360,100,92.43826449463214
2018,41370,100,1.252351762070557
2018,41390,100,10.290234824414254
2018,41410,100,5.621552267100849
2018,41430,100,10.703763368591463
2018,41450,100,6.891239425793955
2018,41461,100,34.81089705757159
2018,41463,100,12.0021336424314
2018,41465,100,1.4005012644720591
2018,41480,100,19.127573849833134
2018,41500,100,18.646037365395262
2018,41550,100,49.41212885351322
2018,41570,100,2.223857082967823
2018,41590,100,45.56521877882617
2018,41610,100,67.07604301035411
2018,41630,100,54.47569792962137
2018,41650,100,186.5319376432465
2018,41670,100,66.91263355698321
2018,41800,100,27.18959063200302
2018,41820,100,325.0537201635431
2018,41830,100,167.08184396214918
2018,43111,100,45.070118576510204
2018,43112,100,8.582662906989329
2018,43113,100,6.987855173095723
2018,43114,100,10.567293299930155
2018,43130,100,168.2015821305983
2018,43150,100,299.86718034745854
2018,43720,100,140.90475451513723
2018,43730,100,60.342139301673335
2018,43740,100,146.0222969712498
2018,43745,100,1.2259987564874415
2018,43750,100,40.40575846026116
2018,43760,100,347.19536186468014
2018,43770,100,47.33600739361583
2018,43800,100,320.71046821417707
2018,44131,100,37.48990314858775
2018,44133,100,13.235889425780863
2018,44150,100,159.25903323887206
2018,44180,100,222.0485005982807
2018,44200,100,36.42952331552494
2018,44210,100,216.27684657888798
2018,44230,100,30.77301073630299
2018,44250,100,6.905136157745513
2018,44270,100,125.1103996876671
2018,44710,100,102.44153948226739
2018,44760,100,67.43820302802483
2018,44770,100,186.76256411485133
2018,44790,100,164.10734426478754
2018,44800,100,125.65150613954265
2018,44810,100,76.65794863606737
2018,44825,100,224.69035379221978
2018,45111,100,12.099395465947701
2018,45113,100,4.433513004161584
2018,45130,100,71.84550148322897
2018,45140,100,19.20057731190742
2018,45180,100,243.63691530539063
2018,45190,100,626.1709112451166
2018,45210,100,36.93852796467201
2018,45710,100,116.29400935536229
2018,45720,100,148.20330831151338
2018,45730,100,147.09710967576328
2018,45740,100,190.47956437048245
2018,45750,100,258.62617307350274
2018,45770,100,148.44284123849715
2018,45790,100,171.57184804560166
2018,45800,100,146.4549292862865
2018,46110,100,8.748686125869582
2018,46130,100,205.24652130443545
2018,46150,100,358.64511618094116
2018,46170,100,107.00070791948734
2018,46230,100,81.23559168884056
2018,46710,100,130.16160622258965
2018,46720,100,117.57962662144983
2018,46730,100,113.3179164696239
2018,46770,100,334.68223319969115
2018,46780,100,257.1750025841242
2018,46790,100,181.07516272010042
2018,46800,100,174.37298928657452
2018,46810,100,126.37635730261213
2018,46820,100,321.4775028164225
2018,46830,100,80.80935025151042
2018,46840,100,145.7170048134318
2018,46860,100,95.17962496075472
2018,46870,100,163.14883679050024
2018,46880,100,243.40424312056214
2018,46890,100,130.05793748082618
2018,46900,100,201.29622260506227
2018,46910,100,133.19953353974253
2018,47111,100,174.09627287861304
2018,47113,100,368.779704985681
2018,47130,100,637.1183833506432
2018,47150,100,178.62695244820853
2018,47170,100,554.0288475534238
2018,47190,100,170.5948620746217
2018,47210,100,127.05402612311397
2018,47230,100,360.00773771342875
2018,47250,100,211.0855570786298
2018,47280,100,119.14237718492316
2018,47290,100,77.06440253703434
2018,47730,100,401.9643687287181
2018,47750,100,308.1980113084644
2018,47760,100,185.70359149249077
2018,47770,100,453.29368157065437
2018,47820,100,226.4935266354159
2018,47830,100,209.6128340560831
2018,47840,100,205.2860412312474
2018,47850,100,187.00300071449038
2018,47900,100,123.48531421812226
2018,47920,100,561.8504841818403
2018,47930,100,646.560207477228
2018,47940,100,0.0
2018,48121,100,72.49271385918864
2018,48123,100,38.58700062703102
2018,48125,100,110.59401194171102
2018,48127,100,15.94427750267474
2018,48129,100,89.49009487964803
2018,48170,100,277.0750458213147
2018,48220,100,165.1971008760908
2018,48240,100,154.95115825015358
2018,48250,100,356.7886997859063
2018,48270,100,269.82765016327124
2018,48310,100,385.26182515677215
2018,48330,100,92.61948530692098
2018,48720,100,160.25196598080856
2018,48730,100,152.05301744653593
2018,48740,100,330.2777293083615
2018,48820,100,397.13172291357023
2018,48840,100,259.132759347041
2018,48850,100,168.62843139389653
2018,48860,100,371.34762398124343
2018,48870,100,343.2800517221931
2018,48880,100,260.3366553696578
2018,48890,100,426.27089843096286
2018,50110,100,169.67495738140872
2018,50130,100,108.14371523715414
2018,51110,100,516.274220211896
2018,51130,100,252.8434556739415
2018,51150,100,621.980142811073
2018,51170,100,152.66857437862396
2018,51190,100,112.83954139716688
2018,51210,100,56.883077513437286
2018,51230,100,407.15450857680315
2018,51720,100,780.2584623589564
2018,51730,100,410.9328500764179
2018,51750,100,560.0352358725435
2018,51760,100,488.59961247025177
2018,51770,100,490.99429240826436
2018,51780,100,16.51896669540147
2018,51790,100,82.77436255333296
2018,51800,100,151.98433192239884
2018,51810,100,658.097501494536
2018,51820,100,75.63338014113928
2018,51830,100,616.041422649237
2018,11110,300,11.348880935469412
2018,11140,300,0.0
2018,11170,300,0.0
2018,11200,300,0.12945003314035755
2018,11215,300,3.7447437345956773
2018,11230,300,0.2546356666998521
2018,11260,300,3.553081556685909
2018,11290,300,17.71381506877311
2018,11305,300,0.0
2018,11320,300,0.0
2018,11350,300,44.061181150171926
2018,11380,300,5.3194932959604255
2018,11410,300,18.768008458762512
2018,11440,300,4.308030585428323
2018,11470,300,0.5934607261599107
2018,11500,300,6.557365211095394
2018,11530,300,0.0
2018,11545,300,9.005174755763969
2018,11590,300,0.9955641926572847
2018,11620,300,84.65488091712989
2018,11650,300,18.966305195062844
2018,11680,300,3.3098459591786433
2018,11710,300,0.4568895871957915
2018,11740,300,8.92136871279689
2018,26110,300,0.0
2018,26140,300,0.9222033678486272
2018,26170,300,32.11689121056363
2018,26200,300,0.0
2018,26230,300,38.58371057063453
2018,26260,300,31.215999388200736
2018,26290,300,38.49723721451109
2018,26320,300,61.68237132926325
2018,26350,300,265.3755153519305
2018,26380,300,6.6283773611385435
2018,26410,300,253.31424620536467
2018,26440,300,240.92410613434365
2018,26470,300,0.4271920235689633
2018,26500,300,30.1010681762181
2018,26530,300,51.92896281145319
2018,26710,300,1059.51340321619
2018,27140,300,228.89676952744318
2018,27170,300,9.974789014621622
2018,27200,300,29.528377699071584
2018,27230,300,156.76821351266588
2018,27260,300,125.30403339419527
2018,27290,300,101.9707879646427
2018,27710,300,536.4813007389657
2018,27720,300,1029.369020110795
2018,28110,300,32.12178501892698
2018,28177,300,2.5019678378772907
2018,28185,300,0.9277061960075879
2018,28200,300,10.032966650054489
2018,28237,300,2.9212577179858004
2018,28245,300,3.8167434278334564
2018,28260,300,0.45767857313223276
2018,28710,300,6.2547483144186335
2018,28720,300,0.0
2018,29110,300,113.58609429715595
2018,29140,300,4.507259451486721
2018,29155,300,79.2254552149506
2018,29170,300,34.19007182656917
2018,29200,300,215.16810829196297
2018,30110,300,115.69498372339172
2018,30140,300,22.817412564247967
2018,30170,300,47.26805714007976
2018,30200,300,138.95380538148078
2018,30230,300,31.98760783844231
2018,31110,300,166.80698901923554
2018,31140,300,55.03067788573246
2018,31170,300,0.0
2018,31200,300,302.17678507948847
2018,31710,300,1428.3955648185388
2018,36110,300,132.42414151606891
2018,41111,300,14.458124285790289
2018,41113,300,11.363170423288706
2018,41115,300,1.456985080549101
2018,41117,300,8.686580148237976
2018,41131,300,22.02694728081953
2018,41133,300,15.118656869108714
2018,41135,300,28.82286271363257
2018,41150,300,78.94493958129064
2018,41171,300,56.137761639600726
