year,sigungu_cd,buffer_m,road_inter_ha
2022,11110,100,2.8768051122054463
2022,11140,100,0.0
2022,11170,100,0.0
2022,11200,100,0.0
2022,11215,100,0.0
2022,11230,100,0.0
2022,11260,100,0.6848673898957375
2022,11290,100,2.7996113065388855
2022,11305,100,0.0
2022,11320,100,0.0
2022,11350,100,12.663975636487475
2022,11380,100,0.0
2022,11410,100,2.81289794846305
2022,11440,100,2.5138927439864394
2022,11470,100,0.0
2022,11500,100,1.1772022538532152
2022,11530,100,0.0
2022,11545,100,1.3076795785985411
2022,11590,100,0.0
2022,11620,100,34.448420235995634
2022,11650,100,6.335605750218566
2022,11680,100,1.4495822172674948
2022,11710,100,0.3836997166914151
2022,11740,100,2.2249673669500933
2022,26110,100,0.0
2022,26140,100,0.15450536484874686
2022,26170,100,12.443904221615377
2022,26200,100,0.0
2022,26230,100,1.5040840038471868
2022,26260,100,8.699765737104375
2022,26290,100,10.246463403077401
2022,26320,100,14.161745400257534
2022,26350,100,75.80140149847736
2022,26380,100,0.019965259627857636
2022,26410,100,43.59820939388348
2022,26440,100,60.10125978921049
2022,26470,100,0.23542970002058705
2022,26500,100,8.322033935732621
2022,26530,100,0.0
2022,26710,100,289.3958487000409
2022,27140,100,102.32259251821266
2022,27170,100,0.7216109924986083
2022,27200,100,0.0
2022,27230,100,54.11372842666265
2022,27260,100,16.025685188608104
2022,27290,100,1.7953680419843454
2022,27710,100,126.34055626790132
2022,27720,100,206.6438884175529
2022,28110,100,3.9478099469040098
2022,28177,100,0.0
2022,28185,100,0.0
2022,28200,100,3.7611587150655956
2022,28237,100,1.0117904795967707
2022,28245,100,0.22103071335399346
2022,28260,100,0.29149534951038697
2022,28710,100,2.1064771456261786
2022,28720,100,0.0
2022,29110,100,20.75767006681854
2022,29140,100,0.04706441905823431
2022,29155,100,18.4104323480261
2022,29170,100,7.489250687600831
2022,29200,100,48.60082486794898
2022,30110,100,18.060496543859728
2022,30140,100,6.424309903376638
2022,30170,100,9.842082883057738
2022,30200,100,34.76026608425104
2022,30230,100,4.188884808729911
2022,31110,100,41.23855144306082
2022,31140,100,22.25406330400454
2022,31170,100,0.0
2022,31200,100,51.48099220900545
2022,31710,100,427.75264686901465
2022,36110,100,28.796416326225742
2022,41111,100,3.2811322021903266
2022,41113,100,3.0373118969768473
2022,41115,100,0.0
2022,41117,100,1.5010119558583566
2022,41131,100,4.425569541337852
2022,41133,100,2.0106660596599193
2022,41135,100,8.426323660763664
2022,41150,100,20.24514017574019
2022,41171,100,11.29675827102444
2022,41173,100,12.550321064715227
2022,41190,100,0.43057550959036106
2022,41210,100,2.657294371742493
2022,41220,100,12.998734394220435
2022,41250,100,1.560781658651219
2022,41271,100,5.64836388092627
2022,41273,100,1.0274786922496435
2022,41281,100,4.042150537503999
2022,41285,100,1.1696652416768412
2022,41287,100,0.0
2022,41290,100,0.3733619594934174
2022,41310,100,7.3855650853886265
2022,41360,100,78.87203565662655
2022,41370,100,1.383341964522023
2022,41390,100,10.524782357696088
2022,41410,100,5.617256110584373
2022,41430,100,7.002521547316348
2022,41450,100,6.901171144000564
2022,41461,100,44.47396111417412
2022,41463,100,11.290918953726559
2022,41465,100,1.3951608019911492
2022,41480,100,20.050386290193106
2022,41500,100,18.269479231340163
2022,41550,100,45.807397274777024
2022,41570,100,0.32393181230600165
2022,41590,100,55.93445619239928
2022,41610,100,63.80249037486559
2022,41630,100,52.937783066774436
2022,41650,100,210.56641910823728
2022,41670,100,61.95191611603273
2022,41800,100,22.49911613097572
2022,41820,100,327.8379587354037
2022,41830,100,159.15685724746535
2022,43111,100,39.778830549134234
2022,43112,100,8.270425445776738
2022,43113,100,6.69656516026803
2022,43114,100,8.78831626032159
2022,43130,100,167.38086135815462
2022,43150,100,286.47733286549084
2022,43720,100,100.46874964804849
2022,43730,100,61.61560601115285
2022,43740,100,134.64529208660574
2022,43745,100,1.2259987565259476
2022,43750,100,39.661891297637446
2022,43760,100,333.4640863860316
2022,43770,100,46.408233321711755
2022,43800,100,293.5669657421284
2022,44131,100,34.956235858242806
2022,44133,100,6.8329790471024765
